登記案號,序號,職稱,姓名,網站連結
055法登000006,1,董事長,周志毅,https://aomp109.judicial.gov.tw/judbp/whd6k/q/PfTn_yuc0Gjcb9Rwl9KjHQsKxHpdOOLImD6XG9Cf3pA31xOLNMMC
055法登000006,2,"董  事",吳宗文,https://aomp109.judicial.gov.tw/judbp/whd6k/q/YLdmVAKoZ_OnUbArCGdhec3nEytRO31Ur0zGtPJKPx3dx3_1DhaW
055法登000006,3,"董  事",齊佐漢,https://aomp109.judicial.gov.tw/judbp/whd6k/q/UuSgzOZiEG9kW5OnkNLVcBpqeSYqY7Vx1Z3XUXmqMLOMd2bOCijv
055法登000007,1,董事長,王斐如,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ttRjdIm3dHwGTNZ_PgUca6gvuc3pBqyHSwVkhxNjrhZaenwa8Zss
055法登000007,2,常務董事,蔡連德,https://aomp109.judicial.gov.tw/judbp/whd6k/q/N1MQvXbkeDfZMZxeRpfAtE138P7NHFBmdEAnnf6cagQDt370Wt_I
055法登000007,3,常務董事,辛業泉,https://aomp109.judicial.gov.tw/judbp/whd6k/q/b-Ak4gMSLDhwYQdBT6zx4ketVb_qkxEUvaj56oLK9-4oKS0tt__u
055法登000007,4,"董  事",楊績蓀,https://aomp109.judicial.gov.tw/judbp/whd6k/q/sG4rNb_UtgGIXaq20RpaMSIfzhN7gsEk5Ij9ScJvgMAcVE4iIZhg
055法登000007,5,"董  事",陳邁子,https://aomp109.judicial.gov.tw/judbp/whd6k/q/2Yvbw_OU94kvKgNRXk9PCuAhsuTIDLDSZRx2THerZlqa44XzulAx
055法登000007,6,"董  事",林蔡素女,https://aomp109.judicial.gov.tw/judbp/whd6k/q/w9uRVQ3e-qorm5FZ-fMxmmyupJ2TcwISlWW8pHJQJOiY6aaWU04_
055法登000007,7,"董  事",王吟貴,https://aomp109.judicial.gov.tw/judbp/whd6k/q/y0xagB4cpMZOfovrq4f9jzgqDqlNif0SqTKeDpxtKF7iS25mkI1K
055法登000007,8,"董  事",顏木杷,https://aomp109.judicial.gov.tw/judbp/whd6k/q/W5n4SyB_d9TfLMAlqlmNu0VwJtGCQHTF2EL7tRvHIyPrDRKmjTfR
055法登000007,9,"董  事",許禎興,https://aomp109.judicial.gov.tw/judbp/whd6k/q/a5goonOydjTjiOULltY7x8AtG_w9kqgm1luOR0DF3kNNQWHxY51-
055法登000007,10,"董  事",王紫雲,https://aomp109.judicial.gov.tw/judbp/whd6k/q/LbYjheKVAejfE9GmqDqWUcwqo2bWCWQVTfuiogUFdNboU7ZQZVhw
055法登000007,11,"董  事",李永康,https://aomp109.judicial.gov.tw/judbp/whd6k/q/avq09SgVjHUcNPvJLeDycDTfZr9SllK1a96flLHlJVKpRaZX11re
055法登000007,12,"董  事",沈爾沖,https://aomp109.judicial.gov.tw/judbp/whd6k/q/6ysWuv0YmLTn_xjpJ9px_cYjkUksQKhtXSQpwlnFWg1bicyLPHZO
055法登000007,13,"董  事",張世炎,https://aomp109.judicial.gov.tw/judbp/whd6k/q/l6dj7X7UZmIpbJwAOAgP5ZLg_hSiSq1rOqSo2FiKCScGwzfOoUD4
055法登000007,14,"董  事",陳福均,https://aomp109.judicial.gov.tw/judbp/whd6k/q/EDhka7tSv2C2DMgr3zdXjOT904IobBG1kkI6nWvjJ5-fNDUnmW7q
055法登000007,15,"董  事",沈星琍,https://aomp109.judicial.gov.tw/judbp/whd6k/q/vqnpQva9HWKvtw5nbsOJZcRSsbKdrGjIXwA9yXcprOV2uw-ibxyu
