登記案號,序號,分事務所地址,網站連結
098法登他000012,1,"彰化伯特利教會  彰化市介壽新村144之2號",https://aomp109.judicial.gov.tw/judbp/whd6k/q/Wur0gPvAZ8mB8l5wvC85-Ld36htTj6UnkRI2MzEzMe9Z43t1y3_PX-h_JNU=
098法登他000012,2,"彰化蒙恩堂  彰化市中山路二段382巷17號",https://aomp109.judicial.gov.tw/judbp/whd6k/q/1BoKdeKlYIehL4vGWHTmExQ1BAse0cZO4JPuDwovi_bsh0DUByCEBJZ9VlQ=
098法登他000012,3,"新竹蒙恩堂  新竹市西門街295號",https://aomp109.judicial.gov.tw/judbp/whd6k/q/P6AzcAv5k1_R6B2axAFjITE9selisc_AIhiP05mJJ6m0G9iu_IAYgMSljFU=
098法登他000012,4,"新竹福音堂  新竹市延平路一段501號",https://aomp109.judicial.gov.tw/judbp/whd6k/q/fObJmrZqHDPMbuz9QPKV-kBEpoarvsziFpWJw_FrD0D7_DbQqdXlDGguUxA=
098法登他000012,5,"財團法人基督教中華協力會附設新竹市私立伯大尼老人養護中心    新竹市延平路一段491號",https://aomp109.judicial.gov.tw/judbp/whd6k/q/9dGCvk76tVDxK7BUk3OcTSiSTUk-RVueFT4BY07IzZ8aqh0vD7LxikrR7uE=
098法登他000038,1,台北市大安區和平東路二段265巷9號2樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/VeIbWuYh6GoFeqAsKUlSVprkuJe4C-L_4N5IRwEXo26Ba3JPa4OXi-Z_6R0=
098法登他000101,1,台中市昌平東五路七號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/IzjtuVmkRZqDUbRZR6kPAtZ7B5R6fbS5nt0HnaVFRPlzgduVZF1Fi8w2VR0=
098法登他000117,1,台北市大安區和平東路二段265巷9號2樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/OJlcKsRYraB8mp01FF3MC9e3CLEZDM48LYuWqsotW440WLtn-Y9E0WancSY=
098法登他000118,1,新竹市經國路1段343-1號4樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/U_5WdSAS-1iiRdc6KHCuc00Wzv6pmxQVpbuUEpHoHr67Ud9v4_GE0zdMGD4=
098法登他000118,2,高雄市三民區九如二路583號11樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/WRc9e27TfoXh02lZ0gmmwqlfS8IztnOBHNTAC34IbmRH-fDa4aWdPJ3czJk=
