登記案號,序號,分事務所地址,網站連結
093法登他000003,1,彰化縣彰化市中正路一段二二六巷二弄七四號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/c1NXKm_QE53ON4mQCLezvlSKspQ12642RxiOHtxqHSg08xmrMrwKoupG0Q==
093法登他000012,1,台北市中山區長春路一三七巷十號三樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/JRurQSiJzsyiK3RTaHqgwbMdn28rlxFNT_A2FXvoFi3EwKZhkeQlPTipnA==
093法登他000018,1,台北市羅斯福路一段一一九巷一四號之一,https://aomp109.judicial.gov.tw/judbp/whd6k/q/qVDqWWEXvkuNFS9m5f_4cAF5vqWoVk2FuIKGqYmMy0GKnCK4CoEPP8cH5A==
093法登他000019,1,彰化縣二林鎮萬合里太平路二段六００號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/IMbzarRRdzs__klTW5aEwX_FlrJCMFuG75k6WQQGoBUTc9bKayqmlcFd
093法登他000056,1,"彰化伯特利教會  設彰化縣彰化市介壽新村一０三號",https://aomp109.judicial.gov.tw/judbp/whd6k/q/ocpydC4ZC6mUFgUJ7SaUR8yQFSpfQYuHqTN60saUJYsWN5iXlqpz9-sucA==
093法登他000056,2,"彰化蒙恩堂      設彰化縣彰化市中山路二段三八二巷十七號",https://aomp109.judicial.gov.tw/judbp/whd6k/q/1kCtXXaeOqpVsa8uhKdK-IlfMFf6ba3CikZILnQgI4nExPqHEbue5fkwKA==
093法登他000056,3,"新竹蒙恩堂      設新竹市西門街二九五號",https://aomp109.judicial.gov.tw/judbp/whd6k/q/z3_d5Mqm_yjnG6uv520cOqDt5b5Q6yqnoG9ls1ZFiOAHcQhDgXiqwC2-XA==
093法登他000056,4,"新竹福音堂      設新竹市延平路一段五０一號",https://aomp109.judicial.gov.tw/judbp/whd6k/q/bVytMJpDY8HuLUPWPFs4LxChmHV_dlHVoSmWOumlCRM2EMNbQgMzJAMgjw==
093法登他000056,5,財團法人基督教中華協力會附設新竹市私立伯大老人養護中心　設新竹市延平路一段四九一號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/tbXm-19xSipPxhyuQKG-WfU6VcUdMpgbj9e1h1Wm8s78aSJXSvNkf0saPA==
093法登他000069,1,彰化縣彰化市中正路一段二二六巷二弄七四號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/BNN_m-0ytfQR_Ylvc1pT8TJbPOsvAKFgy9gOoKyfQqe6T50nwVXdrHk1JQ==
093法登財000001,1,分事務所：彰化縣和美鎮忠全路一一四號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/iqshyNsBj2TcnLDJT16zk4d--3feJPkwSJdrHlLCarF_7_UJ3a2xftbV1l4=
093法登財000003,1,彰化縣彰化市太平街十號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/gGnLm1b4F0zlGVi_h6Z4MKguZOjN6o_EwJfK3NApnOUU3YmrPWDunXbx7pg=
