登記案號,序號,分事務所地址,網站連結
086法登他000026,1,高雄市自強二路一七０號八樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/BoXWQwKGK8mpEerwOzpD4OcCUckyCFHNsu-ZjubcoGRM29Rr7AWhTz_8_N8=
086法登他000040,1,高雄市新興區林森一路242號4樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/986gvGkwKax9dKwNy4Dnk7KxX0TsOhQTljBWW6KRgRJFdYfgPQpTV1UrimA=
086法登他000040,2,高雄市新興區民族二路26號2、3樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/a11IQPgJDpVNtZXn90abGB5XiL0_xWlO2T1wm2a69dADf0s298uME-hDBJw=
086法登他000040,3,高雄市左營區左營大路20號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/yZKT0SGr0ZSvhhsx4aQzx0lTUNKHbqUIsakpPwSvLM1wks2nY-d7Mb8DhGM=
086法登他000094,1,高雄市苓雅區三多四路一一０號二十三樓之三,https://aomp109.judicial.gov.tw/judbp/whd6k/q/jG24lR90G5OKtsSzYi2-fJ7VP7aZ_66DzEdpsnTehIR7DZO7RP-auNBHXA==
086法登他000097,1,高雄市中華一路六十七號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/WUk3vDlX5Qqj8gl4PZpOZ3M6e6-kjyqOTOiFmfVGC7suH_sbyiFcNPw4zxU=
086法登他000097,2,中壢市環西路八十三號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/_MJBBnzN0EM0f112lxeQf1SmgiAgGrfnrpEojegYD_xksCizPjX3CNdyQ0w=
086法登他000100,1,台南市南門路三四一號之四,https://aomp109.judicial.gov.tw/judbp/whd6k/q/LtPGBym6Xobmh82ki2nOCeF1chAHln-KLDbGo9Aoq-WhJtJPe_-Dv2tuM8M=
086法登他000127,1,台北市信義路三段一六二號六樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/EQjKONfAjTCG-7unNhmIQtFbVcgxdP2chVvLRddEsZuccoCs5Rr8Dykf1w==
086法登他000127,2,台中市國光路二五０之二號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/oQf739hH40mQ15Mf0SKAiLtMbGL_IhD3lEDTKJ5m8q_EIRXmsExkqah0iQ==
086法登他000128,1,高雄市中華一路六十七號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/8ZfjNSCGUA8-zfCXZrzQl2IHptL5l6d-EEYEP9uPVrgZBJC5dAS3TEWMkVY=
086法登他000128,2,中壢市環西路八十三號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/D3VYa4JatdTIHPEYG92M7-IQmJ2kOmt2brTtRO1pH9w2UBHkJsIakOnzwsk=
086法登他000128,3,新竹市博愛街二十八號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/e3avRkyB_EUKWo_yjum5bJ1RSEdNZg-SE2e1KKhyrRAlfdoz6cz8Bt7XyWU=
