登記案號,序號,職稱,姓名,網站連結
050登000001,1,理事長,田興穗,https://aomp109.judicial.gov.tw/judbp/whd6k/q/037rgAa7-PLE0Yf1nr2fvzwHlLCSONGkkfOig6FU8GVDNpMG
050登000001,2,理　事,郭石頭,https://aomp109.judicial.gov.tw/judbp/whd6k/q/jw9A6RpTu95IIpzHn4m2vyIFgPHGzcp0ZJvSMoaI9qpMP7T_
050登000001,3,理　事,郭大洽,https://aomp109.judicial.gov.tw/judbp/whd6k/q/EBV9TLGHxz9M5xW5cdV9pqIzzI0yGUGXNwOaanV8Dfum4JHi
050登000001,4,理　事,黃尚宇,https://aomp109.judicial.gov.tw/judbp/whd6k/q/xkpc10ExHsc0iVSTNQAhJQD9KHWdocTZYXCZpE9P9hGOJNeG
050登000001,5,理　事,戴丕威,https://aomp109.judicial.gov.tw/judbp/whd6k/q/FFi394XGc735RL7FH0vBbP3FpEX1vx6AqCQ_CoePenp7sxPj
050登000001,6,理　事,兆純忠,https://aomp109.judicial.gov.tw/judbp/whd6k/q/s-iVR8_tjQZkT1atRz_k2s2-ON53OKQWiUoja99_XBz1tQRs
050登000001,7,理　事,軍韞章,https://aomp109.judicial.gov.tw/judbp/whd6k/q/TYQXvDq53YG-PfUhqN5sg_ETvmSK7lrPpLmiLsOQarvsn8r8
050登000001,8,理　事,王琛,https://aomp109.judicial.gov.tw/judbp/whd6k/q/88CDNARhDEmnal4XoErLNzl9KDN1xfGMclE4WAl-hYD6qIqp
050登000001,9,理　事,蘇銀河,https://aomp109.judicial.gov.tw/judbp/whd6k/q/oqePH_KrFyzh2Riw_Gi4SWWFSraifo_lr69mm69K_TTHH8sj
050登000001,10,理　事,許記盛,https://aomp109.judicial.gov.tw/judbp/whd6k/q/66zflqDouZ3_QE9hrVWhanBaxEx4a0DreN6WanwJGuGSJf_U
050登000001,11,候補理事,呂再迎,https://aomp109.judicial.gov.tw/judbp/whd6k/q/5Jfb-6g9_Os13Y8vDCepm2okruRe_UzWG7d1Ra3Yvy5DdZ5j
050登000001,12,候補理事,薛永福,https://aomp109.judicial.gov.tw/judbp/whd6k/q/k3zDFj1IMVv0p6fEgRpKhOixCF1YesXehyc1C-Sb7DRaJumT
050登000001,13,常務監事,邱鴻恩,https://aomp109.judicial.gov.tw/judbp/whd6k/q/3vWGDH5HOz1jNHNa5v4mZEePpVP3JNgk3xRssV-RKkVwFb9K
050登000001,14,監　事,莊東,https://aomp109.judicial.gov.tw/judbp/whd6k/q/7A7RMzJ4asCjaNCCQbwTPI-SP_KYf_5gY94tJ_LmvBzzMq61
050登000001,15,監　事,許素葉,https://aomp109.judicial.gov.tw/judbp/whd6k/q/x06Pihb4Cgk-aQMggA2G_aYFFHaTsUr1wEnyBHdp0gn2Bl53
050登000001,16,候補監事,楊煥文,https://aomp109.judicial.gov.tw/judbp/whd6k/q/WoEJoLrJNS9PoJzodynTNVKF89QygM6aU0VWA8OtnpeZbzBm
