登記案號,序號,職稱,姓名,網站連結
057法登000001,1,董事長,蔡科丁,https://aomp109.judicial.gov.tw/judbp/whd6k/q/4weEmdZn4__MGgn7HMOC8-xW7dmTEkjISWvJqQQtPBbRKOcY6mHNtA==
057法登000001,2,"董  事",顏高文,https://aomp109.judicial.gov.tw/judbp/whd6k/q/_B6pvsG675_haWc-fbw1ezIVlC9hxG7TYRUNMBmE9URjDj4vY8oWUA==
057法登000001,3,"董  事",劉順生,https://aomp109.judicial.gov.tw/judbp/whd6k/q/1gEpCTXTl6b3zPUE1BOIvgGRCr-FSAke_y2l1o2iPcz-EilftD_SOw==
057法登000001,4,"董  事",王漏池,https://aomp109.judicial.gov.tw/judbp/whd6k/q/B4rmyIu93uh4kZ9UN5CD5L-SHhMx7eFEwEssawTrlxfxtcojFEz7qA==
057法登000001,5,"董  事","李  興",https://aomp109.judicial.gov.tw/judbp/whd6k/q/eVDputNWdGHfPw1XtfLRfg_PZyXQDXz1vrVjTfsZG9VKWw_wqSl9Sg==
057法登000001,6,"董  事",李來旺,https://aomp109.judicial.gov.tw/judbp/whd6k/q/wxLbjGHOnHGFKWuWyU7LDNp5jDJaSw5sNX7MmU2mDxXZd6YSpG8a9w==
057法登000001,7,"董  事",林天賞,https://aomp109.judicial.gov.tw/judbp/whd6k/q/z4Ue-jowTKm76t1RGRqA4qIrMSajkhKwrdDrKmhuCM6PT2LeoQac5Q==
057法登000001,8,"董  事",李再德,https://aomp109.judicial.gov.tw/judbp/whd6k/q/AANMvxdX1pm93LwxaqpF-r7DHQuJ9PKk59_DLxKa_zXWtxRjoL3F4g==
057法登000001,9,"董  事",蔣梓楠,https://aomp109.judicial.gov.tw/judbp/whd6k/q/I6xPKzGBUF77alAF-stwaBfv23QziD_WCE8m8WN_XjcFcal5LzQT9g==
057法登000001,10,"董  事",郭香蒲,https://aomp109.judicial.gov.tw/judbp/whd6k/q/4tCQshmhf8R5CgYcsqA7_JhlV5N5DncANIFnMvHWL5bksAMHCfZFtg==
057法登000001,11,"董  事",鄭皆得,https://aomp109.judicial.gov.tw/judbp/whd6k/q/T-_wnu2zAUUXYxv_YtRl35-LFmDWaDJRJd3sj3OzMrla96_eLNKPwg==
057法登000001,12,"董  事",陳昭夫,https://aomp109.judicial.gov.tw/judbp/whd6k/q/M9LvTUnXepUhB-nNiRuZptQ9mCmA2kY40IfRgyzWgwSyr4HTz7n2FQ==
057法登000001,13,"董  事",梁忠業,https://aomp109.judicial.gov.tw/judbp/whd6k/q/DeboJSlxVmxh74JHAEUJwDGtEzTvQOyFHvOATexaoaUPXIMt33CeIA==
