登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
108法登他000001,2,2,葛羽洪,290,1080103,1080103,1080104,3冊90頁,2,4,理事長,社團法人臺灣寧瑪巴白玉南卓林寺佛學會,1000531,高雄市岡山區岡燕路93號,本會以宏揚顯密三乘佛法，特別為金剛乘教法之弘揚利益眾生，並宣揚佛教本師釋迦牟尼佛之教義、弘揚藏傳佛法及廣增善良風俗為宗旨。,會費及捐助,內政部中華民國100年4月6日台內社字第1000064898號函,永久,303000.00,1,1080103,1080130,1080122,,第三屆任期屆滿，改選為第四屆理監事,,,,
108法登他000002,2,2,葛羽洪,292,1080114,1080114,1080114,3冊92頁,2,5,理事長,社團法人高雄市新造創意全人關懷協會,0971218,高雄市楠梓區後昌路219號,強調耶穌基督捨己愛人的精神，以全人全方位關懷方式，成立關懷中心，使生命有更新創造的機會，並促進社區中人與人之間的互動和諧，且提昇社會生活品質為宗旨。,會員會費及捐助等,高雄市政府社會局97年9月19日高市社局一字第0970038405號函,永久,10000.00,1,1080114,1080130,1080122,,第四屆任期屆滿，改選為第五屆理監事,,,,
108法登他000003,1,2,葛羽洪,53,1080117,1080117,1080117,1冊53頁,1,16,董事長,東方學校財團法人,0541122,高雄市湖內區東方路110號,為遵照國家教育暨現行教育法令之規定，辦理設計大學，並謀其健全發展。,由許國雄先生捐助。,教育部、中華民國54年10月2日台54高字第15380號函。,永久,1874235124.00,1,1080117,1080227,1080201,,"一、原財產總額為新台幣1,884,209,777元整，變更為新台幣1,884,209,777元。
二、董事劉顯達戶籍地址變更為屏東市建豐路2巷91號。",,,,
108法登他000004,1,2,葛羽洪,45,1080118,1080118,1080118,1冊45頁,1,12,董事長,財團法人孔孟聖道文教基金會,0760715,高雄市湖內區葉厝村保生路392號,以復興中華文化、發揚孔孟思想、提振人類本具良知良能、促進世界大同為宗旨,捐助,教育部中華民國76年7月1日台〈76〉高字第29280號函,永久,1500000.00,1,1080118,1080227,1080211,,第12屆任期中，董事周猶龍、謝聰烈及翁明諸辭任，遞補盧進通、謝清白及鄭宏忠為董事。,,,,
108法登他000005,1,2,葛羽洪,84,1080122,1080122,1080122,1冊84頁,1,7,董事長,財團法人國立旗山高級農工職業學校文教基金會,0880210,高雄市旗山區旗甲路1段195號,以協助國立旗山高級農工職業學校發展為宗旨。,捐助,高雄縣政府88年1月29日,永久,3109505.00,1,1080122,1080227,1080211,,"第7屆任期中董事徐震魁因調職辭任，改選任董事蔣壁輝。
原捐助章程第九條第三項及第十二條文字經第七屆第二次董事會議通過，報經主管機關高雄市政府教育局107年12月26日高市教社字第10738730900號函准予備查。",,,,
108法登他000006,1,2,葛羽洪,18,1080123,1080123,1080123,1冊18頁,1,16,董事長,正修學校財團法人,0541012,高雄市鳥松區澄清路840號,為遵照國家教育政策暨現行教育法令之規定，辦理正修學校財團法人正修科技大學並謀其發展為目的,由私立正修工業專科學校創辦人鄭駿源先生、康智舜先生捐助伍佰貳拾肆萬元設立。,教育部民國54年9月25日台（54）高字第14999號函,永久,7193412338.00,1,1080123,1080227,1080211,,"原登記之財產總額為新台幣6,903,556,652元整變更為新台幣7,193,412,338元整。",,,,
108法登他000007,1,2,葛羽洪,72,1080124,1080124,1080124,1冊72頁,2,8,董事長,財團法人高雄市私立慈德育幼院,0940823,高雄市燕巢區深水里湖內巷78之20號,對兒童及少年提供福利與服務為宗旨。,捐助,高雄縣政府94年7月27日府社福字第0940156678號函。,永久,27086352.00,1,1080124,1080227,1080211,,"第七屆董事監察人任期屆滿，改選為第八屆董事監察人。
印鑑登記。",,,,
108法登他000008,1,2,葛羽洪,79,1080125,1080125,1080128,1冊79頁,1,2,董事長,財團法人高雄市晉禾社會福利慈善事業基金會,1030626,高雄市田寮區新興路168號,以辦理社會福利慈善事業為目的,由蔡永裕、蔡永泉、陳錫惠、蔡菘涵、蔡雄田、蔡榮泰等6人捐助,高雄市政府社會局103年6月16日高市社人團字第10335199300號函,永久,530957930.00,1,1080125,1080401,1080211,,"財產總額原為新台幣465,957,930元，變更為新台幣530,957,930元",,,,
108法登他000009,2,2,葛羽洪,297,1080129,1080129,1080129,3冊97頁,2,7,理事長,社團法人高雄市稅務研究會,0940909,高雄市左營區至真路570號1樓,提昇國人對納稅義務之正確理念，建議政府改善租稅環境之公平正義及流程作業之合理化宗旨，化解稅務爭議情事，扮演徵納雙方溝通橋樑。,會員會費及捐助等,89年10月16日高市社局一字第30231號函,永久,390000.00,1,1080129,1080227,1080214,,"第六屆理監事任期屆滿，改選為第七屆理監事。
原主事務所為高雄市苓雅區中正一路438號1樓，變更為高雄市左營區至真路570號1樓。
原章程第1條、第15條及第30條於107年10月9日經第七屆第一次會員大會會議決議修正，報經主管機關備查。
法人印信（圖記）變更。",,,,
108法登他000010,2,2,葛羽洪,298,1080211,1080211,1080211,3冊98頁,2,2,理事長,社團法人高雄市弱勢家庭之友慈善協會,1030808,高雄市鳥松區忠誠路41巷1弄5號,希望能起拋磚引玉之作用，讓廣布於社會善心人士有個平台發揮人飢己飢之精神，更希望透過本協會的努力，讓社會更多的慈悲心凝聚，具體幫助更多弱勢家庭，為社會公益盡一份心力。,會費及捐助等,高雄市政府社會局103年7月17日高市社人團字第10336058200號函,永久,5122.00,1,1080211,1080531,1080220,,"第一屆理監事任期屆滿，改選為第二屆理監事
理監事印鑑登記",,,,
