登記案號,序號,分事務所地址
108法登他000030,1,台北市廣州街200號
108法登他000088,2,花蓮縣鳳林鎮光華路52號2樓
108法登他000088,3,台東縣台東市中興路3段102巷22弄7號
108法登他000092,1,台中市市政路37號
108法登他000092,2,台北市大安區安和路1段29號10樓
108法登他000092,3,台北市北投區大業路65巷89號
108法登他000092,4,台南市北區西門路3段159號14樓
108法登他000092,5,高雄市三民區建安街86號2樓
108法登他000092,6,桃園市桃園區大興西路2段105號12樓
108法登他000092,7,台北市北投區光明路276號
108法登他000092,8,新北市金山區法鼓路620號
108法登他000092,9,宜蘭縣宜蘭市民權新路208號1樓
108法登他000093,1,台北市北投區光明路276號
108法登他000093,2,台北市北投區大業路65巷89號
108法登他000093,3,台北市大安區安和路1段29號10樓
108法登他000093,4,新北市金山區三界里7鄰法鼓路555號
108法登他000093,5,桃園市桃園區大興西路2段105號12樓
108法登他000093,6,嘉義市林森東路343號1樓
108法登他000093,7,台中市市政路37號
108法登他000093,8,台南市北區西門路3段159號14樓
108法登他000093,9,高雄市三民區建安街94號
108法登他000093,10,台東市更生北路132巷38號
108法登他000093,11,台北市中山區民權東路1段67號9樓
108法登他000093,12,新北市永和區中正路417號10樓、10樓之1
108法登他000093,13,基隆市仁愛區仁五路8號3樓之1、之2、之3、之4
108法登他000093,14,屏東市建豐路2巷70號
108法登他000093,15,台北市中正區延平南路77號
108法登他000093,16,新北市三峽區介壽路2段138巷168號
108法登他000093,17,新北市新莊區新莊路114號
108法登他000093,18,新北市新店區中華路7號
108法登他000093,19,新北市林口區中山路91號3樓
108法登他000093,20,桃園市平鎮區環南路184號3樓之1
108法登他000093,21,台中市東勢區東蘭路26之18號
108法登他000093,22,花蓮市光復街87號7樓
108法登他000163,1,新北市淡水區中正路298號2樓
108法登他000209,1,高雄市苓雅區三多二路219號
108法登他000216,1,台中市西屯區西平南巷6之6號
108法登他000281,1,南投縣埔里鎮中台路1號
108法登他000290,1,台中市北區中清路1段100號15樓之1
108法登他000290,2,高雄市左營區博愛三路12號6樓
108法登他000292,1,台北市建國南路2段231號
108法登他000351,1,台北市建國南路2段231號
108法登他000356,1,高雄市前金區中正四路148號7樓
108法登他000365,1,台北市內湖區東湖路141之1號3樓
108法登他000365,2,桃園市龜山區文興路61號10樓
108法登他000457,1,高雄市苓雅區中正二路103號9樓之1
108法登他000471,1,宜蘭縣蘇澳鎮新城北路19之13號
108法登他000476,1,屏東縣鹽埔鄉洛寧路31號
108法登他000527,1,台北市大安區信義路4段1號3樓
108法登他000531,1,台中市市政路37號
108法登他000531,2,台北市大安區安和路1段29號10樓
108法登他000531,3,台北市北投區大業路65巷89號
108法登他000531,4,台南市北區西門路3段159號14樓
108法登他000531,5,高雄市三民區建安街86號2樓
108法登他000531,6,桃園市桃園區大興西路2段105號12樓
108法登他000531,7,台北市北投區光明路276號
108法登他000531,8,新北市金山區法鼓路620號
108法登他000531,9,宜蘭縣宜蘭市民權新路208號1樓
108法登財000003,1,台北市大同區民權西路91號11樓之6
108法登財000003,2,南投縣南投市中正路330-12號
108法登財000003,3,南投縣南投市仁德路23號
