登記案號,序號,分事務所地址,網站連結
108法登他000021,1,桃園市中壢區復興路46號6樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/EQXkDJcz6sD-uDWThlgZ6abhwPYJEdY8Xql3zdPqfzn0Fb4wgInPYc4KgY8=
108法登他000021,2,臺中市西屯區安和路168號2樓之6,https://aomp109.judicial.gov.tw/judbp/whd6k/q/jsGoK4-30u0iduMgT9g7CjjPsyx8g-UqJGvqZxBQ3wDLRzo4gbGjMi2zwVE=
108法登他000021,3,嘉義市仁愛路374號6樓之3,https://aomp109.judicial.gov.tw/judbp/whd6k/q/mpJvh0VOtXgzQdGdHGIuXxCbM_wFb9H9vuBQO2oMMSLs-ZA7iwplggoYDUQ=
108法登他000021,4,高雄市左營區安吉街449號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ZVwiB6SuXIbm1QR2vkNXua1ZYDrIjlNSccwl09Buh123_O1_q8mja9XbY4U=
108法登他000021,5,花蓮市自由街150號5樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ZPl3ikN9e1ZbG3rmCO2Ysu9OlPY7YGABqHnTQJCvCX_WLtI2HOUgoxJ5KCM=
108法登他000047,1,桃園市龍潭區中豐路高平段10巷31號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/M9dB7sW-ZEqRnWwEzvFJFXZOYzHeEz5MTHoViwWtY-6EvV7jCH-2W_Q1oxs=
108法登他000100,1,臺中市北屯區環中路一段1220號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/nE0IQDEU7OXuVDMF55ZgEB51jr8Qd060u5bbUjHDNpnb2tmnVgI9NUJvi3g=
108法登財000001,1,嘉義市民權路90號2樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/5UNju9bZPt1HgHfgcb4EMWdq7xqSpStmSU55sMq3Ga03baVFeafBuGuduYA=
108法登財000004,15,嘉義市中山路306號5樓（負責人：張國強）,https://aomp109.judicial.gov.tw/judbp/whd6k/q/EmQKC7X4VNPbxcEWGbIrdnzaLA03QIvbEadZBws1yjfK_rJi5WACBeRxO00=
108法登財000004,16,臺中市西區自由路1段140號4樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/D4Jrp4huw8nW2X9SwsNvY6Tjeqdc-gWqcbcCD9NKlZB0L7p0NRM0rHkUgjE=
108法登財000004,17,高雄市前金區六合二路281號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/60S_B2TzY9U8f0xcVV77n8ncozWk-btfMJjWoq6C9pMLHsm2C2DnDVYm4YU=
108法登財000004,18,臺南市中西區府前路1段155號之1,https://aomp109.judicial.gov.tw/judbp/whd6k/q/zI46de8oHfIHb7ZyU0bipH5pUL86T8EIghqKqctotqlA5AfLZidKTUTHmpU=
108法登財000004,19,桃園市桃園區中正路48巷2號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/u38Nsq8xQxwPibhUi9Vw47jzCXtwqj-RKNfc-9r3CcEUrQ73S447nUvopuA=
108法登財000004,20,新竹市林森路29號4樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/wxoMXkJ1-8-rhqPI2q6NqFpsviBIMSbnGy_9V0aNdYFHyRoaIwU3LFtwYnM=
108法登財000004,21,苗栗縣苗栗市中正路510號3樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/IUGNXuzdQJ20keT--noEN2zsKB4SHhVUJZz5briu3hqxy5gcE4ZLReX9mus=
108法登財000004,22,南投縣南投市復興路101號3樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/smu420uVKc3Jg3tT_F2zDL9wkUxoO5x5-5PEQglwqJM_kQBolX7l0L1rQEE=
108法登財000004,23,雲林縣斗六市文化路27號3樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/V-KJZuCkAMQ-qRx8GSDxrb_y0ZC54KYYnCgly1V7o9163hWd1DcdoDhqSk8=
108法登財000004,24,屏東縣屏東市中山路43號3樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ziJlVqrROmENko7v6vSbpN0_V0k9PhjhMplmCv6VfBXhYzRJDzTmIp-4fTg=
108法登財000004,25,宜蘭縣宜蘭市舊城南路50號3樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/AzKSePm26jvtgV8FM4GZqAKb9n5SeVs7cAMahqhwYn5_fo5ep24s0ydxYAU=
108法登財000004,26,花蓮縣花蓮市公園路3號3樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/MzsmpEffhJlSKATY20SJ4MCgekAAiR1GB_eMMEVkibfQxmGcNlu8O6wqxBM=
108法登財000004,27,臺東縣台東市中華路一段373號3樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/OoxbGSwstLUSDtqZla9AujidZjvo8GQ2g3XJDPPK6EV-iJdtvIDa36wPn1s=
108法登財000004,28,澎湖縣馬公市仁愛路24號2樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ma9XTkWt1fWxEnIFymS13z23DBrpXN-5pCVjCyHptynvqvem-D_IdlfVCwY=
