登記案號,序號,分事務所地址,網站連結
108法登他000003,1,嘉義市大業街40巷8號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/wLBxK0s8YUvbzLH3n-G0lJU8xrkXgKR3ZD4hXidQmidyRXgVW8jm8PPOGTI=
108法登他000010,1,高雄市凱旋三路八七五號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/gNGpxf7Gp2shjcuXcpd8B3KVedmPBaathuyHF3plTQOrq36jSCd7g91YNdk=
108法登他000014,1,台中市大里區仁愛路175巷88號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/UrrZjQSN8fHS6Nub2W8y3PBr65CHlVAK5jSUblYaUSKEyofgHQDOVtZxdu0=
108法登他000019,1,台南市安南區安和路６段１２６巷５６號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/IL4NaH-iWMWoyweHLUQhL-95l1M1Jh5GAFWAVh9UJRQiNDZ4tcCdSDB3_lg=
108法登他000095,1,台南市麻豆區小埤里2鄰苓子林２０號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/kZHtRxpk54a7vJZXq8cpkwnmVli9BwoOh31tXh8sl0seDfFmIRiIyeL3m40=
108法登他000148,1,台南市東區裕敬一街37號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/fOuvDY1MkpIUd0BkLya4ETBxxIP6YAPNy2VSvMngcbLM0gdmNnGuRNV7CA==
108法登他000148,2,台北市南港區南深路21巷16、18號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/zr-xxmelZHQ8aowEaJAuOkMxG-8Bibclqp47cjgQ9PjAdGfGI21EAYxTPw==
108法登他000148,3,屏東縣泰武鄉佳興村佳興2之2號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/DGBI_HJxZFAstkNl8fWot-XUncyGyh_De230zPbz30J3uUvQdpoDK_-z3A==
108法登他000148,4,屏東縣來義鄉義林村71號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/xUYq5gKM8XrlKBMXx9V8FIztVOjqNysr5hy8P7HDstsITv4lKJy3VCbAlw==
108法登他000148,5,屏東縣來義鄉大後路12之1號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/OZF5lqIZcddIVqn5kulvD2Gr4Vnnb9xaBq4FLs826x6t3dlbNeZ81n-L_A==
108法登他000148,6,屏東縣來義鄉中正路13號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/-C4hxj4vC0dKqStirDypFj8qTSMC0qx307qOL3DcMaFDdQCia9bIKpIryw==
108法登他000148,7,屏東縣潮州鎮三德路80號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/1-2913xr8G4Vd6Qko7jNgyKDK_l_EfkpWp-5AZeEFZ3jIXMSGkegDYPBYg==
108法登他000148,8,屏東縣來義鄉古義路31之1號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Vu9Y0KV3AWmR_ROR8F8Jkqw8Gsw6Br0UB8yYF_1XFwLo_tmJzcvFEue5eQ==
108法登他000207,1,台中市大里區仁愛路175巷88號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/BX897Ozn7DjvBtibD8wrCiH8X8eYu5LXhm9e1TgbpGbxlNE0xBCqamymdqw=
108法登他000236,1,台北市內湖區東湖路141之1號3樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/_Ii3WFFgZXjulONVZks8NZjSCK0KvK91UZ275in5cILIeYsQhI7QinSko7I=
108法登他000236,2,桃園市龜山區文興路61號10樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/qoCqZZMzYeKC9p8ldnN3gxPyeUf3J8RKU65ANETZqK9ujUKCnmdVcB7VIrU=
108法登他000260,1,嘉義市大業街40巷8號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/gQMfiXezToiPwCaeDtVpnpj6TF3-0MjxGVVJHQVlYXPpykpfcn5R3hfU4BQ=
108法登他000290,1,台南市海佃路一段六號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ouP8THCv_zFDeqwz8ieUk7NKtLQz7Jk2Uc50ZnQrSTz6yEk_lHsTyJj-jKU=
108法登他000305,1,台中市大里區仁愛路175巷88號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Lg9dH7fNcqH9MjdaHlDRZlD3jzRAIOsDz8vi6h0t29cDu6SgFhcrbMjA_hc=
108法登財000007,1,台南市分所：台南市中西區府前路一段155號之1,https://aomp109.judicial.gov.tw/judbp/whd6k/q/FNW6Jfes9ZsABttpNqXBK6jkrsArvHNb4asvONK4HRbaY088IEIMFSWn2Wl6
108法登財000007,2,台中市分所：台中市西區自由路一段140號4樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/K0gWQfD5iS0_2dCNpkJxPR8p77fn2tngeotUmSZnzyXJzoo_oVWYJ82sNsLp
108法登財000007,3,高雄市分所：高雄市前金區六合二路281號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/fKoawCV2jF3FRmXlbnN-XRZsLYctoccVoHKVuTrdWeJkeu48EW4w_w-VBNbS
108法登財000007,4,桃園市分所：桃園市桃園區中正路48巷2號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/YrJkOPsWeVZy9AUbAr2dErD35G3CYLAuDmmx4qOwMs0k35xtF-x6TLnGhO0n
108法登財000007,5,新竹市分所：新竹市林森路29號4樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/cyl00jkRF4D0A-T08eZv0dM7iNqqo97wwrEsuqeNSqeNIXyGvuuhRKTRc5WF
108法登財000007,6,苗栗縣分所：苗栗縣苗栗市中正路510號3樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/CCRaK1kKAaY6bWyIecnkvXKP_03NWKkeKqTX2wkG-fZrPZOsMvkSlT2WeicQ
108法登財000007,7,南投縣分所：南投縣南投市復興路101號3樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/wPA8cHuldr5eFfLvsF5YwgELXA_pWy3eR3YeKIPM_S8VkJI3hto7wnK4pVfN
108法登財000007,8,雲林縣分所：雲林縣斗六市文化路27號3樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/vzh8P3oSkEnp4tJJpKecAemX5OxFn6aiudkVKWsHnmy7LbQp1v3FhSWdYlBY
108法登財000007,9,嘉義市分所：嘉義市中山路306號5樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/7RYwUZIpslgO_MY5m_oNDDDhU7B8g-71NkH-FsSdAYYEMN-w8qk2bvrk-OiC
108法登財000007,10,屏東縣分所：屏東縣屏東市中山路43號3樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/yTyY7dhIWW9YMIiN21nQg_ZDJAUW8NYGVaSWktEWu99-aIG-BthQcR5fDg9l
108法登財000007,11,宜蘭縣分所：宜蘭縣宜蘭市舊城南路50號3樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/AjV8cjc7qA4Pr1Qdu7BrBpPMF51fLE6iNpwxUKn-t3cGHICQYDdbh2P7XKh_
108法登財000007,12,花蓮縣分所：花蓮縣花蓮市公園路3號3樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/wmuCZp8flKeta9joQZt0nhqnlYP1YjOI-OYeotQbxnZ5qEJ0TCR08ImlwecE
108法登財000007,13,台東縣分所：台東縣台東市中華路一段373號3樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/spr1FS08WpAEIQpzm8MWEpJORrUMg6dsET8l6GkNTVYJPzm8vHEY1Rhba8FX
108法登財000007,14,澎湖縣分所：澎湖縣馬公市仁愛路24號2樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/atk4cQLhPWbb-mJetmbhzhsYbhrUGHreVHbThRCT0wr7_6cb8lGIVEfn888N
