登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
108法登他000001,2,2,陳錦鑾,1192,1080102,1080102,1080102,22冊127頁,1,4,理事長,社團法人高雄市夢想城市發展協會,0990610,高雄市三民區博愛一路287號9樓,以推動城市進步、推動成人教育、實現城市公民夢想、美化城市公民的身、心、靈健康、打造優質城市環境、達成友善城市、並實現幸福城市為宗旨。,會費及捐助,高雄市政府社會局99年5月31日高市社局一字第0990026276號函,永久,5000.00,1,1080102,1080402,1080109,,"一、主事務所變更：原主事務所設於「高雄市三民區博愛一路391號3樓」，變更為「高雄市三民區博愛一路287號9樓 」。二、理事變更：第4屆任期內理事長王鑫寶辭任，由李政局繼任、理事鄭琇蓮辭任，由陳麗芬繼任。三、新任理事長、理事印鑑登記。",,,,
108法登他000002,2,2,陳錦鑾,1765,1080102,1080102,1080102,37冊4頁,1,1,理事長,社團法人中華成人教育認證協會,1060317,高雄市三民區博愛一路287號9樓,以結合實務教學與學術理論、培訓各領域專業師資及人力、促進成人教育認證系統發展，推動成人領域之學習與教學為宗旨。,會費及捐助等,內政部105年12月12日台內團字第1050081355號,永久,5000.00,1,1080102,1080402,1080109,,主事務所變更：原主事務所設於「高雄市三民區博愛一路391號3樓」，變更為「高雄市三民區博愛一路287號9樓」。,,,,
108法登他000003,1,2,陳錦鑾,245,1080102,1080102,1080102,5冊49頁,1,10,董事長,財團法人陳啓清先生慈善基金會,0800402,高雄市苓雅區中正二路58號9樓,本會以舉辦捐助社會慈善公益及獎助事業為宗旨,由陳田垣等捐助,高雄市政府社會局、民國80年3月8日,永久,27000000.00,1,1080102,1080402,1080109,,"一、財產總額變更：原財產總額新台幣25,500,000.0元整變更為新台幣27,000,000元整。二、董事變更：第9屆董事任期屆滿，改選第10屆董事。三、新任董事印鑑登記。",,,,
108法登他000004,2,2,陳錦鑾,1137,1080103,1080103,1080103,21冊1頁,2,4,理事長,社團法人高雄市記帳士公會,0980925,高雄市新興區中正三路5號5樓之9,以保障會員權益，協調同業關係，增進共同利益，促進記帳士業務之發展及以財經、稅務、會計之教育訓練，並協助社會之財經建設為宗旨。,會員會費及捐助等,高雄市政府社會局民國95年10月18日高市社局一字第0950034059號函,永久,50000.00,1,1080103,1080402,1080111,,一、理監事變更：第3屆理監事任期屆滿，改選第4屆理監事。二、理監事印鑑登記。,,,,
108法登他000005,1,2,陳錦鑾,239,1080103,1080103,1080103,5冊43頁,2,9,董事長,財團法人舍抄樓蘭社會福利基金會,0790905,高雄市前金區中正四路170號,本會以舉辦社會福利慈善事業、及宣揚孝道、增進親情為宗旨。,捐助,"高雄縣政府、中華民國79年8月7日 （目的事業主管機關於84年3月15日改隸為內政部）",永久,171367340.00,1,1080103,1080402,1080111,,一、董事變更：第8屆董事任期屆滿，改選第9屆董事。二、董事印鑑登記。,,,,
108法登他000006,2,2,陳錦鑾,1877,1080104,1080104,1080104,39冊37頁,2,5,理事長,社團法人高雄市中華生物能醫學氣功協會,1000429,高雄市小港區高坪27街650巷3號,協助政府推展體育運動，倡導國人修練生物醫學氣功，增進體適能，強健體魄，維持國民身心健康快樂，促進人性和諧進步，全體會員教練，均以義工服務為志業，用善行的力量關懷弱勢，並以四大精神銘言：健康、快樂、和諧、善行的指標為宗旨。,會費及捐助等,高雄市政府民政局99年10月14日高市社一字第0990048150號函,永久,100000.00,1,1080104,1080402,1080111,,一、主事務所變更：原主事務所設於「高雄市左營區光興街43號8樓」，變更為「高雄市小港區高坪27街650巷3號」。二、理監事變更：第4屆理監事任期屆滿，改選第5屆理監事。三、理監事印鑑登記。,,,,
108法登他000007,1,2,陳錦鑾,53,1080104,1080104,1080104,2冊27頁,1,17,董事長,文藻學校財團法人,0550628,高雄市三民區民族一路900號,一、以全人教育之理想培育具國際觀之語文專業人才。二、以中華文化為主幹，透過語文教育及專業訓練，研究發展語文教學，服務社會。,由天主教聖吳甦樂修會捐贈,教育部、民國55年5月21日,永久,2573062580.00,1,1080104,1080402,1080111,,"一、財產總額變更：原財產總額為新台幣2,450,364,264元整，變更為新台幣2，573，062，580元整。",,,,
108法登他000008,2,2,陳錦鑾,1060,1080104,1080104,1080104,18冊145頁,2,10,理事長,社團法人高雄市真言宗普賢流佛學會,0970625,高雄市鹽埕區七賢三路256號,倡導釋迦牟尼佛的大智慧，慈悲心懷，從建立個人，乃至徹底覺悟的教育理念，促成社會和諧，推動公益活動，設立慈善機構，落實濟渡有情為宗旨。,會員會費及捐助等,高雄市政府社會局89年8月24日高市社局一證字第95169號立案證書,永久,60506.00,1,1080104,1080402,1080111,,一、理監事變更：第9屆理監事任期屆滿，改選第10屆理監事。二、理監事印鑑登記。,,,,
108法登他000009,1,2,陳錦鑾,89,1080107,1080107,1080107,3冊33頁,1,14,董事長,財團法人輔英科技大學,0581226,高雄市大寮區永芳里進學路151號,辦理一所以『人的健康』為核心關懷，以『培育全方位健康照護，具備專業、關懷、宏觀、氣質人才』之一流科技大學發展。,張鵬圖捐助,教育部、民國57年7月22日,永久,4623966640.00,1,1080107,1080402,1080115,,"一、財產總額變更：原財產總額新台幣4,571,160,048.0元整，變更為新台幣4,623,966,640.0元整。",,,,
108法登他000010,1,2,陳錦鑾,18,1080107,1080114,1080114,1冊23頁,2,20,董事長,國際學校財團法人,0491203,高雄市苓雅區三多二路84號,設立國際學校財團法人（以下簡稱本法人），並謀其發展為目的。,陳韜等捐助,臺灣省政府教育廳、中華民國44年8月10日,永久,264914101.00,1,1080114,1080402,1080122,,"一、財產總額變更：原財產總額為新台幣264,322,926整，變更為新台幣262,914,101元整。二、目的變更登記。三、董事、監察人變更：第19屆董事任期屆滿，改選第20屆董事、第2屆監察人任期屆滿，改選第3屆監察人。四、新任董事、監察人印鑑登記。",,,,
