登記案號,序號,職稱,姓名,網站連結
062法登000001,1,董事長,張齊彬,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Buwkzf7Mf2XMyn1l_k8SPjQfzuUvhR0iBr3a1eLTV_gXS3ZaaEYh
062法登000001,2,"董  事",陳宗臬,https://aomp109.judicial.gov.tw/judbp/whd6k/q/tivjsGosujALrLgjREyuMDMpBuXTJhoUrjL_xMVepC8jV4Chb275
062法登000001,3,"董  事",梁挹清,https://aomp109.judicial.gov.tw/judbp/whd6k/q/aKJCRaH8s9F0u7lKGp26JGecVvw4FFoJ5kenuBVLWYt2JP-5kR7T
062法登000001,4,"董  事",林錫山,https://aomp109.judicial.gov.tw/judbp/whd6k/q/8EY4AjgWPBmFdMB4ktf88ciVtgVwhovVsyvZ0-xzA2bDkaG7bWsM
062法登000001,5,"董  事",王鼎勳,https://aomp109.judicial.gov.tw/judbp/whd6k/q/jFRB4jzGkEGypV-Bo2w9hbu2MY1sObwtAgblT39Ma1b-7U5FnxlG
062法登000002,1,董事長,劉建章,https://aomp109.judicial.gov.tw/judbp/whd6k/q/UATf7zfb-KnckA9xEg3tXyr4LC-S8MYuBuaHBsjJmRxVx8exie3H3A==
062法登000002,2,"董  事",曾楊蓮英,https://aomp109.judicial.gov.tw/judbp/whd6k/q/UKWgS615oKsvYG9aK80xLzwjMEITjmWe4QgwKsjJAj26R_CY2B964Q==
062法登000002,3,"董  事",熊豫飛,https://aomp109.judicial.gov.tw/judbp/whd6k/q/7GguXRN69qBuRgU-a7kVfdqKqEROcdTup4uOHgZVYsNSwt5xhzV7XA==
062法登000002,4,"董  事",江殿榮,https://aomp109.judicial.gov.tw/judbp/whd6k/q/mUMLqWX4z8eMOqdHIhN1Z8yo14F-Y6zQPMvzzdx5X3zqr-fHHgNQmw==
062法登000002,5,"董  事",李全福,https://aomp109.judicial.gov.tw/judbp/whd6k/q/xhog_m3J43K_2Ib5xxswBVk49ynQHnPmOVaccItu7PiOCRan3coyPg==
062法登000002,6,"董  事",郭祝府,https://aomp109.judicial.gov.tw/judbp/whd6k/q/BS8-_11Doql094WaIUbas3ww_4Jp1iNi7nuNoQIQsF_9NdNC84SJmw==
062法登000002,7,"董  事",胡長蓁,https://aomp109.judicial.gov.tw/judbp/whd6k/q/RGJLrmGZa8kCA0eI81ULNjsXETKbDBB45yadSm_y02K50HwwCubZ5Q==
062法登000005,1,董事長,蘇螢田,https://aomp109.judicial.gov.tw/judbp/whd6k/q/O5s-KROHQTe-CwS68Pa2AXi7os5MC9rV00RVsZ5EnMEx-fUYmO7WJQ==
062法登000005,2,"董  事",鄭陳樹,https://aomp109.judicial.gov.tw/judbp/whd6k/q/CFyid-y_tldFrtweoOKKufCEm3yRQCyqyAZdjxmnhghixjyKIGTJDw==
062法登000005,3,"董  事",陳喬琳,https://aomp109.judicial.gov.tw/judbp/whd6k/q/5awnrdzRCdSCfA8DQ7k-QFEPVX3M6im8ki1c4IUT8ITp2Yvvr3pKGA==
062法登000005,4,"董  事",孫金寬,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Z1xVYI2Dvloav2C4_V98_rO_rexEWiLC2gsI31bHE_59YzbKSoyBTw==
062法登000005,5,"董  事",翁金護,https://aomp109.judicial.gov.tw/judbp/whd6k/q/hG15B4As_S9IJko97UtZSoCg7a3yEvFGoryTlji95Vx_M3iJ4rQdDQ==
062法登000005,6,"董  事","張  煜",https://aomp109.judicial.gov.tw/judbp/whd6k/q/afHP8bS1DfzSPFGopqTxC5WFlZKGCl-xZqhwG8KLmKc-hXrDpvdtdQ==
062法登000005,7,"董  事",陳宗坤,https://aomp109.judicial.gov.tw/judbp/whd6k/q/RuzChoOJfYimslUrg3h2-_Gb4fHdON2TaFudwPn2UN5rrPV2QR6P-g==
062法登000005,8,"董  事",陳炳榮,https://aomp109.judicial.gov.tw/judbp/whd6k/q/xwzA0HkKRCFAok7LZbevNm0BuDvT2_k5a3W9IV9rAyIbDd19wWbRKQ==
062法登000005,9,"董  事",黃秋月,https://aomp109.judicial.gov.tw/judbp/whd6k/q/r9V8PhsgAdENxQ3BWuXX8cLz7UlBfNj6V9kiS7lu9jW-PVAnSfoDow==
062法登000005,10,"董  事",林伯溫,https://aomp109.judicial.gov.tw/judbp/whd6k/q/NbAvnOYv9Gjz72dr6x7vqgT4dxzRxUQPE1zeyx4tHUEaoNYcB46z9g==
062法登000005,11,"董  事",林延益,https://aomp109.judicial.gov.tw/judbp/whd6k/q/RatHJalBoOSVf2BlUF3CyB45KxjnVGZIIlsC2EoOYAVrN8cyxZCsBQ==
062法登000005,12,"董  事",謝夢星,https://aomp109.judicial.gov.tw/judbp/whd6k/q/LNDNrm1qcmRQM88iykgu8oluydz8pIvHbOz5a9BOnnI4zwwq__OjZg==
062法登000005,13,"董  事",葉再足,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Hu2tPeh_ZYqIe7tf6T1eFlSZ56u1cXgSM3aLR11ye2PeN-Ann0ksXg==
062法登000005,14,"董  事",辛文炳,https://aomp109.judicial.gov.tw/judbp/whd6k/q/CmXelNEKM8KfC4osuguAJzYo6kFufg0aqnF1Ybgln8lSGHTdEAKq1w==
062法登000005,15,"董  事",蘇宗樑,https://aomp109.judicial.gov.tw/judbp/whd6k/q/84l_50haPNcGXn0zSlEef1lB6ic6E0WfPZss1Y-WN0dRA_eNU6bjpQ==
062法登000006,1,董事長,黃永昌,https://aomp109.judicial.gov.tw/judbp/whd6k/q/AGDHq1x6DCMID8D3l3fj88WfQREOTOjIyRBFcBkOEOWgmIBSCfjl
062法登000006,2,"董  事",王通信,https://aomp109.judicial.gov.tw/judbp/whd6k/q/OWx1E6XAAe0R1LxKse29H2avZS8Uxs3CTZ_k63dUhL0Ne4C9lkjA
062法登000006,3,"董  事",王謀祥,https://aomp109.judicial.gov.tw/judbp/whd6k/q/JRw1yzk3UEL6zBQVZSAxqJ2M4L7vqydihL5HCsTZvNDeIMO8ot_f
062法登000006,4,"董  事",郭榮彬,https://aomp109.judicial.gov.tw/judbp/whd6k/q/d2WIzPFbX_689SCKK_xzFEhty4MH7jVBWKJfKliv95-MkPYNNJ08
