登記案號,序號,職稱,姓名,網站連結
097法登他000001,1,董事長,張仲明,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Dc1DBBm_QtFFdbD6zToo39smxVg2t8hfnV5ZdIlyWBPnfn72heiv55vnSi0=
097法登他000001,2,"董  事",高承恕,https://aomp109.judicial.gov.tw/judbp/whd6k/q/FvW9HFN1SNxxSiYiJAPVlg-cyGAnO5DgiKuoyrqmNCKUchu3r7RAgWMTNfQ=
097法登他000001,3,"董  事",羅益強,https://aomp109.judicial.gov.tw/judbp/whd6k/q/8j0V9rbTgDUUrkaru_mWcYcGXvJPzsGH5N47Hh6V3LPIANpW4paRZJucIXI=
097法登他000001,4,"董  事",金耀基,https://aomp109.judicial.gov.tw/judbp/whd6k/q/OygaAA3hI33isqYhD44cq2zkWeEcHwSpkN2_0Tv3F-KsRDeB46SME91q400=
097法登他000001,5,"董  事",涂德錡,https://aomp109.judicial.gov.tw/judbp/whd6k/q/PrLZ5cCi53NGqbsV8XCG_UdKbxfwbD9g3LjGSoib1HqBT_GQeTBsxyNlRbY=
097法登他000001,6,"董  事",許士軍,https://aomp109.judicial.gov.tw/judbp/whd6k/q/DgjQx9ZQcru3Ahwg4hOVXlsy340vAFgnFZPvXWpjbVSnJuZCBWyx4M_hskY=
097法登他000001,7,"董  事",陳金讓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/gMSKWVHEe0CUKQZqwNd-VVmM7XflUBvkr-4ttrmCtMmiQUff9CrWqnPO2gE=
097法登他000001,8,"董  事",李仲英,https://aomp109.judicial.gov.tw/judbp/whd6k/q/8SOwtX3SLrJEoV6dbTmW2s4SzNzjprlkaq69jkItcsrYbQP_DK0Xt16P9rA=
097法登他000001,9,"董  事",盧志遠,https://aomp109.judicial.gov.tw/judbp/whd6k/q/fFEVPtr0H8DnE6tMeoG48MXe193LXMQpYdem_KQbL4q_1dPFGj-9q-Vdcg0=
097法登他000001,10,"董  事",謝振裕,https://aomp109.judicial.gov.tw/judbp/whd6k/q/m06oAu-wnqlr72ha9LYzFT4T8hD4DvYW83EXEauqa_bRGHgpsE-BVxZ2UeI=
097法登他000001,11,"董  事",郭麗群,https://aomp109.judicial.gov.tw/judbp/whd6k/q/x2EA19F5ztvwBoeXkQdW9lkXAZg8RjJKFjtBrVIhSeFpHckUHXfH0Byphwg=
097法登他000002,1,董事長,李文政,https://aomp109.judicial.gov.tw/judbp/whd6k/q/63VomWqg81XiVD3UVFTPowDlzb3kE87Xdr9mjnnpfNLNRN4uXoNMr9jg6L4=
097法登他000002,2,董　事,張臻軒,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ABGEM91Oen0gvVGP7-6Jj_jz2jObmVCEo4AOLixBpwnC93hH2iyW6zPIQlc=
097法登他000002,3,董　事,廖大清,https://aomp109.judicial.gov.tw/judbp/whd6k/q/PLkYTMAXFuk9_alAs3C2mRn2PvRSAroIztmNDqAOcK6esQKnz2uGztf1Rls=
097法登他000002,4,董　事,陳玉柱,https://aomp109.judicial.gov.tw/judbp/whd6k/q/8LmQDKv5rii_4I1u6uHp0hwav94fMuHnzLWWk0wtQ_wOYcRg-NxRaUypAag=
097法登他000002,5,董　事,吳錫浪,https://aomp109.judicial.gov.tw/judbp/whd6k/q/EPaLHLpRKK9eLvNhfUzEAPhmO2LTPHTIr68TCNkVGhhJ1bILkiYg56qd55A=
097法登他000002,6,董　事,賴志能,https://aomp109.judicial.gov.tw/judbp/whd6k/q/orde-ezYdMLoec5VDZn88_HtorLKO6IecZVCNt0LBokcduC1aeshRAvSJ14=
097法登他000002,7,董　事,黃國洲,https://aomp109.judicial.gov.tw/judbp/whd6k/q/5cBdOXgR7RSL2fqrzjqk_JCL4VYTF_Jt9-7zo_ebAyY9IV5TIRmdud7YWzU=
097法登他000002,8,董　事,蕭建智,https://aomp109.judicial.gov.tw/judbp/whd6k/q/2ITu-Txcab0qaK5qeAsF0So3Ar0_snkoIdpcfbpTMKwAUaXEIjrr5RIBoGY=
