登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
097法登他000001,1,2,黃嬿婉,197,0970102,0970225,0970307,5冊15頁,2,3,黃美華,財團法人昭華教育基金會,0901114,宜蘭縣五結鄉利工二路87號,教育推廣,由黃美華及崇仁科技事業股份有限公司捐助,宜蘭縣教育局中華民國90年10月12日九十府教終字第115891號,永久,83600000.00,1,0970225,0970702,0970320,,"第二屆董事任期屆滿，改選產生第三屆。
財產總額原登記為「新臺幣78,600,000元」，變更為「新臺幣83,600,000元」。
變更章程第十四條，內容如附件。",,,,
097法登他000002,1,2,黃嬿婉,159,0970102,0970115,0970119,4冊24頁,2,4,游祥容,財團法人宜蘭縣冬山國民小學教育基金會,0871216,宜蘭縣冬山鄉安平村安中路35號,協助冬山國民小學改善環境、發展校務、獎勵教師研究進修、促進學生敦品勵學為目的,游書崇、游祥德、李阿紅、林水壽、張怡炯、林文耀、游景松、賴伶華、李汪恩、林尚宏、陳毅銘、黃秋菊及全校家長、學生、校友等自由捐助、宜蘭縣政府補助。,宜蘭縣政府八七府教社字第146321號函,永久,2230000.00,1,0970115,0970702,0970212,,"第三屆董事任期屆滿，改選產生第四屆。
董事江峰山、簡榮朝、李清祈、林文耀、徐英豪、游書崇、劉肇榮、藍枝地、林阿騫、林尚宏等十人，因印鑑遺失聲請變更。",,,,
097法登他000003,1,2,黃嬿婉,6,0970108,0970131,0970216,1冊8頁,1,8,姜郁青,財團法人天主教宜蘭救主修女會,0620213,宜蘭縣宜蘭市神農路18之8號,"(一)已辦或籌辦之社會教育宗教公益醫療福利等事業所需用之一切設備及經費。
(二)培植本會新入會之修女訓練初學生以及年高病患修女妥善獲得贍養所需一切之設備及經費。",捐贈,宜蘭縣政府中華民國62年1月3日,永久,1695800.00,1,0970125,0970702,0970221,,董事姜郁青因印鑑遺失，聲請變更。,,,,
097法登他000004,1,2,黃嬿婉,15,0970111,0970115,0970119,1冊5頁,2,5,呂若瑟,財團法人天主教靈醫會,0451211,宜蘭縣羅東鎮中正南路160號,供應靈醫會舉辦下列事業之一切設備及經費：（一）為舉辦醫院、學校之社會福利事業宗教慈善各事業（二）以在宗教、文學、科學各方面培養服務中國之會士,由天主教靈醫會羅馬總會捐助,宜蘭縣政府中華民國45年9月12日宜府民行字第5012號,永久,1533092367.00,1,0970115,0970702,0970123,,"第四屆董事任期屆滿，改選產生第五屆。
代表法人之董事變更為呂若瑟。",,,,
097法登他000005,1,2,黃嬿婉,4,0970114,0970121,0970125,1冊26頁,1,3,洪山川,財團法人宜蘭縣天主教五峯旗聖母朝聖地,0790313,宜蘭縣礁溪鄉五峰路91巷10號,以紀念天主教聖母在五峯旗救人濟世慈愛事蹟，淨化人心，提振社會道德，並配合「五峯旗風景特定區」之闢建，設置朝聖地，發展國際性靈修事業為目的。,自由捐助,宜蘭縣政府中華民國79年2月21日79府民禮字第13270號函,永久,96869106.00,1,0970116,0970702,0970131,,"董事鄭再發辭任，繼任董事為洪山川。
代表法人之董事變更為洪山川。",,,,
097法登他000006,1,2,黃嬿婉,110,0970212,0970218,0970226,3冊18頁,2,7,林鴻忠,財團法人林務局羅東林區管理處職工福利會,0731008,宜蘭縣羅東鎮中正北路118號,辦理職工福利及協助政府推動遊樂事業。,由職工福利會捐助,宜蘭縣政府73年7月10日七三府社勞字第51830號函,永久,9721816.53,1,0970218,0970702,0970303,,"第六屆董事任期屆滿，改選產生第七屆。
董事謝正道、林卓立等二人，因印鑑遺失，聲請變更印鑑。",,,,
097法登他000007,1,2,黃嬿婉,173,0970225,0970227,0970307,4冊38頁,2,3,陳繼錫,財團法人宜蘭縣立頭城國民中學教育基金會,0881220,宜蘭縣頭城鎮復興路145號,發展校務、改善教學環境、提昇教育品質為宗旨。,由宜蘭縣立頭城國民中學教職員工、家長會及熱心教育人士共同捐助伍拾萬元，縣府配合壹佰伍拾萬元,宜蘭縣政府中華民國91年12月23日府教終字第0910146858號函,永久,2000000.00,1,0970227,0970702,0970307,,第二屆董事任期屆滿，改選產生第三屆。,,,,
097法登他000008,1,2,黃嬿婉,91,0970303,0970305,0970313,2冊30頁,2,5,潘仁修,財團法人蘭陽仁愛醫院,0840227,宜蘭縣宜蘭市中山路2段260號,秉持救人濟世、貧病救助之理念，為大眾謀福利，從事精研醫術，宏揚醫德，以增進人群健康幸福,由潘仁修先生等人捐助,行政院衛生署中華民國83年12月24日衛署醫字第83077943號,永久,111792791.00,1,0970305,0970702,0970318,,"第四屆董事任期屆滿，改選產生第五屆董事。
董事潘仁修因印鑑遺失，聲請變更印鑑。",,,,
097法登他000009,1,2,黃嬿婉,199,0970304,0970313,0970323,5冊37頁,1,2,葉信寬,財團法人宜蘭縣私立親水園養護之家,0911205,宜蘭縣五結鄉季水路15巷46號,辦理老人福利慈善事業,陳昭南、陳昭仁、陳昭忠、陳玉雲、陳玉秀、葉信寬、馮錦財等捐出,宜蘭縣政府中華民國91年10月21日府社福字第0910115756號,永久,31802500.00,1,0970313,0970702,0970409,,"第二屆董事廖惠麗、許玉珍辭任，繼任董事為周明輝、游正明。
修改捐助章程，條文內容如附件。",,,,
097法登他000010,1,2,黃嬿婉,271,0970314,0970319,0970322,7冊32頁,1,1,李界木,財團法人陳定南教育基金會,0960625,宜蘭縣宜蘭市民族路338號7樓,本會以推動廉能政府，落實法治教育，培養公民能力為宗旨。,由董事林光義等人捐助，並接受個人及團體捐贈。,宜蘭縣政府中華民國96年6月14日府教終字第0960075890號函,永久,2000000.00,1,0970319,0970702,0970327,,"董事林山田逝世，繼任董事為黃建興。
代表法人之董事變更為李界木。
修改章程第三條，內容如附件。",,,,
