登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
097法登他000001,1,2,羅培昌,49,0970102,0970227,0970227,2冊71頁,1,7,黃正雄,財團法人大葉大學,0780817,彰化縣大村鄉福興村山腳路112號,為提昇工業水準，培育人才，增進學術研究與企業交流。,捐助。,教育部，民國七十七年十二月二十四日,永久,4322377798.00,1,0970227,0970324,0970311,,"設立日期更正為七十七年十二月二十四日。
董事印鑑變更。",,,,
097法登他000002,1,2,羅培昌,247,0970102,0970109,0970109,5冊39頁,2,3,林亮暉,財團法人彰化縣私立葳群公益慈善事業基金會,0910329,彰化縣社頭鄉山腳路二段七二六巷二三號,舉辦公益社會福利慈善事業為宗旨,由財團法人彰化縣私立圓通老人養護中心捐助,彰化縣政府九十一年一月三十日府社福字第Ｏ９１００２１２３７０號,永久性,37000000.00,1,0970109,0970123,0970116,,,,,,
097法登他000003,1,2,羅培昌,2,0970102,0970109,0970109,1冊4頁,1,12,柴洵清,財團法人中州技術學院,0581128,彰化縣員林鎮山腳路三段二巷六號,為教育青年，培養人才而創立學校。,創辦人可景俊捐助新台幣伍佰萬元正、土地五.一五一一甲。,教育部中華民國五十八年十一月二十四日專字第二四二七五號令,永久,1772593583.60,1,0970109,0970222,0970213,,"財產總額變更為新台幣壹拾柒億壹仟參佰柒拾參萬柒仟肆佰參拾玖元陸角整(1,713,737,439.6元)
第十二屆董事會董事補選。",,,,
097法登他000004,1,2,羅培昌,8,0970102,0970110,0970110,1冊15頁,1,10,蘇信忍,財團法人台灣省彰化縣私立文興高級中學,0610110,彰化縣田中鎮中潭里員集路3段93號,創立學校、教育青年、培育人材。,天主教教廷、耶穌聖心修女會補助、社會人士捐獻及學生學雜費等,中華民國六十年十一月十五日台灣教育廳教二字第八二０五八號,永久,441294848.00,1,0970110,0970222,0970124,,,,,,
097法登他000005,1,2,羅培昌,287,0970102,0970109,0970109,5冊119頁,2,2,郭鐘添,財團法人彰化縣私立希望社會福利慈善事業基金會,0930524,彰化縣大村鄉大村村田洋橫巷二之九號三樓,推廣社會福利教育事項。附設社會福利服務機構。關於兒童、青少年、婦女、老人、身心障礙者福利相關事項。關於各項急難救助相關事項。關於低收入戶補助事項。關於獎助學金事項。關於志願服務相關事項。出版社會福利相關書籍與媒體。其他相關社會福利慈善事業事項。十承辦主管機關委託之社會福利相關事項。,原始基金及個人或團體捐助。,彰化縣政府中華民國九十三年五月十三日府社老字第０九三００九０八三四號函同意設立,永久,10000000.00,1,0970109,0970123,0970114,,,,,,
097法登他000006,1,2,羅培昌,216,0970102,0970114,0970114,4冊103頁,1,3,湯振鶴,財團法人明道大學,0890803,彰化縣埤頭鄉文化路369號,一響應政府鼓勵私人捐資興學之既定政策，發展成立綜合大學。二充實高等教育資源，均衡教育發展。三培育地區產業管理人才。四造福地區學子就近享受教育資源。五加強產業諮詢服務及建教合作。六提供地區民眾進修高等教育機會，實現高等教育全民化及終身學習理想。七注重社會人文關懷，培育明道學子淑世濟民之胸懷，以為明道建校之一貫理想。,由創辦人汪廣平、劉福壽、汪大永等人捐助。,"教育部中華民國89年 4月7日台(八九)高(三)字第八九０四０一五七號函核准籌設。",永久,2248370175.00,1,0970114,,0970124,,變更康有德董事印鑑。,,,,
097法登他000007,1,2,羅培昌,185,0970104,0970110,0970110,4冊41頁,2,4,陳啟書,財團法人彰化縣私立海頓社會福利慈善事業基金會,0870826,彰化縣花壇鄉白沙村觀音巷八十弄二十號,興辦社會福利及社會救助事業等,由善心人士捐獻與受贈取得。,彰化縣政府民國八十七年八月廿六日彰府社福字第一五七九七六號函許可設立,永久,27606400.00,1,0970110,0970222,0970125,,,,,,
097法登他000008,1,2,羅培昌,14,0970109,0970124,0970124,1冊27頁,1,12,楊儒哲,財團法人台灣省彰化縣私立達德高級商工職業學校,0620709,彰化縣田中鎮碧峰里一鄰中南路2段277號,發展教育，培養工商業專門人才，以配合國家經濟建設。,財團法人台灣省彰化縣私立達德高級商工職業學校董事會捐助。,中華民國六十二年六月十九日台灣省政府教育廳六十二、六、十九教三字第四○八二二號,無限期,1500390182.00,1,0970124,0970609,0970227,,原財產金額新臺幣壹拾三億玖仟參佰柒拾伍萬肆仟捌佰貳拾壹元整變更為新臺幣壹拾肆億貳仟零玖拾陸萬參仟伍佰貳拾伍元整,,,,
097法登他000009,1,2,羅培昌,141,0970111,0970130,0970130,3冊157頁,1,2,蔡明哲,財團法人和美教會聚會所,0850129,彰化縣和美鎮仁愛里和光路181巷46號,以傳揚耶穌基督十字架救恩、福音、真理及興辦慈善公益事業，促進社會福利為宗旨。,信徒捐獻、社會人士及公私立機構之捐贈,彰化縣政府八十四、十二、十五,永久設立,3878900.00,1,0970130,0970324,0970219,,"組織章程變更：修訂組織章程第三條為：「本法人主事務所設在和美鎮仁愛里和光路181巷46號」
增加財產：增購房屋一棟（房屋權狀字號096和資字000720號，建號00500-000，土地權狀字號096和資字第002740號，地號0517-0014）",,,,
097法登他000010,1,2,羅培昌,51,0970111,0970114,0970114,2冊75頁,1,6,黃耀卿,財團法人臺灣省彰化社會教育館社會教育基金會,0780907,彰化縣彰化市卦山路三號,為辦理各項社會教育文化工作，結合民間資源，實施全民教育及終身教育為目的。,捐資。,臺灣省政府教育廳七十八年六月十五日教五字第四九五五四號。,永久設立,35010000.00,1,0970114,0970222,0970122,,繼任董事印鑑。,,,,
