登記案號,序號,分事務所地址
097法登他000113,1,台中市民族路92號5樓
097法登他000113,2,高雄縣鳥松鄉大埤路36之76號
097法登他000120,1,台北市中山區建國北路1段154號
097法登他000122,1,高雄市三民區博愛一路三六六號二十樓
097法登他000122,2,高雄縣大社鄉三奶村興工路五號
097法登他000124,1,高雄市左營區文學路585號
097法登他000127,1,高雄市前鎮區三多三路二一七號十六樓
097法登他000127,2,桃園縣中壢市元化路三五七號十樓
097法登他000130,1,高雄市小港區高坪卅二街20號
097法登他000130,2,台中市西區台中港路1段12號9樓
097法登他000130,3,宜蘭縣五結鄉錦眾村錦草路94之3號
097法登他000130,4,苗栗縣頭份鎮廣興里11鄰廣興224之5號
097法登他000130,5,彰化縣埔心鄉舊館村7鄰興霖路136號
097法登他000152,1,台北市大安區信義路3段162之24號6樓
097法登他000188,1,台北市北投區立德號123號（台北捐血中心）
097法登他000188,2,台南市永福路1段85號（台南捐血中心）
097法登他000188,3,基隆市信一路14號1樓（台北捐血中心基隆捐血站）
097法登他000188,5,新竹縣竹北市光明十一路215巷8號（新竹捐血中心）
097法登他000188,6,桃園市文康街61號（新竹捐血中心桃園捐血站）
097法登他000188,7,苗栗市為公路282號、292巷1號1樓、2樓（新竹捐血中心苗栗捐血站）
097法登他000188,8,台中市西屯區台中港路3段124-30號（台中捐血中心）
097法登他000188,9,彰化市中山路1段348號（台中捐血中心彰化捐血站）
097法登他000188,10,南投縣埔里鎮北環路222號（台中捐血中心埔里捐血站）
097法登他000188,11,花蓮市中山路1段170號（花蓮捐血中心）
097法登他000188,12,屏東市和平路71號（高雄捐血中心屏東捐血站）
097法登他000188,13,高雄市楠梓區高楠公路1837號（高雄捐血中心）
097法登他000188,14,雲林縣斗六市莊敬路300號（台南捐血中心雲林捐血站）
097法登他000188,15,宜蘭市擺厘路16-7號（花蓮捐血中心宜蘭捐血站）
097法登他000188,16,台北縣板橋市中山路1段50巷36號2樓之3、之4（台北捐血中心板橋捐血站）
097法登他000188,17,澎湖縣馬公市中山路62號（高雄捐血中心馬公捐血站）
097法登他000188,18,嘉義市博愛路1段488號（台南捐血中心嘉義捐血站）
097法登他000188,19,台東市傳廣路69巷11號（花蓮捐血中心台東捐血站）
097法登他000218,1,台北縣永和市中興街八十號
097法登他000222,1,高雄縣內門鄉內南村大學路二００號
097法登他000240,34,台北市中山區建國北路2段115號7樓
097法登他000240,35,高雄市鼓山區龍水里中華一路2300號
097法登他000240,36,台北縣板橋市萬板路476號4樓
097法登他000240,37,宜蘭縣宜蘭市民權新路1-2號
097法登他000240,38,桃園縣桃園市中平路102號15樓
097法登他000240,39,新竹縣竹北市成功六街163號
097法登他000240,40,苗栗縣苗栗市民族路221號
097法登他000240,41,台中縣豐原市南陽路85號
097法登他000240,42,彰化縣彰化市中央路184號12樓之12
097法登他000240,43,南投縣南投市中興路466巷6號15樓
097法登他000240,44,雲林縣斗六市南京路426-1號
097法登他000240,45,嘉義縣太保市北港路2段509號
097法登他000240,46,台南縣新營市民治東路29號
097法登他000240,47,高雄縣鳳山市光復路2段243號
097法登他000240,48,屏東縣屏東市瑞光路2段290號
097法登他000240,49,花蓮縣花蓮市國盛二街103號3樓之5
097法登他000240,50,台東縣台東市四維路1段381號
097法登他000240,51,澎湖縣馬公市朝陽路146號1樓
097法登他000240,52,基隆市信義區信一路133號5樓之1
097法登他000240,53,新竹市中山路428號
097法登他000240,54,台中市西屯區寧夏路46號
097法登他000240,55,嘉義市重慶路356號
097法登他000240,56,台南市中華西路1段137巷103號
097法登他000240,57,金門縣金城鎮民生路1號2樓
097法登他000240,58,高雄市苓雅區興中一路62號5樓
097法登他000281,1,台東市長沙街三０三巷一號
097法登他000310,1,花蓮市商校街二六二號七樓之一
097法登他000310,2,台東市正氣北路二一五巷三號
097法登他000310,3,高雄市博愛一路三九一號十二樓
097法登他000310,4,台南市林森路一段一五八號六樓
097法登他000310,5,台中市五權路一之六七號十三樓
097法登他000310,6,南投縣埔里鎮中心路四十九號
097法登他000310,7,新竹市和平路一四二號十二樓
097法登他000324,1,台北市中山北路七段一九０巷一一二之三號
097法登他000375,3,台北市南京東路5段108號4樓
097法登他000390,1,台北市北投區立德號123號（台北捐血中心）
097法登他000390,2,台南市永福路1段85號（台南捐血中心）
097法登他000390,3,基隆市信一路14號1樓（台北捐血中心基隆捐血站）
097法登他000390,5,新竹縣竹北市光明十一路215巷8號（新竹捐血中心）
097法登他000390,6,桃園市文康街61號（新竹捐血中心桃園捐血站）
097法登他000390,7,苗栗市為公路282號、292巷1號1樓、2樓（新竹捐血中心苗栗捐血站）
097法登他000390,8,台中市西屯區台中港路3段124-30號（台中捐血中心）
097法登他000390,9,彰化市中山路1段348號（台中捐血中心彰化捐血站）
