登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
097法登他000001,1,2,簡福助,570315,0970102,0970102,0970107,2冊39頁,1,14,王紹堉,財團法人銘傳大學,0570224,台北市士林區中山北路5段250號,創辦銘傳大學並謀其健全發展。,捐助,"教育部 49.2.1 台(49)高字第0996號令",永久,5699225558.00,1,0970102,0970312,0970114,,,,,,
097法登他000002,1,2,簡福助,540245,0970102,0970102,0970107,2冊13頁,1,15,鄭獻仁,財團法人真理大學,0540909,台北縣淡水鎮真理街32號,辦理真理大學，以教學及研究學術，自由探討真理，培養人格，服務社會，促進國際間學術交流，榮神益人為宗旨。,由北部臺灣基督長老教會大會，熱心信徒及社會各界有志奉獻。,教育部54.8.26台(54)高字第13242號函,永久,4879286249.00,1,0970102,0970312,0970114,,,,,,
097法登他000005,1,2,簡福助,510179,0970102,0970102,0970107,1冊81頁,1,24,王紹堉,財團法人私立東吳大學,0511110,台北市士林區臨溪路70號,辦理私立東吳大學並謀其發展為宗旨。,捐助,教育部44.11.11台(44)高字第15209號函,永久,4016412010.69,1,0970102,0970312,0970114,,,,,,
097法登他000006,1,2,簡福助,620493,0970103,0970104,0970108,2冊95頁,1,12,張懷遠,財團法人台北市私立文德女子高級中學,0620131,台北市內湖區成功路3段70號,以創辦私立文德女子高級中學並謀其發展為目的。,捐助,台北市政府教育局60.7.5北市教輝二字第20767號,永久,250109906.00,1,0970104,0970312,0970115,,,,,,
097法登他000007,1,2,簡福助,497,0970107,0970107,0970108,25冊19頁,2,3,陳聰明,財團法人台北市私立自立庇護工場,0890607,台北市士林區德行西路93巷7號Ｂ1─1,以辦理身心障礙者正常化庇護工作訓練及安置服務為目的。,捐助,台北市政府社會局中華民國89年5月30日北市社三字第8923630500號函,永久,1062000.00,1,0970107,0970312,0970115,,,,,,
097法登他000008,1,2,簡福助,295,0970107,0970107,0970108,15冊9頁,1,10,林瀚東,財團法人林本源中華文化教育基金會,0650322,台北市大同區民生西路317號,以復興中華文化並協助發展文化教育事業為目的,創辦基金會由林柏壽先生捐助,教育部65.3.15.台(65)高字第6193號函,永久,84707560.00,1,0970107,0970312,0970115,,,,,,
097法登他000009,1,2,簡福助,995,0970107,0970108,0970110,50冊9頁,1,3,駱錦明,財團法人臺灣工業銀行教育基金會,0890804,台北市內湖區堤頂大道2段99號10樓,以透過產學合作，全方位培養新生代企業家及科技人才，增強國家競爭力為宗旨。,由臺灣工業銀行捐助,教育部中華民國89年7月31日台(89)社(四)字第89094896號函,永久,30000000.00,1,0970108,0970312,0970117,,,,,,
097法登他000010,1,2,簡福助,610472,0970108,0970108,0970110,2冊85頁,2,4,陳國榮,財團法人台灣太陽誘電股份有限公司救濟交通事故獎學金基金會,0610907,台北市內湖區內湖路1段91巷15號台灣太陽誘電公司內,係為交通事故之孤兒及殘廢學童而設,捐贈,"教育局　中華民國61年5月19日  北市教輝四字第0021號函",永久,13000000.00,1,0970108,0970312,0970117,,,,,,
097法登他000011,2,5,簡福助,625,0970108,0970108,0970110,31冊55頁,1,4,陳榮基,社團法人中華民國佛教醫事人員聯合會,0841102,台北市大同區承德路3段230號4樓,本會為非營利為目的之社會團體，結合各醫療相關之佛教徒，共同研習佛教與醫療照護相關事宜，宣揚佛教醫療照護之貢獻，辦理佛教之臨終關懷及醫療服務事業為宗旨,㈠入會費。㈡常年會費。㈢事業費。㈣會員捐款。㈤委託收益。㈥基金及孳息。㈦其他收入,內政部中華民國84年9月5日台內社字第8422039號函同意設立,永久,309377.00,1,0970108,0970312,0970117,陳榮基,本件法人於96年2月4日第4屆第9次理、監事會議通過決議0：通過結清財務及會務運作，將累積餘絀提轉為96年度經費支出，故無剩餘財產供清算人就任後處理，業經96年7月15日第4屆第4次會員大會全體會員通過，報主管機關內政部96年11月19日台內社字第0960180099號函備查，並報經本院民事庭96年12月19日士院鎮民正96年度司字第308號函核備「清算完結」在案。,,,,
097法登他000012,1,2,簡福助,660702,0970109,0970109,0970111,3冊59頁,1,10,李念平,財團法人台北市私立達人女子高級中學,0660215,台北市內湖區內湖路2段314號,遵照國家教育政策暨現行教育法令之規定，辦理達人女子高級中學，並謀其健全發展。,捐助,65年6月16日台北市政府教育局北市教輝字第17659號,永久,532034992.00,1,0970109,0970312,0970118,,,,,,
