登記案號,序號,分事務所地址,網站連結
087法登他000008,1,台北市信義路三段一六二號六樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/SBpI6J4e3HRkOqUF8ohfRmjaMjT8CjW-Xv58rsogwc4DI7rThwj8MWjJqg==
087法登他000008,2,台中市國光路二五０之二號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/RdvRyGnpwumG5Ar3_ksl9C0vxqSBbttH1qwrlnOX97_lnEuorlCnpO5V0w==
087法登他000023,1,高雄市中華一路六十七號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/6LDqyDsPOcoXPNsCvrTUhFmWxYnZKFMxSjPOttg_H-L7civ7P5S3wtd2hYY=
087法登他000023,2,中壢市環西路八十三號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/4HxGYIhAg2B3ztQMRFqYU1oUD-PLt3OCI_JySH2ZnGTVE8Ej32CbZmcXrGw=
087法登他000023,3,新竹市博愛街二十八號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/FuexSgIhOONrhXhJ_IdqvmB0ox8QRfkL89nq6YvZ0YRZQmr4I61o06hbyzk=
087法登他000023,4,宜蘭縣羅東鎮林森路八十七號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/tKeBCSvrOMOadBZBcNgcrSmBmyHl1oVkVNZ5Zi_wjc3ww2tMgXMndOag7EI=
087法登他000036,1,高雄市博愛一路三九一號十二樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/tvTbCIbvLjjxTJJ_FsvyrdleEkL1MnevQsuMNuTXngaPVxuTOd8o1XcyqBo=
087法登他000126,1,高雄市苓雅區三多四路一一０號二十三樓之三,https://aomp109.judicial.gov.tw/judbp/whd6k/q/EQYz8GjvZy3PC4qBYPUO93ydK-Zo9LQ3OxEKtDiIfxyIGLqGY1oK9EVo4w==
087法登他000129,1,台中市南屯區五權西路二段六六八號五樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/PX2frveCxajyqJmH3zmPFpD4VxC39bwhos2po0LZn4IdKN0ww0EEFAEv3H4=
087法登他000129,2,高雄市苓雅區四維四路廿二號十一樓之一,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Wc25cKFwKCNQRlChztbr4mHVOuuG9rwooYFXkEGpjYDIEuumNIMmcuOVvAs=
