登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
111法登他000001,2,2,吳清林,75,1110112,1110112,1110112,4冊14頁,2,2,葉詠青,社團法人澎湖縣社會扶助關懷協會,1050203,澎湖縣馬公市西文里97之55號,（一）、落實及推動政府社會福利政策。（二）、提升健全家庭功能。（三）、服務關懷本縣老人照顧。（四）、促進身心障礙權利事項。（五）、推動並維護婦女、兒童及青少年各項權益。（六）、推動社區弱勢關懷服務。（七）、其他符合本會宗旨事項。,入會費、常年會費、委託收益、孳息等及其他收入。,澎湖縣政府中華民國105年1月20日府社行字第1050004444號函,永久。,1880134.00,1,1110112,,,,"一、第2屆理、監事任期屆滿，改選產生第3屆理、監事。
二、代表法人理事：葉詠青。",,,,
111法登他000002,2,2,吳清林,63,1110221,1110221,1110221,4冊2頁,2,11,陳仁和,社團法人澎湖縣旅遊解說協會,1010131,澎湖縣馬公市中山路65-1號,（一）推展休閒旅遊活動，提升解說水準及遊憩品質促進觀光發展為宗旨。（二）運用團體資源力量，建立之交流互動，經驗分享與傳承。（三）舉辦觀摩研習、福利活動、職業訓練。（四）服務及關懷，進而發揮「人飢己飢、人溺己溺」之精神，以達到服務社會。（五）其他合於本會宗旨之事項。,社團會員繳納會費,澎湖縣政府89年12月14日89澎府社行字第67113號函,永久,155788.00,1,1110221,,,,,,,,
111法登他000003,1,2,吳清林,95,1110302,1110302,1110302,4冊34頁,1,1,呂金發,財團法人澎湖縣泰嘉社會福利慈善事業基金會,1100820,澎湖縣馬公市樹德路11號,以辦理社會福利慈善事業為目的,由呂金發、呂金盛、鄭志宏、泰嘉開發建設股份有限公司、統發廣告事業股份有限公司、麗升投資有限公司捐助成立,澎湖縣政府110年8月3日府社福字第1100045515號函,永久,10000000.00,1,1110302,,,,,,,,
111法登他000004,1,2,吳清林,44,1110309,1110309,1110309,2冊31頁,2,23,趙犁民,財團法人台灣兒童暨家庭扶助基金會澎湖分事務所,0910417,台北市信義區忠孝東路五段四八二號四樓,以實踐博愛助人精神，辦理國內外兒童、少年及家庭、社會服務為宗旨。,由美國維吉尼亞州基督教兒童福利會捐助。,臺灣省政府社會處43年12月10日以台省社字第００六號函同意設立。澎湖縣政府72年11月9日澎府民社字第39692號函。,永久。,969355329.00,1,1110309,,1110318,,"第22屆董事任期屆滿，改選產生第23屆董事
法人財產變更為：969,355,329元
捐助章程第3條至18條修正，經臺灣臺北地方法院109年度法字第353號裁定准予變更；捐助章程第1條第2條修正，經主管機關109年2月12日衛授家字第1090018415號許可變更。捐助章程第5條、第7條、第10條、第12條、第13條、第17條修正，經臺灣臺北地方法院110年度法字第89號裁定變更。捐助章程第18條修正，經臺灣臺北地方法院110年度法字第146號裁定准予變更。",,,,
111法登他000005,2,2,吳清林,58,1110414,1110414,1110414,2冊45頁,2,8,吳仁祥,社團法人澎湖縣慢飛天使服務協會,0990903,澎湖縣馬公市大勇街20號,本會依法設立、非以營利目的之社會團體，以協助發展遲緩兒童及其家庭，進行早期療育之工作和提供早期療育相關人員之訓練課程為宗旨。,"（1）常年會費 （2）補助會 （3）會員捐款 （4）委託收益 （5）基金及孳息 （6）其他收入",澎湖縣政府95年3月27日府社行字第0950014618號函,永久,355919.00,1,1110414,,,,,,,,
111法登他000006,1,2,吳清林,16,1110505,1110505,1110505,2冊3頁,1,11,洪慶鷲,財團法人澎湖縣文化基金會,0770629,澎湖縣馬公市中華路230號縣文化局內,以協助政府推動本縣基層文化活動，獎勵本縣文化學術刊物之出版發行，辦理其他與社會教育有關之事項為目的。,發動民間熱心人士捐助及政府編列預算補助。,77年6月13日澎湖縣政府（77）澎府教社字第24124號函。,永久。,98242540.00,1,1110505,,,,,,,,
111法登他000007,1,2,吳清林,10,1110512,1110512,1110512,1冊19頁,2,19,陳明川,財團法人澎湖縣馬公市嵵裡里林燕力行獎學基金會,0710716,澎湖縣馬公市嵵裡里社區暨農漁民活動中心（馬公市嵵裡里99-8號）,獎助本里子弟努力向學，並喚起家長重視子女教育以蔚成優良讀書風氣，提昇社會教育品質為目的。,策動地方人士捐獻籌集。,澎湖縣政府71年6月9日澎府教國字第15848號函。,永久,1796594.00,1,1110512,,,,,,,,
111法登他000008,1,2,吳清林,30,1110523,1110523,1110523,2冊17頁,2,9,藍淞地,財團法人中華基督教澎湖浸信會,0810326,澎湖縣馬公市光復路257號,宣揚基督教教義，發揚宗教仁愛精神，舉辦社會公益或慈善事業。,本教會會友自由奉獻，並接受國內外捐助。,澎湖縣政府87年6月26日87府民禮字第38190號,永久,3667097.00,1,1110523,,,,　　　　　　　　　　　　　　　　　　　　　　　　　　　　,,,,
111法登他000009,2,2,吳清林,98,1110606,1110606,1110606,4冊37頁,,,張松明,社團法人澎湖縣愛無限關懷協會,1110502,澎湖縣馬公市治平路4-4號,以落實政府社會福利政策，促進照顧服務品質，增進民眾福利為宗旨,一、會費收入。二、常年會費。三、政府機關之輔助或委託辦理之收入。四、捐助收入。五、辦理福利服務活動或方案計畫之收入。六、基金及其孳息。七、其他收入,澎湖縣政府中華民國111年3月29日府社行字第1110019716號函,永久,23450.00,1,1110606,,,,圖記變更,,,,
111法登社000001,2,1,吳清林,98,1110502,1110502,1110502,4冊37頁,,,張松明,社團法人澎湖縣愛無限關懷協會,1110502,澎湖縣馬公市治平路4-4號,以落實政府社會福利政策，促進照顧服務品質，增進民眾福利為宗旨,一、會費收入。二、常年會費。三、政府機關之輔助或委託辦理之收入。四、捐助收入。五、辦理福利服務活動或方案計畫之收入。六、基金及其孳息。七、其他收入,澎湖縣政府中華民國111年3月29日府社行字第1110019716號函,永久,23450.00,1,1110502,,1110509,,,,,,
