登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
111法登他000001,1,2,林妙妙,238,1110103,1110103,1110103,8冊163頁,2,3,廖嘉義,財團法人台東縣私立峻陽社會福利慈善事業基金會,1020916,臺東縣臺東市更生路539號,老人福利、婦女福利、兒童及少年福利、身心障礙者福利等目的事業。,廖嘉義捐助新台幣壹千萬元整。,臺東縣政府；102.08.28（府社福字第1020157706號函）,永久,10000000.00,1,1110103,,1110110,,,,,,
111法登他000002,1,2,林妙妙,82,1110104,1110104,1110105,4冊82頁,2,8,林載爵,財團法人寶桑教育基金會,0900120,台東縣台東市四維路三段70號,推動社會教育、終身學習等各項文教公益活動。,董事及各界捐助。,"台東縣政府 。 90年01月18日（90）府教社字第00007707號函",永久,10000000.00,1,1110104,,1110112,,,,,,
111法登他000003,1,2,林妙妙,7,1110118,1110118,1110127,1冊7頁,2,5,施智萍,財團法人基督教浸信會靈光堂,0550530,臺東縣卑南鄉太平村太平路429號,為協助本會為各教會遵依基督教會聖經宣揚基督救贖之福音。辦理教會公益慈善教育事業。,以信徒捐助及其他財產所生孳息。,臺東縣政府。中華民國五十四年七月十四日東府民行財法字第四號,永久,76200.00,1,1110126,,1110207,,,,,,
111法登他000004,2,2,林妙妙,327,1110207,1110207,1110207,10冊63頁,2,2,石德華,社團法人基督教台灣台東611靈糧堂,1081217,臺東縣臺東市開封街680巷28弄1號,以聖經原則促進社會整體和諧為宗旨。,1.入會費、2.常年會費、3.事業費、4.會員捐款、5.委託收益、6基金及孳息、7.其他收入。,107年9月25日台內團字第1070073345號。,永久,1476190.00,1,1110207,,1110214,,,,,,
111法登他000005,1,2,林妙妙,279,1110207,1110207,1110207,10冊19頁,1,2,林有德,財團法人台東天后宮,1050504,臺東縣臺東市中華路1段222號,研究道學、奉祀天上聖母、致力慈善公益，傳續宗教文化薪火。,捐助,臺東縣政府；105.04.20府民禮字第1050076362號函。,永久,17519330.00,1,1110207,,1110214,,,,,,
111法登他000006,1,2,林妙妙,39,1110218,1110218,1110221,2冊39頁,2,10,李數奼,財團法人台東商校文教基金會,0821110,臺東縣臺東市正氣路440號　（國立台東高商校內）,協助國立台東高級商業職業學校推動學生急難救助，有關促進學生敦品勵學事宜，文教活動等。,由本校、校友、家長、公司行號及熱心教育人士捐助。,臺東縣政府。中華民國82年9月13日,永久,4000000.00,1,1110218,,1110301,,,,,,
111法登他000007,1,2,林妙妙,3,1110304,1110304,1110307,1冊3頁,2,9,洪堯山,財團法人台東縣私立台東仁愛之家,0500210,臺東縣臺東市中興路3段549號,以舉辦社會福利慈善事業為宗旨。,由洪掛等15人捐助。,臺東縣政府：民國50年2月4日。,永久,332971903.00,1,1110304,,1110315,,,,,,
111法登他000008,2,2,林妙妙,277,1110307,1110307,1110314,10冊17頁,2,3,林天福,社團法人臺東縣身障者槌球運動關懷協會,1050302,臺東縣臺東市勝利街37號,一、鼓勵本縣身障者朋友能走出戶外，接觸大自然。二、引導身障者鍛鍊身體，促使身心健康，進而減少醫療資源使用。三、關懷身障者與其家庭能更溫馨更和諧。四、依法盡力爭取社會福利資源。五、確保身障者應有之權利及義務。,一、入會費。二、常年費。三、事業費。四、會員捐款。五、非會員贊助。六、委託收益。七、基金及其他孳息。八、其他收入。,臺東縣政府：105.02.23（府民自字第1050033810號）,永久,0.00,1,1110308,,1110322,,,,,,
111法登他000009,1,2,林妙妙,62,1110321,1110321,1110322,3冊62頁,2,8,邱欽聖,財團法人臺東縣私立牧心智能發展中心,0861017,臺東縣臺東市民航路21號,身心障礙者終身教育與照顧，推展身心障礙者褔利事業。,民間捐助。,臺東縣政府；86.09.30（府社福字第113127號函）,永久,88158973.00,1,1110321,,1110331,,第八屆事、監察人任期屆滿，改選產生第九屆董事、監察人,,,,
111法登他000010,1,2,林妙妙,125,1110322,1110322,1110328,10冊83頁,2,22,趙犁民,財團法人台灣兒童暨家庭扶助基金會,0910130,台北市信義區忠孝東路5段482號4樓（台東分事務所：台東市正氣北路255巷74號）,以實踐博愛助人情神、辦理國內外兒童、少年及家庭、社會服務為宗旨,由美國維吉尼亞州基督教兒童福利會捐助。,台灣省政府社會處43年12月10日台省社字第006號（已改隸為衛生福利部社會及家庭署）,永久,969355329.00,1,1110323,,1110407,,"原財產總額變更為新台幣969,355,329元。
第22屆董事任期屆滿，改選產生第23屆董事。",,,,
