登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
110法登他000001,2,2,張惠芳,1467,1100104,1100104,1100105,48冊22頁,1,15,徐建業,社團法人台灣醫學資訊學會,1050321,新北市林口區仁愛路2段259號11樓,以研究醫療資訊、提高醫療資訊水準，並加強國際醫療資訊之交流為宗旨。,會費、常年會費、政府補助案、捐款、事業費、接受委託執行專案研究之研究收入、基金及其孳息、其他收入。,內政部中華民國80年7月6日台內社字第8004128號函,永久,500000.00,1,1100104,1100302,1100115,,新任理事印鑑。,,,,
110法登他000002,1,2,張惠芳,808,1100104,1100104,1100105,28冊7頁,2,6,吳上鳳,財團法人頂埔教育基金會,0980701,新北市土城區中央路4段205號,以獎助新北市優秀或弱勢學生及協助學校改善教育環境，發展校務為宗旨。,由王永崑等人共同捐助,臺北縣政府教育局98年6月19日北教社字第0980494989號函,永久,5550000.00,1,1100104,1100302,1100114,,"董事印鑑。
修正捐助章程第1、5~16條條文。",,,,
110法登他000003,2,2,張惠芳,1999,1100119,1100119,1100120,60冊42頁,2,5,吳鼎民,社團法人台灣美容美髮造型技術交流協會,0950726,新北市中和區中和路196巷21號1樓,配合政府政策，辦理美容美髮技術指導職業訓練，培訓就業或第二專長，減少失業人員遽增，促進國民就業，提昇職場競爭能力。,入會費、常年會費、事業費、會員捐款、委託收益、基金及其孳息、其他收入,內政部中華民國95年7月5日台內團字第0950110276號函,永久,2000.00,1,1100119,1100302,1100209,,"主事務所變更為新北市中和區中和路196巷21號1樓。
修正章程第13、20條條文。
理監事印鑑。",,,,
110法登他000004,2,2,張惠芳,1489,1100104,1100104,1100105,49冊14頁,2,2,李彥賢,社團法人玄極正法門協會,1051202,新北市蘆洲區復興路290巷1弄8號5樓,本會為依法設立，非以營利為目的之社會團體，以奉行孔子思想，推行教育及多元方法觀念，培養個人能力，提升社會正義力量、回饋社會。,入會費、常年會費、事業費、會員捐款、委託收益、基金及其孳息、其他收入,內政部中華民國105年7月28日台內團字第1050047024號函,永久,28500.00,1,1100104,1100302,1100114,,理監事印鑑。,,,,
110法登他000005,1,2,張惠芳,117,1100104,1100104,1100105,5冊7頁,2,15,楊勝坤,財團法人新北市柑園教育基金會,0820708,新北市樹林區佳園路三段211號,以提昇教育品質為宗旨，充分運用社會資源，改善學校環境，充實教學設備，推動教育研究，獎助學校師生。,由楊勝坤等人捐助,台北縣政府八十二年六月三十日北府教三字第二三０七九六號函,永久,10000021.00,1,1100104,1100302,1100112,,董事印鑑。,,,,
110法登他000006,1,2,張惠芳,1548,1100104,1100104,1100105,51冊13頁,1,2,陳文欽,財團法人常榮文化基金會,0950110,新北市中和區莒光路10號1樓,本會以發揚中華文化傳統藝術為宗旨,由楊昌王、楊東陽、楊東寶等三人共同捐助,臺北市政府教育局中華民國95年1月6日北市教社字第09530185200號函,永久,5000000.00,1,1100104,1100302,1100113,,修正捐助章程第1、5~15條條文，並新增第11條條文。,,,,
110法登他000007,2,2,張惠芳,990,1100104,1100104,1100105,34冊9頁,2,4,林新乾,社團法人新北市五聖靈濟修緣會,1001104,新北市中和區新生街39巷15號1樓,以增進社會福利，弘揚佛法濟世救人，人飢己飢、人溺己溺之普世大愛精神，勸惡揚善，使社會大眾都能人人行善、隨緣、結緣，達到修善緣為宗旨。,入會費、常年會費、事業費、捐款收入、委託收益、基金及其孳息、其他收入。,新北市政府100年10月2日北府社團字第1001459557號,永久,5874920.00,1,1100104,1100302,1100106,,理監事印鑑。,,,,
110法登他000008,1,2,張惠芳,263,1100105,1100105,1100106,9冊59頁,2,9,謝金言,財團法人養德文教基金會,0851119,新北市板橋區館前東路108號4樓,以協助政府推行文教建設，宏揚守法精神及慈悲濟世情懷，以淨化人心，共創安和樂利之祥和社會為宗旨。,由謝金言捐助,台灣省政府教育廳八十五年十一月十四日教五字第一九０五五號函,永久,15128883.00,1,1100105,1100302,1100111,,董事印鑑。,,,,
110法登他000009,1,2,張惠芳,1773,1100105,1100105,1100106,56冊17頁,1,1,林國棟,財團法人明緯公益基金會,1080624,新北市五股區五權三路28號8樓,以辦理社會福利慈善公益事業為目的,由林國棟先生捐助成立,衛生福利部中華民國108年6月17日衛授家字第1080008841號函,永久,43094000.00,1,1100105,1100302,1100113,,,,,,
110法登他000010,2,2,張惠芳,1628,1100105,1100105,1100106,53冊16頁,2,2,張振華,社團法人中華基督環球福音網協會,1070313,新北市中和區中山路2段296號9樓之1,本會乃非營利為目的之社團法人，秉持耶穌基督博愛與服事之精神，肩負傳揚上帝國福音之使命，以成為全世界福音傳播的媒體。,入會費、常年會費、事業費、會員捐款、委託收益、基金及其孳息、其他收入,內政部中華民國106年12月18日台內團字第1061403559號函,永久,509118.00,1,1100105,1100302,1100118,,理監事印鑑。,,,,
