登記案號,序號,職稱,姓名,網站連結
110法登他000001,1,董　事,陳錦法,https://aomp109.judicial.gov.tw/judbp/whd6k/q/wEgshKrCV9-Sq_PdW6Oeo3pfsvCQzexthAB7yqcNs9uL2gOhHolu-IPXiRM=
110法登他000001,2,董事長,胡家誠,https://aomp109.judicial.gov.tw/judbp/whd6k/q/kTjC3-dF075vopOX-eyLJ9XIQY7pK6J-sPlYaPhHZvB5vgieKX6C1MiVIOE=
110法登他000001,3,董　事,楊文福,https://aomp109.judicial.gov.tw/judbp/whd6k/q/XXmixa9s04fDfXYdnxkcqftBuGUKB3MfflZllhObA3jQzXKtoRJZhpZxfCM=
110法登他000001,4,董　事,蕭意味,https://aomp109.judicial.gov.tw/judbp/whd6k/q/4-KLvcrp3gaMU0E0QYfkcS0KiTqjXZltzbIPFMghQTPeaX2-YKOEdfvArtE=
110法登他000001,5,董　事,李福貴,https://aomp109.judicial.gov.tw/judbp/whd6k/q/R8Ci4bBESJLseuJd-35U4zgXwwlmEw8vGEolikg5K735J5oEcoNbqdBNHhw=
110法登他000001,6,董　事,周嬌娥,https://aomp109.judicial.gov.tw/judbp/whd6k/q/w31H6hOY9BtOCbhd7CreusYnk11p6TPE3TztpFFv3NaSvBiVJZW-fDlwxss=
110法登他000001,7,董　事,楊劉惠玲,https://aomp109.judicial.gov.tw/judbp/whd6k/q/BdYr-HBX6aPZqGjCQNMD7Tji3_BUVcWZYTL-VEBILbU49kwuuoxkke-qSpA=
110法登他000002,1,董事長,傅淑文,https://aomp109.judicial.gov.tw/judbp/whd6k/q/pM8AjAI9V90AkhMV-kka1F5k33BBL6M41QxzSShl40m6G_IIsZ24Lxp8pIg=
110法登他000002,2,董　事,柏江生,https://aomp109.judicial.gov.tw/judbp/whd6k/q/TZ-alWuStS_987FGX38MhWf6ohV7sklpbYzLJbVejFrFbYK1el8mJT_Cgr0=
110法登他000002,3,董　事,陳文卿,https://aomp109.judicial.gov.tw/judbp/whd6k/q/KX8BEW-gEDGlaDXASnXbusMsbZ5VfCo85vLf1-HL5yYUV6jzczbywD0Po98=
110法登他000002,4,董　事,李慶隆,https://aomp109.judicial.gov.tw/judbp/whd6k/q/cAm1Ipzs8eyNSrESRcBSH2dP1P0LVtVZOOmDPGBMKoxWvgUky0kXjDkBf5E=
110法登他000002,5,董　事,施火秋,https://aomp109.judicial.gov.tw/judbp/whd6k/q/pvt112QXZZsTyp5O7LWKQkrZSc1X6gQdRibC2-c-EBk-zSa1hjfcy5gGkRA=
110法登他000003,1,董事長,傅淑文,https://aomp109.judicial.gov.tw/judbp/whd6k/q/tMPbWNv8mjjVZG26PapCBwWzGmxtU3uhZHaOwPAaZf_1HCrxRH8HmSToZ7I=
110法登他000003,2,董　事,柏江生,https://aomp109.judicial.gov.tw/judbp/whd6k/q/pWE-D1eIqcuY8g-M7JtW3-_kfD3lSkDluiv28ndp9Rjdd9ZOdKgkJhWTkx0=
110法登他000003,3,董　事,陳文卿,https://aomp109.judicial.gov.tw/judbp/whd6k/q/OvtVANaS88Mlnu4AEDWO-Qm-W4IJ6QmACnfaTTe8HRP272ofYp1g0AuuXC8=
110法登他000003,4,董　事,李慶隆,https://aomp109.judicial.gov.tw/judbp/whd6k/q/V1HqkaO2elX96T1Iw-YHsFBpejpyXH-UD-nKaLjfmn-W9wU_b0nXGnMoWwU=
110法登他000003,5,董　事,施火秋,https://aomp109.judicial.gov.tw/judbp/whd6k/q/XHr7V2MFEGN-b7O11AwJL7WCE3Gqj4EPpQRT4EMGMAL08_jolb0BcLfU9oE=
110法登他000004,1,董事長,傅淑文,https://aomp109.judicial.gov.tw/judbp/whd6k/q/j9KLz2Gb9agAr6VvJIWQLU6PXbCO5_5U1LjIqmc5NFYC50KW7EzK9M2r7J8=
110法登他000004,2,董　事,柏江生,https://aomp109.judicial.gov.tw/judbp/whd6k/q/CFwfWPFs1ZSP3JlmiLN9OxL8qOt1Rv3H8k0KZbaxuFcvCUWIHij7ED9uris=
110法登他000004,3,董　事,陳文卿,https://aomp109.judicial.gov.tw/judbp/whd6k/q/QWsfkacgvm-6clbd3Pj-C16J0svzBWUNrFZqwIW3Hr2cF2sdbp_o8D6Xvkg=
110法登他000004,4,董　事,李慶隆,https://aomp109.judicial.gov.tw/judbp/whd6k/q/WsDk413GlmuKx9dbUQ4wi-CjrFx3tAmXWycT7X2yAMO9RQZsxIqfqNd0-Eg=
110法登他000004,5,董　事,施火秋,https://aomp109.judicial.gov.tw/judbp/whd6k/q/L6LYfuybVNzMiclDYYMaivi8AtfvLjsafz6JE1rHCZXehGiFgnEZUoF3Yms=
110法登他000005,1,"理　  事",李淑菁,https://aomp109.judicial.gov.tw/judbp/whd6k/q/qh6r5968Jme3FOTW-PxDZboJCyIX2sVMPLn-DGyW51dvTgWJK6OKuZHsdmw=
110法登他000005,2,"理　  事",巴台慶,https://aomp109.judicial.gov.tw/judbp/whd6k/q/KpGS3VUuhgH6vnjG2GOTyxaMMULU5LhDymnGkBgnMgdQE1EtK45JF9vpfC4=
110法登他000005,3,常務理事,陳蒙慧,https://aomp109.judicial.gov.tw/judbp/whd6k/q/7faTxz1ORZuFKmPM3dBxrZOofxeQBsRdmo27kpztcZtnWwszsExIZRKSx5c=
110法登他000005,4,"理  　事",林芳妃,https://aomp109.judicial.gov.tw/judbp/whd6k/q/bBcrrcafYrtnPH005btq7PciYdfqOJSG0asxnTzOH3nUVSEQTZG7O3_4-PQ=
110法登他000005,5,"理　  事",傅貴枝,https://aomp109.judicial.gov.tw/judbp/whd6k/q/5_wiXs5JlkPFtc8o6xHRqrbHu7pMlvqrPR33m0ydQyESF6o6q4Je5zaxLGM=
110法登他000005,6,"監　  事",鄧雅文,https://aomp109.judicial.gov.tw/judbp/whd6k/q/VsvjlG5RLRvl9d9R-OpJhxjplhY-LyF_n34-c3L3K2N7Bx1KO-X_2zwnsFg=
110法登他000005,7,"理　  事",黃秀敏,https://aomp109.judicial.gov.tw/judbp/whd6k/q/dzFMR8dfzg0E-AYIpLm_QZRKhEO9HSlOre2eBMNtPTp56nAFB5v4808AcGE=
110法登他000005,8,常務理事,柯仁愛,https://aomp109.judicial.gov.tw/judbp/whd6k/q/UDv9ynitV2XOFFmOjl1qjRBTB4IxjFnZBeOmepHS9u4shmvYMpDki_y6L9I=
110法登他000005,9,"理　  事",廖秀純,https://aomp109.judicial.gov.tw/judbp/whd6k/q/CALPaJzi-ib7yk8e5YK2DqEqDp_COYVk-UK2YVnbTsLYCx_Pll8uWCPx9_I=
110法登他000005,10,"監　 事",堯文譓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/6mytbZPd1wezT6Oi1Yte-JlFTGcA3OjVSwLPKs-s_FgnGYEoty_Q9vHqUzI=
110法登他000005,11,"理　  事",邱睦惠,https://aomp109.judicial.gov.tw/judbp/whd6k/q/fBHTCz2NTKeVXPzD3a7DmeVlXUqnj5ZAwNKAyHC7Rf0G56wHdkLT030dMLs=
110法登他000005,12,常務監事,馬腊梅,https://aomp109.judicial.gov.tw/judbp/whd6k/q/_MO492w3NwtAK4oN9dxfzvDYSWLwYA4hgLU8EP7ha89qfrdZqP1rcMVUmnw=
110法登他000005,13,"理　  事",鄭昭雲,https://aomp109.judicial.gov.tw/judbp/whd6k/q/NYP9eLFIQ6zJ20sOP2_JAaCN1wyi46abvW83E5xOWDV9YaU2PkreUkw6TVE=
110法登他000005,14,"理　  事",周清香,https://aomp109.judicial.gov.tw/judbp/whd6k/q/GqjqKeEX7TXXzG9LSUy3E5yIkqx7xuHqZX1FWLcJCBcq1NxE0Eq2erCTN3M=
110法登他000005,15,"監  　事",陳周麗華,https://aomp109.judicial.gov.tw/judbp/whd6k/q/V1J_KL27MFBJD66Fo3p6K_2kkC1Q0ADMBVxMLMgRF9UpkZHo0Tpw2j7zwx4=
110法登他000005,16,"監　  事",徐菊,https://aomp109.judicial.gov.tw/judbp/whd6k/q/prRY45IdubZwVkMzPy0334TT8quvyzjFY9NTfaU_jVjrCI2J4yROoWnBx-4=
110法登他000005,17,常務理事,王曼菁,https://aomp109.judicial.gov.tw/judbp/whd6k/q/hGKzar0AYKfvNkeN2b24jrB15WfJznkyKJNYIyAvGH2OI2q9FSTnwRnw_48=
110法登他000005,18,"理　  事",林雪松,https://aomp109.judicial.gov.tw/judbp/whd6k/q/-B1emrin11F7HdvfEGy97hEM1AkuzJRx8ar0SzXiDiKqpJfTKIbdkNLkVc8=
110法登他000005,19,"理 事 長",陳錦秋,https://aomp109.judicial.gov.tw/judbp/whd6k/q/6p4S3b48C301iR8gx5CnH0t4LRXHT7ncWvZhIhxG7Q9IpFMYCX0jYcm-MqQ=
110法登他000005,20,常務理事,呂秀華,https://aomp109.judicial.gov.tw/judbp/whd6k/q/QoYwxwJkbXljSWMTrKuTiTeJa0JBSeTh_1owp6PFnL2nZ9xkFQ0gip_GJ4Y=
110法登他000006,1,董事長,釋證嚴,https://aomp109.judicial.gov.tw/judbp/whd6k/q/H4a3PPjHOqWZ3fg7szloY-e53bE2fjYUUpjWkoffQKm_sAJSIKihTZsg2A==
110法登他000006,3,董　事,林泓靜,https://aomp109.judicial.gov.tw/judbp/whd6k/q/0_6IKGLg7I_GdHNY1gC03JtRfOCfU0nMT8luBh_j81gKvS-zsMJLCwPAag==
110法登他000006,5,董　事,謝美如,https://aomp109.judicial.gov.tw/judbp/whd6k/q/8hw9fn_THYuymW52lkYviNQbqH2Nv210Zq3oLoSDnSRRziVCatv_OmPFiQ==
110法登他000006,6,董　事,鍾易錚,https://aomp109.judicial.gov.tw/judbp/whd6k/q/EoqHjGGzcpS9aFyVmi8NEwgmB9WQjU8DM5HxNSS8a4JegjiTVgpJhcXLZQ==
110法登他000006,7,董　事,王正一,https://aomp109.judicial.gov.tw/judbp/whd6k/q/x3u_4ND5GYZnIjKhyW82XFxLVP8Nz9hvY_mfC_q0Qjg3D3SE1a6XRi25hA==
110法登他000006,8,董　事,閻雲,https://aomp109.judicial.gov.tw/judbp/whd6k/q/xkRa1Vzxc06OZ5LBT5eBQevlKrsiwKeLgFaOKNbJgzz8khCclBijXqYXhw==
110法登他000006,9,董　事,王本榮,https://aomp109.judicial.gov.tw/judbp/whd6k/q/YBEd4WKfNuLalhoIEXJj1SNlw8RwxqikYT7ZTUn1yRLzSTItwOnV3mH74Q==
110法登他000006,10,董　事,陳子勇,https://aomp109.judicial.gov.tw/judbp/whd6k/q/m5Zf9GU5v5GOzUUmEVVBHKD8eVciKcIzJW9ec8IePsXHiyVDnOCXYbsVUQ==
110法登他000006,11,董　事,陳英和,https://aomp109.judicial.gov.tw/judbp/whd6k/q/A3-nWa1_DyQsXn9lBReRa9rF-4gBq8-qBNh1Yb0iGZ8Iexy7ITwyIgH-mA==
110法登他000006,12,董　事,廖群,https://aomp109.judicial.gov.tw/judbp/whd6k/q/v_TQTN-h_sGdJxjSuLU3f_Qdmz5sa4XJ7Xw1nJ96F_vWklv9gg3azgGMFA==
110法登他000006,13,董　事,顏博文,https://aomp109.judicial.gov.tw/judbp/whd6k/q/lYTWCqx1WM_0SFX-vbKTNV16trf2xBxK0YTRwddKFngyqroOlazK4CtPow==
110法登他000006,14,董　事,林碧玉,https://aomp109.judicial.gov.tw/judbp/whd6k/q/oAE1bGaUKs2s73Yapyt-8l6SSXYs2b_3faXdWQj5LNEoA38e7ri9RQ49yg==
110法登他000006,15,董　事,王端正,https://aomp109.judicial.gov.tw/judbp/whd6k/q/0i_-sQErASYkahgd8R5zmie4BEYJUMKqMAsaMrG1CKYHk6qRjRwkB9dGww==
110法登他000006,16,監察人,林素雲,https://aomp109.judicial.gov.tw/judbp/whd6k/q/PPlYENZuMnRscDBfQa4wcGRc1uVXsK4ovIlEBXy_DH2hD3eAEogHrwsA8A==
110法登他000007,1,董事長,張安平,https://aomp109.judicial.gov.tw/judbp/whd6k/q/DCI637PVMA3HM81Trfh8KOZvC1PNhpEo1wyxqZRVe6JygLgYzXsLgJxIupA=
110法登他000007,2,董　事,盛治仁,https://aomp109.judicial.gov.tw/judbp/whd6k/q/TviSolPbGKM3O1_UwDH9Plh8l9JjLAzii2jUyPgtl2_50RduGbf_GFsqni4=
