登記案號,序號,分事務所地址,網站連結
110法登他000024,1,台南市仁和路七十四號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/5QuNorHGgBwwaOhbmNJq1TyMIrC8uchGekuaFwTkmYMwLW5FouXaO4FON0Y=
110法登他000032,1,台南市東區崇學路169號4樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/0obOn231CuHb4piIWMyx1oLrVQIAWZFHu-_Mxo-MikFsIvG_uwgE31Lltd76
110法登他000116,1,台南市南區大同路2段136巷10號1樓之5,https://aomp109.judicial.gov.tw/judbp/whd6k/q/WutInu4h7SK6qJMwFGh2EQbRAhrGag1f-zkL2vOjc3OocvDWq4ABdTSOBXc=
110法登他000116,2,高雄市鳳山區濱山街6之6號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/dVovAdBlzCpEAPEJMoWDHuCbysFmFkpllEJ8q1cy12kEa1kX3qqRx6ROuLo=
110法登他000116,3,桃園市中壢區環西路83號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/LH9oEGn_eNCNBcjC2oLyC4Q_wcqRUj9cThzxGgkSC2HcpQwYDlKtzydUAgo=
110法登他000116,4,新竹市經國路一段343之1號4樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/JpW089wHZdyWoqkQfsgl8m9AzZXTXSJd7EGMqCs5lW0dqL3WuIzpD1mYMzg=
110法登他000116,5,宜蘭縣宜蘭市舊城西路12號2樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/iB7eYQW4dSdEpbR_gkdTDpA_Rpa5Fz-1iDxB6DkYONwOE0h_4LgxSnMF5Fo=
110法登他000116,6,花蓮縣花蓮市建華路65巷7號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/RRxskZarM1SP4ULbu4an_bgP5sTUyaVxBLpSp6AimmR1XzhGIBjY7y6aosE=
110法登他000116,7,台北市光復北路60巷19之6號地下樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/XImUcc0fszzNsQJR8ZNnctV77kVwNkb9-WkbwIORW-5K1IIxmdgJiIcKAlE=
110法登他000116,8,新北市三峽區國光街12巷10號1樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/IZyKecCEsP5cnZfEU4hgPkyaOHZn3lx2JRHH9bI4EGEibDvn7s_W_21Z1qo=
110法登他000116,9,嘉義市西區貴州街123號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/EQIBX8UOfxCa167RpfUUCuKRuAgjNi2pXb-Pf_Msu_7Ae1Nv3dVp18MdlvM=
110法登他000116,10,嘉義縣竹崎鄉鹿滿村鹿山路60號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/EQX_M1NcQ3b8T1Ybqfu748gXtrjbxUlXdna4g5HRZ9ju4wxSEFcHyzSCLjI=
