登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
110法登他000001,1,2,楊志純,2033,1100104,1100106,1100106,79冊28頁,1,9,李文忠,財團法人榮民榮眷基金會,0860718,台北市信義區忠孝東路5段159號6樓,以亡故現役軍人或退除役官兵在大陸地區繼承人申請遺產之核發、榮民重大災害之救助、清寒榮民子女教育獎助學金及教育補助、其他有關榮民、榮眷福利及服務。,依臺灣地區與大陸地區人民關係條例第六八條第四項規定所捐助之遺產,行政院國軍退除役官兵輔導委員會八十六年七月九日(86)輔壹字第一三八五五號函,永久,2321899779.00,1,1100106,1101013,1100114,,捐助章程第5條、第7條、第11條、第13條、第19條、第22條經臺灣臺北地方法院109年度法字第1209號民事裁定准予變更。捐助章程第3條經董事會決議通過變更，報經主管機關同意變更。,,,,
110法登他000002,2,2,楊志純,3349,1100104,1100105,1100105,158冊17頁,1,1,王昭舜,社團法人中華民國偏鄉學子圓夢公益協會,1080425,台北市中正區北平東路28號8樓,為以落實偏鄉教育平衡發展，提升偏遠地區教育品質；提供偏遠學童課業輔導，拓展偏遠地區學童國際視野；舉辦各項圓夢公益服務計畫，協助偏鄉學子圓夢實現與滿足為宗旨,入會費、常年會費、事業費、會員捐款、委託收益、基金及其孳息、其他收入,內政部中華民國108年4月2日台內團字第1080012231號函,永久,50000.00,1,1100105,1100227,1100113,,繼任理、監事印鑑（其中常務監事王健宇採簽名式）。,,,,
110法登他000003,1,2,楊志純,3033,1100104,1100122,1100122,125冊45頁,1,3,黃志誠,財團法人黃克銘健康基金會,1030423,台北市中山區松江路433號13樓,推動營養保健與預防醫學之社會教育與研究發展等工作。,由黃志誠先生捐助,衛生福利部中華民國103年4月15日衛部醫字第1031662073號函,永久,10000000.00,1,1100122,,1100129,,捐助章程第6條、第8條、第10條、第11條、第12條、第14條、第17條、第18條經臺灣臺北地方法院109年度法字第785號民事裁定准予變更。捐助章程第1條、第5條、第7條、第15條、第16條、第19條、第20條、第21條、第22條經董事會決議通過變更，報經主管機關許可變更。,,,,
110法登他000004,1,2,楊志純,2859,1100104,1100105,1100105,116冊69頁,1,6,李天任,財團法人中華民國私立學校教職員退休撫卹離職資遣儲金管理委員會,0990622,台北市中正區愛國東路22號10樓,財團法人中華民國私立學校教職員退休撫卹離職資遣儲金管理委員會依學校法人及其所屬私立學校教職員退休撫卹離職資遣條例第四條第二項規定設立，受教育部委託辦理退休撫卹離職資遣儲金之收支、管理、運用、審議與退休、撫卹、離職及資遣審定事宜。,由全國私立學校捐助,教育部中華民國99年3月9日台人（三）字第0990015722號函,永久,10000000.00,1,1100105,1100219,1100113,,繼任董事印鑑。,,,,
110法登他000005,1,2,楊志純,1772,1100104,1100106,1100106,70冊52頁,2,10,胡世賢,財團法人臺北市私立恆安老人長期照顧中心（長期照護型）,0830311,台北市萬華區水源路187號,以舉辦或捐助（贈）社會福利慈善事業為目的。,王傳淵、陳敏雄、胡世賢、王傳芳、柳富藏、陳根火、謝朝宗等先生捐助,台北市政府社會局八十三年一月三十一日　北市社四字第五一五０號函,永久,20250000.00,1,1100106,,1100114,,"董事印鑑。
捐助章程第5條至第13條經臺灣臺北地方法院109年度法字第1122號民事裁定准予變更。捐助章程第1條至第4條、第14條、第15條經董事會決議通過變更，報經主管機關同意備查。",,,,
110法登他000006,1,2,楊志純,2232,1100105,1100105,1100105,85冊88頁,1,6,谷　正,財團法人台北市法自然文教基金會,0880531,台北市中正區寧波西街40巷5號,以「提供中國傳統經史文集之資料蒐集暨傳統經史文籍之生活化、現代化之研究發展，以俾益國人對傳統文化有更深刻的認識」為目的。,由谷黃金葉女士捐助,台北市政府教育局中華民國八十八年四月三十日北市教六字第八八二二三六七七００號函,永久,5000000.00,1,1100105,1100219,1100113,,捐助章程第5條、第6條、第7條、第8條、第9條、第11條、第12條、第13條、第14條、第15條經本院109年度法字第1213號民事裁定准予變更；捐助章程第1條至第4條、第10條、第16條、第17條經董事會決議通過修正，報經主管機關准予變更。,,,,
110法登他000007,1,2,楊志純,552,1100105,1100106,1100106,29冊39頁,1,17,楊永祥,財團法人國立台北科技大學校友奬助基金會,0621126,台北市大安區八德路2段10巷6號5樓,發揚台北工專校友間之情感親睦與互助精神、增進前後期友好關係奬學協助養成優秀建設人才、啟發智慧研究科學發展工業、配合國策謀求社會福利。,贊同本會宗旨之校友捐助之,"台北市政府教育局六十二年十一月十三日  六二北市教四字第０三五號函",永久,5000000.00,1,1100106,1101013,1100114,,繼任監事印鑑。,,,,
110法登他000008,1,2,楊志純,1297,1100105,1100105,1100105,54冊37頁,2,11,陳啟清,財團法人台北市基督教全人福利事業基金會,0770708,台北市信義區吳興街269巷18弄8號,以基督之精神，辦理臺北市全人社會福利（慈善）救助、教育及文化事業為目的。,由捐助人捐助。,七十七年六月八日台北市政府社會局　北市社四字第一九六二三號函,永久,1000000.00,1,1100105,1100219,1100113,,"董事印鑑。
原捐助章程第1條至第26條經本院109年度法字第1202號民事裁定准予變更。",,,,
110法登他000009,2,2,楊志純,2892,1100105,1100107,1100107,135冊29頁,1,2,成群傑,社團法人燃點公民平台,1051129,台北市大安區敦化南路2段76號13樓之2,以貢獻公民運動，推動世代正義，攜手追求公平、永續、最大化的社會價值為宗旨。,入會費、常年會費、事業費、會員捐款、委託收益、基金及其孳息、其他收入,內政部中華民國105年11月10日台內團字第1050072967號函,永久,6190000.00,1,1100107,1101214,1100114,,,,,,
110法登他000010,1,2,楊志純,2906,1100105,1100106,1100106,119冊17頁,1,4,林英俊,財團法人臺北市岱宇國際慈善基金會,1000725,台北市中山區松江路111號12樓,本基金會以辦理臺北市慈善為目的。,由岱宇國際股份有限公司捐助,臺北市政府社會局中華民國100年6月30日北市社團字第10039115800號函,永久,51247590.00,1,1100106,1100219,1100113,,,,,,
