登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
110法登他000001,1,2,洪榮謙,601,1100105,1100113,1100113,8冊137頁,2,3,黃秀端,財團法人彰化縣私立信星集團愛星社會福利慈善事業基金會,1040330,彰化縣大村鄉過溝村過溝三巷1之10號,一、關於災害、急難救助及清貧醫療補助事項。二、協助身心障礙及關懷老人、孤貧喪葬濟助。三、補助特殊技藝清寒學子及清寒優秀學生之助學金。四、接受主管機關指導辦理事項。五、其他有關社會福利慈善事業事項。,現金,"彰化縣政府 中華民國104年3月9日府社發展字第1040072877號",永久,10000000.00,1,1100113,,1100120,,董事變更、捐助章程第3、5、6、9、10、12、14、16、17、19、20條(其中5、6、9、10、12、14准予變更)變更。,,,,
110法登他000002,1,2,洪榮謙,200,1100105,1100406,1100406,4冊71頁,2,7,張媛,財團法人熱愛生命文教基金會,0880722,彰化縣員林市中山路2段285號　　　　,1.社會教育文化活動，推動各項人才培育。2.青少年心理困擾協詢輔導。3.加強社會倫理孝道推展。4.協助兒童保護及兒童文化教育相關活動。5.各類青少年活動，宣導青少年生命教育。6.推廣傳統藝術文化。7.座談會、演講、團體輔導教育大眾，增長現代生活之能力。8.原住民文化事業。9.發行或出版文化專刊與著作。10.舉辦國際性(全國性、省、地方性)文化活動。11.推展社會福利暨教育服務工作。12.兒童、青少年、婦女、新住民、新住民之子、老人及低收入戶、弱勢族群教育服務方案。13.各類身心障礙者之福利活動，之教育服務及培訓志工。,無條件捐贈，由林錦勝先生捐助,"彰化縣政府 中華民國88年7月1日八八彰府教社字第124767號函",永久,2000000.00,1,1100406,,1100413,,董事變更、增設分事務所、捐助章程第2、4、7條變更。,,,,
110法登他000003,2,2,洪榮謙,588,1100105,1100113,1100113,8冊111頁,2,3,鄭慶訓,社團法人彰化縣戀戀半線失智協會,1031222,彰化縣彰化市民族路209號5樓,本會非以營利為目的之社會團體且依法設立，其宗旨為結合家屬及各專業力量，共同推動失智症預防、治療及照護工作，提昇失智者及其家屬之生活品質。,入會費、常年會費、會員捐款、委託收益、基金及其孳息、其他收入。,"彰化縣政府 中華民國103年11月4日府社發展字第1030366640號函",永久,0.00,1,1100113,,1100120,,理監事變更、變更章程第23條。,,,,
110法登他000004,1,2,洪榮謙,171,1100108,1100112,1100112,4冊13頁,2,9,黃明和,秀傳醫療財團法人,0860828,彰化縣鹿港鎮鹿工路6號,從事醫療相關業務以服務社會、濟世救人為宗旨,由董事黃明和捐贈土地為建院基地及基金嗣後得接受國內外團體及個人捐助,"行政院衛生署  中華民國八十六年三月二十六日",永久,492487595.00,1,1100112,,1100119,,董事變更。,,,,
110法登他000005,1,2,洪榮謙,136,1100108,1100113,1100113,3冊147頁,1,9,楊信男,財團法人建大文化教育基金會,0841211,彰化縣員林市中山路1段146號,以興辦公益事業、發揚學術文化、造福社會為目的。,由楊瑞祥、楊信男、楊銀明、楊啓仁等四人共同捐助。,"彰化縣政府 中華民國84年9月14日八四彰府教社字第161170號",永久,4000000.00,1,1100113,,1100120,,捐助章程第4、5、7-16條變更。,,,,
110法登他000006,2,2,洪榮謙,214,1100111,1100125,1100125,4冊99頁,2,25,劉焜章,社團法人彰化縣志願服務協會,0890713,彰化縣員林市三多里大同路2段126號,以結合志願服務運用單位，提供志願服務工作。培植訓練義務幹部，運用專業方法，協助解決社會問題。發掘及結合社會資源，配合政令，推展社會福利及社會建設。,個人、團體會費收入、會員捐款、資金及孳息、其他收入。,"彰化縣政府 84年3月18日。",永久,1049861.00,1,1100125,,1100201,,理監事變更、增訂章程第25條第3項(未符合法令最低開議、決議之限制)。,,,,
110法登他000007,1,2,洪榮謙,2,1100111,1100208,1100208,1冊4頁,2,16,陳芳益,中州學校財團法人,0581128,彰化縣員林市山腳路3段2巷6號,為教育青年，培養人才而創立學校。,創辦人可景俊捐助新台幣伍佰萬元整、土地五.一五一一甲。,"教育部 中華民國58年11月24日(58)專字第24275號令",永久,2456321684.00,1,1100208,,1100215,,財產總額變更、主事務所變更、董監事變更、捐助章程第2、4、6、14、18條變更。,,,,
110法登他000008,2,2,洪榮謙,256,1100112,1100112,1100112,5冊57頁,2,51,許晋維,社團法人彰化縣員林國際青年商會,0910718,彰化縣員林市大仁南街8之4號5樓,"本會宗旨為發展青年之才智並結有志青年之力量，以促進人類生活、社會、經濟及精神文明之進展。一、啟發並促使每一國民承擔其應盡之責任。二、透過會務活動，以發展並提高青年人之領導潛能。三、藉參加與計劃及執行會務活動，以訓練發展個人、繁榮社會。四、促進經濟發展。 五、促進全人類瞭解、親善與合作。",會員入會費及常年會費、國內外公私團體及個人之捐贈、特友會會員之常年會費、基金之利息、其他收入,"彰化縣政府 中華民國六十年二月二十一日彰府社政字第87032號",永久,4098706.00,1,1100112,,1100119,,理監事變更,,,,
110法登他000009,1,2,洪榮謙,1,1100114,1100222,1100222,1冊1頁,2,22,張世良,財團法人彰化縣八卦山大佛風景協會,0451212,彰化縣彰化市中山里溫泉路31號,㈠發展觀光事業㈡各種育樂設施之建設維護㈢弘揚宗教，教化社會善良風俗㈣推行社會公益㈤本會以配合政府並協助建設美化彰化八卦山風景區確保古蹟名勝發展觀光事業暨增進社會福利為宗旨。,捐助,彰化縣政府(民國45年12月22日)88證他字第37號,不定期,2000000.00,1,1100222,,1100301,,董監事變更、捐助章程第1、6、7、9、10、12、21、23、30、33條變更。,,,,
110法登他000010,2,2,洪榮謙,593,1100114,1100204,1100204,8冊121頁,2,3,林顯銓,社團法人彰化縣鹿港鎮王爺厝池王功德會,1040127,彰化縣鹿港鎮鹿草路1段455號,一、以護持池府王爺的精神為發心。二、以服務社會利益眾生為發心。三、以堅決支持會務為發心。四、以分層負責、團結一致、熱誠服務而發心。五、以佈施、愛語、力行、同事而精進。,社會善心人士捐贈，會費收入。,"彰化縣政府 中華民國103年12月26日府社發展字第1030443601號函",永久,2000000.00,1,1100204,,1100211,,理監事變更,,,,
