登記案號,序號,分事務所地址,網站連結
094法登他000007,1,台南市光華街四之十二號德光女中,https://aomp109.judicial.gov.tw/judbp/whd6k/q/joom5e91apJ_zrfAA9N8nB_JTHsbX2AiybSXzJ0kb-D5joMyfTOjjuzLIg==
094法登他000038,1,台南市仁和路七十四號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/8u0DKiDibv0OS8WXHcN-HROSFyfKr9uVlzUXOtmbEiVgMJZ85O5vN5QesqM=
094法登他000042,1,高雄市自強一路二二號五樓之一B室,https://aomp109.judicial.gov.tw/judbp/whd6k/q/VvXQ0bP4dDo9hnQ7eoy_Ol0ATpu1uv3gg86u9HdIQBhtqTkoXwMIFZqIQsA=
094法登他000042,2,台南市東門路一段三五八號五樓之二,https://aomp109.judicial.gov.tw/judbp/whd6k/q/LDciYUds7qE97MWLVxxPeZgOo-oGX7N8nweakcXzFJfijIEaZRRnKwHjge0=
094法登他000042,3,台中市北屯路三六○號八樓之二,https://aomp109.judicial.gov.tw/judbp/whd6k/q/5LPb_w0unNF7EdlERU7cZUTFfPw4l6yoC3dvs1PWMQUCrvdVwo3SHuwJhSM=
094法登他000042,4,桃園市中山路五四五號一七樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/srZZvh0XZ8aS50QqOrwNwuP76yAT24y8ILqTiPWwgShmrgcxfmfSiov91aw=
094法登他000058,1,台南市海佃路一段六號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/9L7ehSjGkDXEbXy5FLvPVzl68TxufVSp3oqZ38Y6WDzAPKek0jeP0hF1RcY=
094法登他000067,1,台北市重慶北路四段三九號二樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/B7mUVvTjJSajFMPh_d88uWIZ-NUgsfzEwZTTUVNWREBpUfmf2_w1BLITCoo=
094法登他000067,2,台北縣三芝鄉中興街一段三七號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/8nZyF__8kOYDSIRWFsPcYF7jXxi9d0phZlYh2IkddpvZR5RHfHMfr57CLSo=
094法登他000067,3,台北縣永和市永和路二段一四七號十一樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/EqTKNyk4QGVfIBrfPvScSQNDWKmxtHEdNy1eAqIuQ22V_ZbvZN-xN5yhWwk=
094法登他000067,4,台南縣永康市中山南路九○二巷二一之一號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/DueU9qlYv3rulSUgEU8sv1aDR4o8iETtj-jMHlBHCkK6sgx0wUWCQGTypc8=
094法登他000067,5,台南縣永康市復國一街三一五巷二三號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/2Bwz54itnUcyUbinx2KppcZkQei9IcAXtUr_-ZVR1w_OQovWIr8Gxndeu2c=
094法登他000067,6,台南市永安街二六六號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/m-bLiXCk2vljC2hT0erk_kz3ZqtWyIKA7c998DHg6QZeHRDiI5fyzkoiEBI=
094法登他000067,7,高雄市左營區文平街三二號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/vHM3h5zFKMB62tGFlnu1842sgw773bErRz1BPNSSKrTaA06zV_7K9F7wx54=
094法登他000067,8,桃園縣中壢市民權路三段三七五號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/y2P6dANKzTr3OpI20S8Je460KJFsnZcCubmL1ZkbWUV2Z12d88fg83dswf8=
094法登他000098,2,台南縣新營市大同路45之3號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/tHzpTCCwqDhG5Q5EtEhrVm9JXAbdMtCODJ2ZCk2uQryMFf3ggIdXvXacnRk=
094法登他000099,1,台南市西區西賢1街139號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/q4YLcvdDvqH6w_f5XkRW9bZKxU7vYIaucY_xrhqJPY0kzasSCzQKJddx3WQ=
094法登他000106,1,高雄市凱旋三路八七五號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/DlzYxnEIauBrfvrTZ_zYU2Enirwa8kgLdFzwm6dUzwqBhppJjXk1lLLDlyY=
