登記案號,序號,職稱,姓名,網站連結
099法登他000001,1,董事長,顏惠忠,https://aomp109.judicial.gov.tw/judbp/whd6k/q/d6QhjNjHpfOFgXN6UL7vRMQuaO8PHKI5P5KrHK4ayhPDEQjt8c8q3PhTpg==
099法登他000001,2,"董  事",顏惠卿,https://aomp109.judicial.gov.tw/judbp/whd6k/q/dkbefpIOfTD84joZeLuE_iOk0I8uPyOYZ7-oppH1b10p_KqiL8oPmplMmQ==
099法登他000001,3,"董  事",連方瑀,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Cvy_DPmKIMT6euC-4pj1qX9c0PzDwXniKysaxHjOiyvCZk_9JAhNOh316Q==
099法登他000001,4,"董  事",黃　雪,https://aomp109.judicial.gov.tw/judbp/whd6k/q/hFp6BYn-YnHUnfDQjUDvTQxJ6kFxy153JOu-I6PQ1VPR1PRm48Ba1snimQ==
099法登他000001,5,董　事,陳龍政,https://aomp109.judicial.gov.tw/judbp/whd6k/q/B4PoZG3JAkEP1eH47zg2mL7GjPe9q0VRUBzx9PCen489U2KkV6rADhKE-w==
099法登他000001,7,"董  事",王陳瑩砡,https://aomp109.judicial.gov.tw/judbp/whd6k/q/o4JNpxfowFbjGaoWrOwoIKgY8R72flFlD4yYpvI0lAhenojC0SQXIAfPKg==
099法登他000001,8,"董  事",劉心陽,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Wd_sY5jGuJm4lIHGy6ZIFoEJAKE-HP4AlIWE5MmPD7bhN4VsZfBhMN1Ahw==
099法登他000001,9,"董  事",張文章,https://aomp109.judicial.gov.tw/judbp/whd6k/q/V6n3P-JJ1hx1uQfIb9gOuN8iZ7AnDtSjOBn95eFimmqrcZBVmaPOSiHhcg==
099法登他000001,10,"董  事",顏安汝,https://aomp109.judicial.gov.tw/judbp/whd6k/q/KNP2WVU-FFZHPfC41z7cMqQjQKSvxRa8rFjoRSfmYKCRuQGAL8LazCXWmw==
099法登他000002,1,"董  事",蔣志平,https://aomp109.judicial.gov.tw/judbp/whd6k/q/CSliaUvHwTJp43frk-P7U0R1Nkn-xIwS3m0MtHqNUgQNZOfRWlRVCEtnLQ==
099法登他000002,2,董事長,蔣初泰,https://aomp109.judicial.gov.tw/judbp/whd6k/q/IuagbnC88czxTUPGCka4kVL8alwhbW5j-_YyKA85ZOmR5ArmqMZ3HNUvFQ==
099法登他000002,3,"董  事",楊　璞,https://aomp109.judicial.gov.tw/judbp/whd6k/q/PbCbpzou48fxaxIWnBEgD8V2tRk5irjdDKWJ1I_7Ol2q7SPHH5kOq-mO4A==
099法登他000002,4,"董  事",陳應琮,https://aomp109.judicial.gov.tw/judbp/whd6k/q/9S1Mo0Eo05PzyUPP0DNkUP_HrCZPDSY2IfcGXmra24Wln5JhLunF0TEn0g==
099法登他000002,5,"董  事",謝福生,https://aomp109.judicial.gov.tw/judbp/whd6k/q/lW_0k6ZtZulkoWMGA-tW-VZ0SsWx2N02FG60ThwCMDZy_PFEid7d8aZntQ==
