登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
092法登他000001,1,2,羅培昌,247,0920102,0920114,0920114,5冊39頁,1,1,林亮暉,財團法人彰化縣私立葳群公益慈善事業基金會,0910329,彰化縣社頭鄉山腳路二段七二六巷二三號,舉辦公益社會福利慈善事業為宗旨,由財團法人彰化縣私立圓通老人養護中心捐助,彰化縣政府九十一年一月三十日府社福字第Ｏ９１００２１２３７０號,永久性,10000000.00,1,0920114,0921209,,,,,,,
092法登他000002,1,2,羅培昌,121,0920113,0920114,0920114,3冊117頁,1,3,蕭珮瑄,財團法人彰化縣私立珍瑩老人養護中心,0830830,彰化縣社頭鄉仁和村山腳路二段七二六巷二三號,舉辦老人福利慈善事業，推展老人療養業務，收容無依老人。,由蕭珮瑄等捐助,彰化縣政府八十三年六月二十日彰府社福字第一二五九一九號,永久性,13013027.00,1,0920114,0921209,,,,,,,
092法登他000003,1,2,羅培昌,218,0920113,0920115,0920115,4冊219頁,2,5,吳海,財團法人車輛研究測試中心,0890817,彰化縣鹿港鎮彰濱工業區鹿工南七路六號,以提供具國際公信力之車輛及其零組件檢驗與測試服務，並從事相關研究發展工作，達成促進車輛工業發展及保障消費者權益為目的。,由經濟部工業局等捐助,七十九年十月八日經濟部經（技０四一七五八號,永久,131912000.00,1,0920115,0921209,,,,,,,
092法登他000005,1,2,羅培昌,39,0920116,0920122,0920122,2冊53頁,2,4,賴敏雄,財團法人彰化縣私立賴樹旺社會福利慈善事業基金會,0750304,彰化縣彰化市建寶里建寶街二十號,創辦社會愛心教育福利慈善事業人類愛心福利事業㈠老人福利㈡兒童福利㈢殘障福利㈣低收入照顧㈤貧困病患之醫療㈥老弱無依之收容救助㈦其他愛心福利。各類奬助學金事業㈠清寒奬助學金㈡各類研究之奬助學金。,賴樹旺等社會愛心人士二十四名,彰化縣政府中華民國七十四年十二月十九日,永久,9000000.00,1,0920122,0921209,,,,,,,
092法登他000006,1,2,羅培昌,23,0920124,0920127,0920127,2冊17頁,2,5,洪祖持,財團法人彰化縣私立武聖宮慈善事業基金會,0690303,彰化縣埔心鄉東門村武聖路四九一號,㈠協助政府推行社會福利事業。㈡兒童福利救助。㈢殘障福利救助。㈣老人福利救助。㈤低收入傷病醫療及義診救助。㈥其他以救濟為目的之設施。,由信徒及慈善人士樂捐,彰化縣政府民國六十九年一月二十五日()彰府社福字第四五二一二號函,永久設立,6000000.00,1,0920127,0921209,,,,,,,
092法登他000007,1,2,羅培昌,242,0920206,0920211,0920211,5冊29頁,,0,彭明聰,財團法人台灣兒童暨家庭扶助基金會,0910130,台北市信義區忠孝東路五段四八二號四樓,以辦理兒童、青少年、身心障礙者及家庭福利為宗旨。,由美國維吉尼亞洲基督教兒童福利會捐助。,台灣省政府社會處民國四十三年十二月十日以台省社字第○○六號函同意設立。,永久,889525398.00,1,0920211,0921209,,,,,,,
092法登他000008,1,2,羅培昌,11,0920206,0920213,0920213,1冊21頁,2,11,蕭松喜,財團法人彰化縣私立大慶高級商工職業學校,0620524,彰化縣員林山脚路二段二０六號,教授現代化知識，培養專業人才。,捐助,台灣省政府教育廳民國五十三年八月廿一日,永久,560169668.00,1,0920213,0921209,0930126,,,,,,
092法登他000009,1,2,羅培昌,119,0920220,0920305,0920305,3冊113頁,2,3,許正宏,財團法人仁愛殘障文教基金會,0830810,"彰化縣和美鎮鹿和路六段一一五號( 省立彰化仁愛實驗學校 )",㈠協助國立彰化仁愛實驗學校推展校務、充實設備、整理環境、急難救助、奬　勵教師研究進修、促進學生敦品勵學、輔導學生就業技能、提高教育功能。㈡辦理殘障教育相關活動。,由校友、家長、熱心教育人士捐助。,臺灣省政府教育廳八十三年五月三十日教五字第０七三０四號,永久設立,19700000.00,1,0920305,0921209,,,,,,,
092法登他000010,2,2,羅培昌,256,0920224,0920305,0920305,5冊57頁,2,33,柯金仲,社團法人彰化縣員林國際青年商會,0910718,彰化縣員林鎮大仁南街八之四號五樓,"本會宗旨為發展青年之才智並結有志青年之力量，以促進人類生活、社會、經濟及精神文明之進展。一、啟發並促使每一國民承擔其應盡之責任。二、透過會務活動，以發展並提高青年人之領導潛能。三、藉參加與計劃及執行會務活動，以訓練發展個人、繁榮社會。四、促進經濟發展。 五、促進全人類瞭解、親善與合作。",會員入會費及常年會費、國內外公私團體及個人之捐贈、資深會員聯誼會之贊助款、基金之利息、其他,"彰化縣政府六十年二月二十一日 彰府社政字第八七Ｏ三二號",永久,4098706.00,1,0920305,0921209,,,,,,,
092法登他000011,2,2,羅培昌,192,0920304,0920305,0920305,4冊55頁,2,10,魏新坤,社團法人彰化縣慈心慈善會,0880506,彰化縣永靖鄉同安村永福路一段五一一號,集腋成裘，拋磚引玉，以實現矜寡孤獨廢疾者皆有所養之大同世界理想。,入會費常年會費會員捐款基金及孳息其他收入。,彰府社政字第七七０四七號中華民國七十八年九月二十四日,永久,3854264.00,1,0920305,0921209,,,,,,,
