登記案號,序號,分事務所地址,網站連結
092法登他000004,1,花蓮市商校街二六二號七樓之一,https://aomp109.judicial.gov.tw/judbp/whd6k/q/5SeeP-kXfoI-feO0phEpbo0rgVj0fK3thRygQyQ8dDQkxUHCunxpinJ3mp71
092法登他000004,2,台東市正氣北路二一五巷三號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/9pJyL377OE48dkYXOy9AWIZYJRrYE_FZ5BeTVlx2RJkCX4gyQtz4gs7NQvmU
092法登他000004,3,高雄市博愛一路三九一號十二樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/uO90v4nal7KZ11Ad_6g7fALi_l_M7iU6njQqzPor8BEhdAj_GVFQZJqxwxq-
092法登他000004,4,台南市林森路一段一五八號六樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/8Exe3RFdeETltSv2ltr7hg0buf2dsN_IPZmP2LHvPcE6UMi_8mbMGyV5NIDm
092法登他000004,5,台中市五權路一之六七號十三樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/NuupWdiSXsCSpT5f4klODQbqJ_kbDB8fEmQE0w8UAf9lURGlvXFfsAu6CVkz
092法登他000004,6,南投縣埔里鎮覆金路二之一號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/TRcb5GM8MOUzmpI1O7TFqeTkyLBcv6nDmnsS9g64Pg4JyI_XeMWdqVE3oBzV
092法登他000004,7,新竹市和平路一四二號十二樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/XDhLY6WkUY93uM4xmTQtpxhCZWTA-IclvkDusguOab5OFeTFj-Y60gCDavCA
092法登他000042,1,高雄市三民區九如二路二四八號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Kvz0jszn10jCW-Rauy-kG4z3FUxntkjEikybEnBpj93IGHmH2fDyIdLd_tqN
092法登他000070,1,台中市南屯區五權西路二段六六八號五樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/vC-SWSSPiCmJB-uXqOR_ZbR5vs00Vu9YsUdItuRAVzkYp_Np3comLgcZOKoG
092法登他000070,2,高雄市苓雅區四維四路二十二號十一樓之一,https://aomp109.judicial.gov.tw/judbp/whd6k/q/zCfuKoceTPOySULpjRUkAF4C1KgzAFnY-nWYtJUpJzEzEFHMoxZEayMh4MWP
092法登他000070,3,台北縣板橋市四川路二段十六巷十號三樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/fRZmKs8k_E_YJsknieFmbLbP8u8Lr7_DBeHWsxw9ESsS6xlCwRCoivZlih-G
