登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
071法登000002,1,2,黃金石,51,0710112,0710212,0710212,2冊25頁,1,5,董事長,財團法人私立東方工業專科學校,0541122,高雄縣湖內鄉湖內村東方路182號,以創辦私立東方工商專科學校並謀其發展為目的,捐助,五十四年十月二日教育部,永久,130870790.00,1,0710212,0710423,,,,,,,
071法登000020,1,2,周國隆,57,0710410,0710422,0710422,3冊1頁,1,0,符萃英,財團法人高雄市私立立志高級工商職業學校,0560123,高雄市三民區立志街42號,以創辦高雄市私立立志高級工商職業學校及附設進修補習學校並謀其發展為目的。,由王天池、江麒榮、杜振華、李延品、尚盈川、朱孟常、尚蔭璜、潘孝銳、符萃英、韓鵬鴻、俞希傑、等十一人共同捐贈。,台灣省教育廳中華民國五十二年七月十五日,永久,27844389.00,1,0710422,0710630,,,,,,,
071法登000025,1,2,周國隆,17,0710503,0710503,0710503,1冊21頁,2,,林再生,財團法人私立中山中學,0490826,高雄縣大寮鄉會社村382號,"創辦私立中山高級工商職業學校，藉以永久紀念  國父中山先生，並協助政府授與青年生產知識與技能，以養成從事職業之能力及目的。",由蔡來福等捐助,台灣省政府教育廳、中華民國46年9月21日。,永久,790232000.00,1,0710503,0721230,,,,,,,
071法登000028,1,2,周國隆,89,0710512,0710520,0710520,3冊33頁,2,0,董事長,財團法人私立婦嬰護理助產專科學校,0610325,高雄縣大寮鄉山頂村山頂路172號,為配合政府培育護理助產人才,由董事張鵬圖捐資創設,五十七年七月二十二日教育部,永久,86692363.70,1,0710520,0710628,,,,,,,
071法登000032,1,2,陳照德,120,0710610,0710610,0710610,4冊15頁,2,3,董事長,財團法人高雄市私立油廠國民小學,0641203,高雄市楠梓區左楠路四號,"遵照憲法第一五八條之規定，創辦學校以協助政府發展國民教育，培        育員工子弟，並謀其發展為目的。",捐助,三十七年九月二十七日台灣省政府教育廳,永久,1528500.00,1,0710610,0711023,,,,,,,
071法登000036,1,1,蕭崑雄,141,0710609,0710621,0710621,4冊35頁,,0,董事長,財團法人高雄市私立樂仁啟智中心,0710621,高雄市五福三路一四九號,收容教養智能不足兒童及青少年,捐助,高雄市政府社會局七十一年四月三日,永久,1000000.00,1,0710621,0710628,,,,,,,
071法登000038,1,2,周國隆,56,0710618,0710622,0710622,2冊30頁,2,4,嘉西力,財團法人聖徒會,0551221,高雄市三民區錦州街七十二號,本會以宣揚推行天主教之教義及辦理慈善救濟事業並協助政府發展教育為目的,出資方法：繼承原財團法人聖徒會所屬財產。,台灣省政府民政廳中華民國五十六年十一月二十八日,永久,7391895.56,1,0710622,0710628,,,,,,,
071法登000039,1,2,周國隆,43,0710630,0710630,0710630,2冊17頁,2,0,董事長,財團法人金屬工業發展中心,0521201,高雄市楠梓區高楠公路一００一號,從事研究發展、厚植工業服務與技術推廣之能力、以訓練專門人員及生產與管理、環境檢測、技術服務及展示等方式輔導協助國內金屬及其相關工業改善設備、提高管理及生產技術、研究改良製造方法及成本控制、以有效利用金屬資源，發展新產品，拓展銷售市場，使其具備國際市場良好競爭能力為目的。,捐助,經濟部中華民國五十二年八月二十一日,永久,42344600.00,1,0710630,0710825,,,,,,,
071法登000051,1,1,黃金石,142,0710817,0710824,0710824,4冊36頁,,0,董事長,財團法人台灣省高雄縣鳳山市雷府大將公廟,0710824,高雄縣鳳山市五甲一路七三二號,"一、宣揚道教教義擴充道教基礎廣布善道濟世救眾。                      二、舉辦育英及其他社會有益事業促進社會福利。",捐助,高雄縣政府六十七年十二月八日府民衍字第一一０一六九號,永久,300000.00,1,0710824,0851008,0851008,,,,,,
071法登000055,1,2,黃金石,109,0711119,0711119,0711119,4冊6頁,2,4,董事長,財團法人高雄港落海原沉安全基金管理會,0630312,高雄市前鎮區草衙一巷200號,捐助基金處理沉木,凡高雄港進口原木、由貨主每噸捐助新台幣二角五分,六十二年十一月二十八日台灣省政府,永久,5000000.00,1,0711119,0720212,,,,,,,
071法登000063,1,2,黃金石,48,0711010,0711010,0711010,2冊22頁,2,3,董事長,財團法人高雄市私立樹德女子高級家事商業職業學校,0540915,高雄市三民區建興街一一六號,扶助發展樹德女子初級中學之經濟而設立。,捐助,台灣省政府教育廳中華民國五十三年七月二十二日,永久,139823324.00,1,0711010,0711206,,,,,,,
071法登000074,1,2,黃金石,87,0711124,0711202,0711202,3冊31頁,2,0,董事長,財團法人東南文化基金會,0601215,高雄市鹽埕區塩埕街十三號,一、奬勵家境清寒、優秀青少年完成學業。二、奬勵體育運動提高心身健康。三、有關文化、教育事業等創辦事項。四、育樂活動中心建設事項。五、其他慈善救濟事項。六、辦理研究生貸學金，以培養特殊人才。七、奬勵及培訓資訊管理等相關專業人才，興建高雄世界貿易中心。八、委託或承辦世界中心協,由陳江章及其家屬及東南水泥股份有限公司捐助並得繼續接受贊助人之捐助。,中華民國六十年十二月三日,永久,10000000.00,1,0711202,0711230,,,,,,,
071法登000076,1,1,黃金石,143,0711130,0711201,0711201,4冊37頁,,0,董事長,"財團法人高雄市鼓山區內惟神福祠  福德爺",0711201,高雄市鼓山區九如四路一四五０號,為舉辦社會公益慈善事業及淨地信仰為宗旨並謀其健全發展。,捐助,高雄市政府民政局中華民國七十一年十二月一日,永久,374050002.00,1,0711201,0840629,0840629,,,,,,
071法登000081,1,2,黃憲華,45,0711229,0711229,0711229,2冊19頁,2,3,董事長,財團法人台灣省高雄縣私立普門高級中學,0531020,高雄縣大樹鄉興田村興田路153號,響應政府私人興學政策共謀教為事業發展為宗旨。,董事會捐贈,中華民國五十二年八月三十日,永久,10116655.00,1,0711229,0720215,,,,,,,
