登記案號,序號,職稱,姓名,網站連結
070法登000032,1,董事長,鍾炳輝,https://aomp109.judicial.gov.tw/judbp/whd6k/q/mTQafjbqrFJmMN-KN2aT366wP5w0jUs9aT5LkoYuJOQz-QPTOcMxLg==
070法登000032,2,"董  事",莊勝通,https://aomp109.judicial.gov.tw/judbp/whd6k/q/LnZcK5vNwsqeF9Wc6Nym616UGZ6OfeHPrsvsbn9YMY8L1_w2BIjo0w==
070法登000032,3,"董  事",黃寶秀,https://aomp109.judicial.gov.tw/judbp/whd6k/q/2rJKmwmYrIas2-dY24Xr1m6JoxjAzJPUTOmdIT-BzOL0ZyyDRbtsfw==
070法登000032,4,"董  事",賴止三,https://aomp109.judicial.gov.tw/judbp/whd6k/q/GN3nprdXB0AKx-IFcUF7tqcbkAy2EMaqth_zISq-vGq1H_D00xpf3g==
070法登000032,5,"董  事",張榮輝,https://aomp109.judicial.gov.tw/judbp/whd6k/q/oSnVR2-dsvHZOHphKsW-hCDY5cwoAvQyW6XHmpHPerfCGSd3m9Ca9w==
070法登000032,6,"董  事",李芳裕,https://aomp109.judicial.gov.tw/judbp/whd6k/q/FANnuxUGbPOYdk9k7ai_-vf9jv62mAFSSFhFZR49hVr_mxEPKWGvBw==
070法登000032,7,"董  事",曾芳清,https://aomp109.judicial.gov.tw/judbp/whd6k/q/afuwkJC5OYIGD4MAyFLzyESyPH6VB6xNX_1Nv4B4JZ02Ann6Gd9Vkg==
070法登000032,8,"董  事",田餘秀,https://aomp109.judicial.gov.tw/judbp/whd6k/q/nW3GcQtHMW2IEZpJuc-EfbHHg8V5DOAtBXC-FCQD4manS2xlAvZErg==
070法登000032,9,"董  事",李源榮,https://aomp109.judicial.gov.tw/judbp/whd6k/q/fmkDNjvKEQ10vrYrnF-OjybONL143KmHwS2dO5MOKjeHrqlb5PZLLw==
070法登000032,10,常務監事,張捷芳,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ZuE8VnieA7omYDD0piuegII6HlpaYQ50ZaLVYObn0ejGaJwYumI91w==
070法登000032,11,"監  事",陳永明,https://aomp109.judicial.gov.tw/judbp/whd6k/q/NPKVZ6YNj8mOK3e8lYW7wRy0JeS_Zdp49WukAoLry8rzswUeVlcd0A==
070法登000032,12,"監  事",林清魁,https://aomp109.judicial.gov.tw/judbp/whd6k/q/_LzZQWW9nlWXvcnv8eHVE3-pFDZFcMGe5YXrnbvFm5nE4iVOVm7vMQ==
