登記案號,序號,職稱,姓名,網站連結
070法登000011,1,董事長,黃東柱,https://aomp109.judicial.gov.tw/judbp/whd6k/q/craivKgt4HsGStwHYQQbOHHTkRUoc09AGSDwwXFkIMk9CFxK4fViCl8=
070法登000011,2,"董  事",胡重遠,https://aomp109.judicial.gov.tw/judbp/whd6k/q/cZRazXQ4iFBZsuzpHbiy4S8eEldfFBDwmQbcRIH8N41aN7V8zIOqRgI=
070法登000011,3,"董  事",王寶瓊,https://aomp109.judicial.gov.tw/judbp/whd6k/q/FZkIN1rcnuGxm0CYvxDpabGAdXLc3FiRIQy_yTkZyQqYn2zcwMbMzMg=
070法登000011,4,"董  事",劉瑞芬,https://aomp109.judicial.gov.tw/judbp/whd6k/q/rZzECJE7wle1gFfOSlx2dzje4-c9lbsYp4LydRzkLOeiI2ixydZq8oo=
070法登000011,5,"董  事",劉竹生,https://aomp109.judicial.gov.tw/judbp/whd6k/q/V1M5VDWE1I5umOEnBK3dzyJFBQlACAkSTf_6kGC8cT4nDmo3ZxVMfPo=
070法登000014,1,董事長,林丁山,https://aomp109.judicial.gov.tw/judbp/whd6k/q/h7fFkNQI6rIEY657w-dFJBWi3O01TPdPAdbD0acAur9afYakCBUdUX0=
070法登000014,2,常務董事,劉繼能,https://aomp109.judicial.gov.tw/judbp/whd6k/q/JOWDQfSLl7KQp2m08b82dY1UtkF8VgF7NSsVOotO3VTohcpdtHQxyqA=
070法登000014,3,常務董事,黃炎山,https://aomp109.judicial.gov.tw/judbp/whd6k/q/_F3jiWU4GEPfpOcXmmiwgLSRBrMKZuHeViBTT9hPdhI6QGnIcCw2XM0=
070法登000014,4,"董  事",張福來,https://aomp109.judicial.gov.tw/judbp/whd6k/q/K99R-xr48HRCdOzLGj_eRc-WKTJM4CVD-bS6R21BueSRQFraYBB6RkI=
070法登000014,5,"董  事",陳金定,https://aomp109.judicial.gov.tw/judbp/whd6k/q/e37-GU9XDpJ2uZV2BpzbYoIvVWtbgJiqa9OgTX_yRmrUWoiBbtUW5V4=
070法登000014,6,"董  事",柯海升,https://aomp109.judicial.gov.tw/judbp/whd6k/q/AZ1jrh0KGpjY6ZLwPvcT4RwR49fNRLeOBQe0ABX9-wkLJBeG0PfrUno=
070法登000014,7,"董  事",趙善坤,https://aomp109.judicial.gov.tw/judbp/whd6k/q/LmKUSbVwWbpX7K5hKl-7RWOVetWChgp2d41EiZKl9JqyDnP5QdnTSMI=
070法登000014,8,"董  事",賴水德,https://aomp109.judicial.gov.tw/judbp/whd6k/q/kzjw5XqKuNQoZPxmcGH30EQMNzYa8aVNeU0PX-u6GPvAvAkOcUYNGes=
070法登000014,9,"董  事",李林幸珠,https://aomp109.judicial.gov.tw/judbp/whd6k/q/IgnUEc1ZpwY7CgkIiZX5oi1c0GeHM_1kVg6jbK8sSL7RCGnSTRCdvJI=
070法登000017,1,董事長,韓雨霖,https://aomp109.judicial.gov.tw/judbp/whd6k/q/BoyE7KegSjyyJVtUsqY3F-HHBA0Sed4PfN7BNROX_KglePLlqsn57cM=
070法登000017,2,常務董事,祈玉鏞,https://aomp109.judicial.gov.tw/judbp/whd6k/q/t1J_v00ZhPdii1YlT82Y-t4uUuzSiUkzx4FbR423zkUAvmcObdsBTGw=
070法登000017,3,常務董事,陳鴻珍,https://aomp109.judicial.gov.tw/judbp/whd6k/q/EMWBhyyr6gt-6726RjEzNaT86SBblwWvoJOYgIBdG_WGkU5M0wLhswo=
070法登000017,4,常務董事,曹張玉台,https://aomp109.judicial.gov.tw/judbp/whd6k/q/VeUFOQJoZ9BhomssKlEhpz1yjiVesu1bi8lJE6Q8-hGHKkU8gLo0uDw=
070法登000017,5,常務董事,劉李玉銘,https://aomp109.judicial.gov.tw/judbp/whd6k/q/pUGd5m9NQhuvcZhsYsZrv3ASSHymSXbBX2eky1h3Keq0akxs92cs55o=
070法登000017,6,"董  事",楊慶興,https://aomp109.judicial.gov.tw/judbp/whd6k/q/LOvtBlMbAOy_LRbtvu4LWbAazPvdg0FO51pfaM1zE410cZwGbnjoCcs=
070法登000017,7,"董  事",方吳慶,https://aomp109.judicial.gov.tw/judbp/whd6k/q/x0_7wQbtQ7vx5aKC3NJkoQeS-u5CDtLczHTxNlJc7oC87U7j9lG2nQE=
070法登000017,8,"董  事",張光輝,https://aomp109.judicial.gov.tw/judbp/whd6k/q/AuFAHwkBfz1fdT-JquUizOVVOYecZ9c3y2stHgKnAfXL57irW9--Jgc=
070法登000017,9,"董  事",李澄濤,https://aomp109.judicial.gov.tw/judbp/whd6k/q/XG-RHAqcPrg0RfHuOXD3wKKMXzfPNd41CAqjwBDn5TBcZ_9JgT2x3EQ=
070法登000017,10,"董  事",劉阿秋,https://aomp109.judicial.gov.tw/judbp/whd6k/q/-qmONZJc67r-GBhJmH7Y9YKERD_a40arSfnuykId7b6ONSCC5k3LpoA=
070法登000017,11,"董  事",劉明德,https://aomp109.judicial.gov.tw/judbp/whd6k/q/0woifwzYyc501pxCrCmly6tgx7utcXFDcysvylsQ5ghFlvsag1FG9fk=
070法登000017,12,"董  事",曾鳳英,https://aomp109.judicial.gov.tw/judbp/whd6k/q/_NgLh9lBOvRWosSCZD9hnreQ_iCW22eslFGSP5AkLHRDLdwPALZ8mlA=
070法登000017,13,"董  事",賴阿秀,https://aomp109.judicial.gov.tw/judbp/whd6k/q/zJS6WVBi8lZVS7UicChDTYY4yDPYI4sRuExMw1AjvOkkunnlXy7t3Rg=
070法登000017,14,"董  事",金光輝,https://aomp109.judicial.gov.tw/judbp/whd6k/q/cvE_2PKk1YthFx97MfE0FLsOnEe0ZQm5ojXFkOdb3xiV_fc1LMuZKOo=
070法登000017,15,"董  事",錢葛文雅,https://aomp109.judicial.gov.tw/judbp/whd6k/q/L41w0w1qoNFY8Q-ZI71HxQyienEm4FvXSmhyHjQp21EAGjyK1Ja6q2o=
070法登000018,1,董事長,王正中,https://aomp109.judicial.gov.tw/judbp/whd6k/q/IKB18dz2TgId4RFnIJpmsXeYvU9DQCrWbc8izFqXNntV-PTWv02IT2k=
070法登000018,2,"董  事",王海文,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Hq-cq1oZ-z7TK2ZOcHPMGGlMJmlnF6NwldOaVH72l9PtCf1MwMr_6yQ=
070法登000018,3,"董  事",王劉穗潁,https://aomp109.judicial.gov.tw/judbp/whd6k/q/SQGLqQ0jKg6NCK4m4Egg6lqzH43F4BC4td-0LamIHbsBVZ2r0rGglRM=
070法登000018,4,"董  事",何秀津,https://aomp109.judicial.gov.tw/judbp/whd6k/q/fCifZKcRv-CI5QUacqPYGtTUWa95FmDe8N70h3agmJxLgE_vhr4xAJY=
070法登000018,5,"董  事",王子芳,https://aomp109.judicial.gov.tw/judbp/whd6k/q/DKF75t_AUKVvVefYDRnZ0Hg6hEXTvwNCUFUq-3GH8JNGGL6LFQ5uoUA=
070法登000021,1,董事長,郭秀銘,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ibyKeuHDNORgPrIAVlGcpyPumwxOe9sA-fPIkT59rGWDhFCySUxlOu0=
070法登000021,2,常務董事,羅張慶祝,https://aomp109.judicial.gov.tw/judbp/whd6k/q/-HcJaM2JtCwcBgrkrYBCeXbGOAEhmh7MJSMzQvopZq4tOorsLBdHwIw=
070法登000021,3,常務董事,林進蘭,https://aomp109.judicial.gov.tw/judbp/whd6k/q/h2Jieq576aimzwvrurY19YAeMnHuuaaWifMJz-qRMiYjxEsRP2C_VPM=
070法登000021,4,常務董事,李榮輝,https://aomp109.judicial.gov.tw/judbp/whd6k/q/mqeqA6oW6DoXf5XRXJtwDuwXeWCJh015N5zvq3JQm59KmHAjCkyLgsU=
070法登000021,5,常務董事,陳雍澤,https://aomp109.judicial.gov.tw/judbp/whd6k/q/c4Lk92jCofqCY-J2b2EcFtoIXlTVEJYZbT51B21g2X4LQbJL_vODBzI=
070法登000021,6,"董  事",何玉貞,https://aomp109.judicial.gov.tw/judbp/whd6k/q/o4Fy_Pagq1Z_j1yj4c4Zhba1FtRc9b8I0ucAwXF26ner3QX4DGtQy5A=
070法登000021,7,"董  事",蘇陳愛,https://aomp109.judicial.gov.tw/judbp/whd6k/q/liJ-6wiaEotki-hckBXcEWrXaOXy-u_7xkTC4RhE2jQPkLftdp5O_NY=
