登記案號,序號,職稱,姓名,網站連結
070法登000002,1,董事長,陳碧玉,https://aomp109.judicial.gov.tw/judbp/whd6k/q/KjhvIwKTQlVXO_YzPJ5lLQcAYyuBbecZ8kzC1_02RQ1MrbxTclb3pg==
070法登000002,2,常務董事,郭英珠,https://aomp109.judicial.gov.tw/judbp/whd6k/q/mM5T2BRhPj8EbuiE3EN8LskxFIewpGvkVdAVlPpbOEsZSjsDwz2W9A==
070法登000002,3,常務董事,陳碧山,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Mq0sAMoKFStGqFl9N0iv4JPU5fLkaQuspQwzJvi51ftMH2P09E1Y2w==
070法登000002,4,"董  事",林永炫,https://aomp109.judicial.gov.tw/judbp/whd6k/q/94xJzukrvAYcUtiO8a2mTvU_5zlotlQqYj3ArFIvKuj8gt66QNPUew==
070法登000002,5,"董  事",高秀美,https://aomp109.judicial.gov.tw/judbp/whd6k/q/udqlOXpZhl85BJRimbR25uYwxOERXSNmByxrTu8ceTFTrWrtSsxInA==
070法登000002,6,"董  事",陳國男,https://aomp109.judicial.gov.tw/judbp/whd6k/q/0Pnl-tUVFWYUHv7vvjkopIQjYvVMhIStOa2xJvrgVv9IFEBUC8ePKw==
070法登000002,7,"董  事",陳景村,https://aomp109.judicial.gov.tw/judbp/whd6k/q/GQp7Yeu7Lg5s-TFhzrxm6LZKasrZgm_O2Y2kBoasyw8yU0ba9gQVvw==
070法登000002,8,"董  事",陳來旺,https://aomp109.judicial.gov.tw/judbp/whd6k/q/SRHZoF_QtEE5jf5zZq3x6LDb7Uu7lGu413u6JxNEEodCmryZgh6zwg==
070法登000002,9,"董  事",黃清安,https://aomp109.judicial.gov.tw/judbp/whd6k/q/QFSjoo0ZZ-lJxeLGFlyv8EmMQoYKW7XR5LXrkOzO_reOws5JE3vnhA==
070法登000002,10,"董  事",黃清嶺,https://aomp109.judicial.gov.tw/judbp/whd6k/q/gXw8_wONmxpGdWxb7-yyYo2UzaFrpoJNykKaVm4SqoR3PR4OsPmNfg==
070法登000002,11,"董  事",陳樹向,https://aomp109.judicial.gov.tw/judbp/whd6k/q/wmRYLm2uS4vPfQMtX7ECwi_EWSZeIKQc-ibf-cgbAAi43bst7fG5pg==
070法登000002,12,"董  事",梁火慶,https://aomp109.judicial.gov.tw/judbp/whd6k/q/vGTx3Z4lVYLQ2eleHiAs9Eioe3snMEusJTuL1wP4u2FClhVsGpmHsg==
070法登000002,13,"董  事",林𤋮城,https://aomp109.judicial.gov.tw/judbp/whd6k/q/jb81wZcX4mqEjt-ix8Qbvh21l81lQe2t4VEcBNI45rAOZ7K_b5OXQA==
