登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
105法登他000001,1,2,楊建新,140,1050104,1050104,1050105,11冊9頁,2,11,賴清德,財團法人台南市文化基金會,0750722,台南市安平區永華路二段6號14樓,一、協助堆動文化復興事業。二、舉辦國際性全國性地方性活動。三、獎勵高水準藝文活動。四、發行或出版文化專刊著作。五、其他與文化活動有關之事項。六、上列活動經費以每年基金孳息為限。　,由行政院文化建設委員會捐助陸仟萬元、台灣省政府捐助陸仟萬元、台南市政府捐助伍仟肆佰萬元、民間捐助貳仟陸佰玖拾肆萬元、基金孳息收入、其他。,七十五年七月三日台南市政府，南市教社字第六０五九一號,無限期,200942000.00,1,1050104,,1050118,,"第10屆董事、監察人任期屆滿，改選第11屆董事、監察人。
代表法人之董事：賴清德。
新任董事、監察人印鑑印鑑。
捐助章程變更：經本院民事庭104年度法字第5號民事裁定確定准予變更在案，變更內容詳如新舊章程條文對照表所載。",,,,
105法登他000002,1,2,楊建新,572,1050106,1050106,1050107,41冊4頁,2,5,翁秀琴,財團法人長女教育基金會,0921127,台南市東區長榮路二段135號,以推展優良教育理念、提昇精良教育品質、培養卓越教育人才為宗旨,由彰化基督教醫院、莊淑儀、黃啟文、戴貞元、黃侯榭榴、謝叔陽、鄭青花、陳清美、黃美珍捐助,台南市政府92年11月17日南市教終字第09212556790號函,永久,10000000.00,1,1050106,,,,"第4屆董事任期屆滿，改選第5屆董事。
代表法人之董事：翁秀琴。
新任董事印鑑。",,,,
105法登他000003,1,2,楊建新,655,1050106,1050106,1050107,47冊18頁,2,2,謝金中,財團法人台灣省台南市水門宮,0950801,台南市文南里仁南街86號,本法人宗旨係本『二鎮七府千歲』之「救世利人、濟苦扶危」精神，傳揚『二鎮七府千歲』教義及辦理社會公益慈善事業。,水門宮捐助,台南市政府中華民國95年6月12日南市民宗字第09510513470號函,永久,27005108.00,1,1050106,,,,"第一屆董、監事任期屆滿，改選第2屆董、監事。
代表法人之董事：謝金中。
新任董、監事印鑑。",,,,
105法登他000004,2,2,楊建新,885,1050106,1050106,1050107,59冊5頁,1,2,陳福元,社團法人台南市結構工程技師公會,1000620,台南市安平區永華路二段248號18樓之2,１加強會員之聯繫。２調解會員之糾紛。３增進會員之福利。４保障會員之權。５訂立業務章則及公約。６結構工程技術及工程材料之研究發展。７解釋業務上之問題及協助政府制定結構工程技師執業相關法令。８保持對外之聯絡。９執行會務及會員大會之決議事項。１０協助政府推展國家建設。１１辦理結構、土木、建築工程之技術研究評估、審查、鑑定及相關業務。１２出版為執行本會任務所需之刊物，並舉辦會員等相關專業訓訓練講習會。,會員入會費、常年會費、事業費、會員捐款、委託收益、基金及其孳息、其他收入。,"台南市政府  100年6月9日府社行字第1000392750號",永久,325000.00,1,1050106,,,,"第2屆理事盧春益辭世，由陳慶輝遞補。
新任理事印鑑。",,,,
105法登他000005,2,2,楊建新,342,1050111,1050111,1050112,22冊13頁,2,7,曾一士,社團法人中華民國截肢青少年輔健勵進會,0860212,台南市柳營區柳營路一段662巷31弄45號,結合國內外熱心惠殘專業人士及截肢殘障者，發揮博愛助人精神，配合政府及民間各項殘障福利工作，積極輔導幫助截肢青、少年身心復健，並協助其解決所面臨之就學、就醫、就業等各項問題，以激勵其奮發上進，突破生理上的缺陷，創造圓滿的人生。,會費及會員捐款,內政部八十五年十二月五日准予立案,永久,57105.00,1,1050111,,,,"第6屆理、監事任期屆滿，改選第7屆理、監事。
代表法人之理事：曾一士。
新任理、監事印鑑。",,,,
105法登他000006,1,2,歐祝吟,341,1050118,1050118,1050119,22冊12頁,2,7,林吉男,財團法人天主教臺南市私立蘆葦啟智中心,0860225,台南市新市區中正路169-1、169-2號,以辦理身心障礙者福利相關慈善事業為宗旨。,由康文榮等人捐助,台南縣政府85年12月24日,無限期,21294000.00,1,1050119,,,,"第6屆董事任期屆滿，改選第7屆董事。
代表法人之董事：林吉男。
新任董事印鑑。",,,,
105法登他000007,1,2,歐祝吟,606,1050118,1050118,1050119,44冊8頁,2,12,葉瀛賓,財團法人伊甸社會福利基金會,0931122,台北市文山區萬美街1段55號3樓、台南市南區大同路2段136巷10號1樓之5,以舉辦社會福利為目的,由劉俠等人繼續捐助,臺北市政府社會局七十二年三月十九日北市社四字第九六九九號函,永久,683842895.00,1,1050119,,1050202,,"第11屆董事、監察人任期屆滿，改選第12屆董事、監察人。
代表法人之董事：葉瀛賓。
新任董事、監察人印鑑。",,,,
105法登他000008,1,2,歐祝吟,605,1050118,1050118,1050119,44冊7頁,2,2,蔡承棟,財團法人台灣省台南市良寶宮,0931122,台南市東區崇善路575號,本「吳府千歲」之救世利生、濟苦扶危精神，傳揚「吳府千歲」教義及辦理社會公益慈善事業。,良寶宮等捐助。,台南市政府93年9月6日南市民禮字第09310535250號函。,永久,18413620.00,1,1050119,,,,"第2屆董、監事任期屆滿，改選第3屆董、監事。
代表法人之董事：蔡承棟。
新任董、監事印鑑。
法人捐助章程變更：經本院民事裁104年度聲字第178號民事裁定確定准予變更在案，變更內容詳如新舊章程條文對照表所載。",,,,
105法登他000009,1,2,歐祝吟,461,1050118,1050118,1050119,30冊12頁,1,6,謝振鑫,財團法人南陽文教基金會,0880908,台南市南化區北平里北平9之5號,本會以提升偏遠地區文化教育興回饋社區活動為主，藉以推動社區生活品質與鄉村民俗文化研究為宗旨，依有關法令規定辦理左列業務：一、舉辦親子成長、自我成長系列講座。二、辦理鄉村民俗工藝、童玩文化教學。三、舉辦老人長青學院教育活動。四、舉辦兒童、青少年藝文活動。,由謝良宗、陳振興、陳君鎮、吳世烈、林靜旻捐助。,台南縣政府88年8月21日88府教社字第148688號函,永久,2000000.00,1,1050119,,,,"第6屆董事陳東信辭任，由洪千惠遞補。
新任董事印鑑。",,,,
105法登他000010,1,2,歐祝吟,62,1050118,1050118,1050119,3冊7頁,2,13,許文龍,奇美醫療財團法人,0571205,台南市永康區中華路901號,為從事醫療事業辦理醫療機構及服務社會之目的。,董事長等捐助,台南市政府57年11月29日,永久,924530083.00,1,1050119,,,,"第12屆董事任期屆滿，改選第13屆董事。
代表法人之董事：許文龍。
新任董事印鑑。",,,,
105法登他000011,2,2,歐祝吟,729,1050118,1050118,1050119,51冊12頁,2,9,莊先溪,社團法人國際扶輪社中華民國總會台灣省台南市東北扶輪社,0970508,台南市北區公園南路361號14樓之5,本社為依人民團體法設立，非以營利為目的之社會團體，以鼓勵並培養以服務為可貴事業之基礎。,社員入社費、常年社費、社員捐款、孳息收入。,"台南市政府社會局  82年2月25日南市社行字第62231號",永久,3059754.00,1,1050119,,,,"第8屆理、監事任期屆滿，改選第9屆理、監事。
代表法人理事：莊先溪。
新任理、監事印鑑。　",,,,
105法登他000012,1,2,歐祝吟,76,1050118,1050118,1050119,5冊2頁,2,11,魏淳吉,財團法人馬稠後關帝廟,0600708,台南市白河區草店里130號,"宣揚佛教道義,促進信徒情感，團結合作，改善民俗佈善濟世，舉辦公益事業，增進社會福利為宗旨。",由關帝廟原有財產捐助外，視業務擴展情形隨時募捐。,台南縣政府民國六十年四月二十八日南府民行字第三七一九九號,無限期,1918140.00,1,1050119,,,,"第10屆董、監事任期屆滿，改選第11屆董、監事。
代表法人之董事：魏淳吉。
新任董、監事印鑑。",,,,
105法登他000013,1,2,歐祝吟,692,1050119,1050119,1050120,49冊15頁,2,4,陳淑蕙,財團法人千佛山佛教基金會,0960328,台南市關廟區松腳里旺萊路466巷1號,一、助辦佛教專修教育機構。二、護持寺院道場，從事修持、弘揚佛法及弘化工作。三、協助寺院庵堂之教務與事務之發展。四、推展佛教廣播電視弘法傳教事宜。五、設立僧眾安養機構。六、辦理社會公益慈善事業。七、其他與本法人宗旨有關之事宜。,由千佛山方丈和尚釋白雲遴選幹部集資捐助成立。,"台南縣政府  96年3月9日府民宗字第0960050792號函",永久,15000000.00,1,1050119,,,,"第3屆董事任期屆滿，改選第4屆董事。
代表法人之董事：陳淑蕙。
新任董事之印鑑。",,,,
105法登他000014,1,2,歐祝吟,291,1050119,1050119,1050120,19冊11頁,2,8,謝進興,財團法人紅崴天字文教基金會,0840411,台南市安南區敦安街76號,以宏揚固有文化道德、研究靈性健身、推展文化教育、舉辦社會公益及學術研習等活動為目的。,由陳金萬、王克常、高長金、王俊琮、陳進財、嚴朝永、盧秀娟、吳青樺捐助。,教育部台（八四）社０一三一一九號,永久性,30600000.00,1,1050119,,,,"第7屆董事任期屆滿，改選第8屆董事。
代表法人之董事：謝進興。
新任董事印鑑。",,,,
105法登他000015,1,2,歐祝吟,111,1050119,1050119,1050120,8冊7頁,1,13,高清愿,財團法人台灣省私立統一企業社會福利慈善事業基金會,0670213,台南市永康市區鹽行里中正路301號,辦理並發展社會救濟事業,由統一企業股份有限公司捐助,台灣省政府社會處民國六十六年十二月二日（六六）社四字第五一七二四號,無限期,255000000.00,1,1050119,,,,捐助章程變更：經本院民事庭104年度法字第7號民事裁定確定准予變更在案，變更內容詳如新舊條文對照表所載。,,,,
105法登他000016,1,2,歐祝吟,880,1050119,1050119,1050120,58冊20頁,2,2,劉啟光,財團法人台灣藝術家合奏團文化基金會,1000530,台南市東區長榮路一段93號14樓,以支持台灣藝術家合奏團推動音樂藝術工作及其他藝術文化活動為宗旨。,本會由有美股份有限公司、施王明珠、張兆榮、柯明達、陳健章、劉啟光、許耀仁、郭汶鈞、呂景民共同捐助。,台南市政府文化局100年5月11日南市文事字第1000339306號,永久,6000000.00,1,1050119,,,,"第1屆董事、監察人任期屆滿，改選第2屆董事、監察人。
代表法人之董事：劉啟光。
新任董事、監察人印鑑。
法人主事務所變更：新址為台南市東區長榮路一段93號14樓。
法人捐助章程變更：經本院民事庭104年度聲字第124號民事裁定確定准予變更在案，變更內容詳如新舊章程條文對照表所載。",,,,
