登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
105法登他000001,1,2,杜孟珍,116,1050105,1050112,1050113,5冊6頁,1,5,許榮宗,義峰學校財團法人,0880914,雲林縣林內鄉烏麻村長源201號,遵照國家教育政策暨現行教育法令之規定，辦理高級中等學校並謀其健全發展。,由張天來等捐助，設立後得繼續接受捐助。,教育部中華民國88年11月30日臺（88）教中（二）字第88505832號,永久,379164621.00,1,1050111,,1050118,,"一、本校監察人聘請傅雲海先生擔任，任期自104年11月27日至108年11月26日止
二、財產總額變更，原財產總額：新台幣參億貳仟柒佰壹拾伍萬壹仟捌佰貳拾元。變更財產總額新台幣：參億柒仟玖佰壹拾陸萬肆仟陸佰貳拾壹元整",,,,
105法登他000002,1,2,杜孟珍,32,1050105,1050108,1050111,3冊14頁,1,14,林金陽,財團法人豐泰文教基金會,0701216,雲林縣斗六巿虎溪里西平路666號,興辦公益事業、發揚學術文化、造福社會為目的。,豐泰企業股份有限公司及豐帝企業股份公司共同捐助,雲林縣政府70年12月8日七０府教社字第104053號,永久,2167052800.00,1,1050108,,1050113,,"一、原登記財產總額新台幣捌億肆仟肆佰零伍萬貳仟捌佰整(NT$844,052,800)，變更財產總額為新台幣貳拾壹億陸仟柒百零伍萬貳仟捌佰元整(NT$2,167,052,800)。",,,,
105法登他000003,1,2,杜孟珍,24,1050105,1050113,1050114,2冊16頁,2,21,廖介源,財團法人雲林縣廖元子公育英會,0490223,雲林縣西螺鎮福田里新厝22號,舉辦地方公益事業，聯絡各地宗親情誼,元子公財產收益及會員入會費樂捐等,雲林縣政府中華民國49年2月18日雲府全民字第7936號函,無期限,54994170.00,1,1050112,,1050118,,第20屆董事任期屆滿，改選產生第21屆董事。,,,,
105法登他000005,2,2,杜孟珍,216,1050105,1050115,1050118,7冊3頁,2,12,黃李櫻花,社團法人雲林縣虎尾鎮老人會,0941230,雲林縣虎尾鎮公安里新興路173號,以從事老人問題之理論研究、策劃老人福利務，改善老人生活環境為宗旨,會員入會費、會員常年會費、捐款收入、其他收入,雲林縣政府中華民國94年06月20日府社行字第0940604088號函,永久,100000.00,1,1050114,,1050120,,第11屆理監事任期屆滿改選產生第12屆理監事,,,,
105法登他000006,1,2,杜孟珍,138,1050108,1050115,1050118,5冊28頁,1,4,郭秋香,財團法人雲林縣私立慈天慈善事業基金會,0901227,雲林縣大埤鄉三結村中埤16之52號,一、社會教育宣傳。二、貧困優秀學子奬助。三、清寒傑出學子奬助。四、傑出校園團隊奬助。五、安置救助業務。六、接受主管機關委託辦理事項。,由賴許麗珠、郭秋香、黃雲霖等人捐助成立。,雲林縣政府中華民國90年12月17日90府社幼字第9006006541號,永久存立,10336133.00,1,1050114,,1050120,,"1.第四屆董事長黃雲霖辭職改選董事長，董事如所附名冊。
2.代表法人之董事：郭秋香",,,,
105法登他000007,1,2,杜孟珍,104,1050108,1050203,1050205,4冊37頁,2,7,楊薇蓁,財團法人雲林縣雲萱基金會,0870404,雲林縣斗六市大同路183號3樓,服務婦幼、幫助婦幼成長、維護其人格尊嚴、保護其人身安全、促進性別平權。協助弱勢、單親之家庭成員建構家庭生活功能、增建個人、家庭、社會權益。維護與發展家庭與婚姻生活事件之法律需求性權益與兒童最佳利益。服務最終目的在協助大眾建立健康人格與行為發展，增進生活功能，順應社會環境。,辦理活動收益或勸募捐管、利息收入,雲林縣政府87年03月10日87府教社字第8704000829號,永久,2000000.00,1,1050130,,1050217,,"1.董事會第七屆選聘董事長、董事變更登記
2.主事務所地點變更登記",,,,
105法登他000008,1,2,杜孟珍,249,1050113,1050122,1050125,7冊36頁,2,4,鍾安住,財團法人天主教若瑟社會福利基金會,0960601,雲林縣虎尾鎮新興里民權路2號,以辦理社會福利慈善事業為宗旨，辦理目的事業如下：1.身心障礙福利服務。2.老人福利服務。3.兒童、少年福利服務。4.婦女福利服務。5.社會服務人力培訓管理。6.志願服務之辦理及推廣。7.配合政府社會福利政策事項。8.其他社會福利事項。,現金捐助,雲林縣政府中華民國96年04月27日府社救字第0960603010號函,永久,10002000.00,1,1050122,,1050122,,"1.第三屆董事任期屆滿，改選產生第四屆董事 2.變更捐助章程第8條和22條",,,,
105法登他000009,1,2,杜孟珍,259,1050121,1050127,1050128,7冊46頁,1,3,釋心定,財團法人雲林縣大慈社會福利慈善基金會,0970417,雲林縣斗六市長平里長平路2之1號,以舉辦社會福利慈善事業為宗旨,由釋心定蔡天仁吳金本許百芳陳淑蓮周榮組捐助成立,雲林縣政府中華民國97年03月31日府社行字第0970602850號函,永久,10000000.00,1,1050126,,1050202,,變更第3屆董事長、董事登記;石澄清董事長請辭，新任董事長釋心定、董事陳義銘。,,,,
105法登他000010,2,2,杜孟珍,110,1050128,1050203,1050205,4冊43頁,2,18,蕭玉敏,社團法人雲林縣聽語障福利協進會,0870918,雲林縣斗南鎮東明里新庄65之3號,爭取就醫、就業等、諮詢、服務及有關福利活動。,會員會費事業費、捐款、委託收益、基金孳息及其他收入。,雲林縣政府91府社行字第9106001955號。,永久,2559882.00,1,1050202,,1050217,,第17屆理監事任期屆滿，改選產生第18屆理監事,,,,
105法登他000011,1,2,杜孟珍,94,1050202,1050217,1050225,4冊42頁,2,7,董事長,財團法人雲林縣立台西國民中學文教基金會,0860814,雲林縣台西鄉中山路408號,恊助雲林縣立台西國民中學發展校務，提昇文教水準為宗旨。,本會基金由本校校友、家長、公司行號機關及熱心教育人士捐助。,雲林縣政府八十六年六月二日,永久性質,4000000.00,1,1050217,,1050225,,第六屆董、監事任期屆滿，改選產生第七屆董、監事。,,,,
