登記案號,序號,職稱,姓名,網站連結
082法登000001,1,董事長,林俊吉,https://aomp109.judicial.gov.tw/judbp/whd6k/q/qq39Pt4QJ10bp6rQHVd1Gv2aAtbkhWC9MHHG0gz1hM3zF3AwjGoR4w==
082法登000001,2,"董  事",林焜岳,https://aomp109.judicial.gov.tw/judbp/whd6k/q/9syLEgFMbNcdL0_-oqYobp3Upl_JUGg-OQepmJvb-GOjCn9WN12P9g==
082法登000001,3,"董  事",林伸一,https://aomp109.judicial.gov.tw/judbp/whd6k/q/DY4uWiAymYFIcSrYUmNBAsE3axyEOTgh15xvAAR6yd5zsw6dCwukjA==
082法登000001,4,"董  事",林錦宏,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ToSdm5qUCeYn_uLZYOUOZ7z2SZQDNCeV3lMk2yaUM6KRQkeOZUCFkA==
082法登000001,5,"董  事",林振鄉,https://aomp109.judicial.gov.tw/judbp/whd6k/q/2wCLL4sEKu8__ad-4iR-LSkL-_jZBpNMG38LjGSxbUyB3VqSGRLnpQ==
082法登000001,6,"董  事",林洪焰,https://aomp109.judicial.gov.tw/judbp/whd6k/q/xVR6cavMMudoB5cFz_4wDXcclxyq1sdtpT2LERzH4FshuYIA-yZnFQ==
082法登000001,7,"董  事",林渭水,https://aomp109.judicial.gov.tw/judbp/whd6k/q/5kR2CMauRyDJkL6_r41CbT9-lfmP9cyaQ5hl0sutZfXZfqIwViSuSA==
082法登000001,8,"董  事",林建順,https://aomp109.judicial.gov.tw/judbp/whd6k/q/w-ZO7a7gZnYCGrQ7sWBX9KKdMU017O1O7QFGo00TzyFZN7xLQuLnfA==
082法登000001,9,"董  事",林圍,https://aomp109.judicial.gov.tw/judbp/whd6k/q/iaxauCFVTfd9d7pYYc6viOWmgMb8LIP4j4uyduRKYIXxq9EKMgcrTQ==
082法登000001,10,"董  事",林建德,https://aomp109.judicial.gov.tw/judbp/whd6k/q/pX2ZTd09nclodYLr-PGA9PMtSbdfyZ6m4vwxUUWnS52fQdg7o8XiZQ==
082法登000001,11,"董  事",林萬益,https://aomp109.judicial.gov.tw/judbp/whd6k/q/F-2p2bvgfjFX1y9fsh_owXAWTO7OstXV0eiWw2-XGe8gurKvFnZRnA==
082法登000001,12,"董  事",林坤松,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Ge2lJO9yR_VJHU5sra-lzKQR92PkQrXBP40TTkFc4cAWGUCPCmULWg==
082法登000001,13,"董  事",林木焰,https://aomp109.judicial.gov.tw/judbp/whd6k/q/qttLvyW2ieXCN61gVeBXF8wQJTLALcdrb0BYkICtUlSwbAs6wOXK7A==
082法登000001,14,"董  事",林子超,https://aomp109.judicial.gov.tw/judbp/whd6k/q/CBeqQNmHCvh3dgKzmmHH2SrUJ5z3d1aJ-ONZhwTim1YKpz6i7wUHbg==
082法登000001,15,"董  事",林枝旺,https://aomp109.judicial.gov.tw/judbp/whd6k/q/9Pi2ClsxAU2qjPyUbP5TC0CdXutTvsyJxlY6j2T6W2kkiGEG6wsoQA==
082法登000001,16,"董  事",林培楨,https://aomp109.judicial.gov.tw/judbp/whd6k/q/okzt1P9xX-56aPrEjw_A4YiDsGqEI0dMi5g4-YrSyN7TV6jH-X-GKA==
082法登000001,17,"董  事",林炳焜,https://aomp109.judicial.gov.tw/judbp/whd6k/q/v-Wx5rtfbu_fs1azfzWD9u9g71VlNf0iOGiw2IJ62ZLq1LsRU4r_Yg==
082法登000001,18,"董  事",林楊鎮,https://aomp109.judicial.gov.tw/judbp/whd6k/q/BtbRkL-NellOwrjZfT11Y6ATynHJ9Jr-L0kLCfhtkwefrmFSonuzww==
082法登000001,19,"董  事",林永定,https://aomp109.judicial.gov.tw/judbp/whd6k/q/WrzNcBum-BjhPMUlc-FuJnq0Ad0oUK-J08tjYSQCggy3h92YsF2x_A==
082法登000003,1,董事長,袁樂民,https://aomp109.judicial.gov.tw/judbp/whd6k/q/MYXemZn7PErDUzlFcC46KWC2X85PoS6bfO_cg6e628bKxrUyumHRhQ==
082法登000003,2,"董  事",楊仲鏞,https://aomp109.judicial.gov.tw/judbp/whd6k/q/4_mgGK-UHynkB8B-k1DvSTdyCqLabQgEC9p8_tu_K69x_FM_WuRO9g==
082法登000003,3,"董  事",饒舜臣,https://aomp109.judicial.gov.tw/judbp/whd6k/q/OfkyFOmCAvn2Puge25QFOtIKxSSC2TRhe6QfrkL0sO_dUujlwubKSA==
082法登000003,4,"董  事",張猷輝,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ltsXtFWNdFWkNn42gvozGcQQlSh0IzA4k-al-o9q_J0HcEMzYbcpiw==
082法登000003,5,"董  事",徐明德,https://aomp109.judicial.gov.tw/judbp/whd6k/q/GVQO-E-vk2Jvb9GlUBXVPN4FSxbUmNNNwTGK02xPIfa46g32gttyaQ==
082法登000004,1,董事長,陳錫三,https://aomp109.judicial.gov.tw/judbp/whd6k/q/-xeEF1ya51tCmNCj3GU0XeKWxwYRhv-9gBZREyf-uNSO0Udmssb1F1w=
082法登000004,2,"董  事",林沛鴻,https://aomp109.judicial.gov.tw/judbp/whd6k/q/WH99Y8z8-DFpsfBGmI_7IIsDRUgZY1sa5o-NtnhZhS5Wnm82NWZ46b8=
082法登000004,3,"董  事",林聰海,https://aomp109.judicial.gov.tw/judbp/whd6k/q/7DWXXeoW7dvnVJvObHVRGpxtjua1tQFXymrM01XXhyyxme24yBUMm34=
082法登000004,4,"董  事",周成照,https://aomp109.judicial.gov.tw/judbp/whd6k/q/xsQSv6wosw4-KDhKzgBjdGykROSzJua7gOCUayJARrZGnnjqR-OEvus=
082法登000004,5,"董  事",蔡滿雄,https://aomp109.judicial.gov.tw/judbp/whd6k/q/oPr4oNTME1XZ1ujnAVP3-JllR1GMz8GGW6nTsoDXpIZf6-u9u54zV2E=
082法登000004,6,"董  事",陳萬居,https://aomp109.judicial.gov.tw/judbp/whd6k/q/hCam9cZxyT_QjXyR5hluH4oDmR8NwalcG0SV_SwA2bMDULv1g9cJCWk=
082法登000004,7,"董  事",江忠雄,https://aomp109.judicial.gov.tw/judbp/whd6k/q/VzEtJpuvuDJkZy6x2Qu6PdKpeSIOft4uQJxMbb6PFOTXGQWHNWA3ZeQ=
082法登000004,8,"董  事",魏俊欽,https://aomp109.judicial.gov.tw/judbp/whd6k/q/OvidfEwCKuBbMrBWKKQOJIN-5TIZK4S2XrdD5KUweeRv1v3T5ZDXVSo=
082法登000004,9,"董  事",陳金錫,https://aomp109.judicial.gov.tw/judbp/whd6k/q/nXcaqJLbBmCnT5RlGOKyE3_MnoiilyaWWt15dFw2dBMR2OsYtafxiU8=
082法登000004,10,"董  事",范曾含梢,https://aomp109.judicial.gov.tw/judbp/whd6k/q/NQExIkldRqFsouKSLDn3iIYYcToAbtK6NKRPhLhakxzAG5aHB3YtbU0=
082法登000004,11,"董  事",劉興富,https://aomp109.judicial.gov.tw/judbp/whd6k/q/k6mz8NU30dBLL4-UhvQu2gDtllO4rkkvsXMig6OSKW1xPsolO1UuTbE=
082法登000004,12,"董  事",王崑德,https://aomp109.judicial.gov.tw/judbp/whd6k/q/zxsKTGtFpkNTgY_pCxFaDKQ4kaBqVXUedB2IYJDRTJaEBelwt_J8gc8=
082法登000004,13,"董  事",林進財,https://aomp109.judicial.gov.tw/judbp/whd6k/q/AcLedaw0tFoPQe6D9fF-uNIbcxYupMO9WloUtCKYozNway2q8QkspQk=
082法登000004,14,"董  事",林文通,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ess0G_TxMraWKWjcRb-myDw_51BUdcxL6De4ZuxgZHndSW352Vm6R-Q=
082法登000004,15,"董  事",張國陽,https://aomp109.judicial.gov.tw/judbp/whd6k/q/7Fcb9KowlCraZN56W8eMPP9osMcm6ak269mz3hzfzdTE_wrlm4804W0=
082法登000006,1,董事長,李林桂花,https://aomp109.judicial.gov.tw/judbp/whd6k/q/vC4nT3q7HDVuyIxkn5XCdWfFZjg2xcJZjvjQq9zzo-wvuFs7zxGG7w==
082法登000006,2,"董  事","陳 石 滿",https://aomp109.judicial.gov.tw/judbp/whd6k/q/7H6x0SGXdoRVbPXQAAUmwP6I8JwyyTZb19uitvfPYOMkpz4Zh39jKQ==
082法登000006,3,"董  事","李 惠 欣",https://aomp109.judicial.gov.tw/judbp/whd6k/q/zZ0bRdGwKLFFIq37-STy9igeqi_LDQwZ5phwrfTxKG4ZS8LyN3itvw==
082法登000006,4,"董  事","簡 傳 枝",https://aomp109.judicial.gov.tw/judbp/whd6k/q/LTtVy7zU_aQjPgXfk-P--V5lhHKzABOqI8h8q9RVt6WqKoY6G_m_Bg==
082法登000006,5,"董  事","李 右 文",https://aomp109.judicial.gov.tw/judbp/whd6k/q/LenUCMegIMHiPU4Ak2ak_6QhSMtY6aA8Y_M8F7vpYiqr6leBJDHY7w==
082法登000006,6,"董  事","林 淳 良",https://aomp109.judicial.gov.tw/judbp/whd6k/q/WVC2xbiJkDl_oI38SyQHlifsrvAMHYFmFjfAvSjV_W43KBzEHdQFlQ==
082法登000006,7,"董  事","林 國 瑞",https://aomp109.judicial.gov.tw/judbp/whd6k/q/nfx1y9Zp_G_LeZzqk4ytQdQLjYYqADFb8dhp8Di7Rb9nUj5AO7T66Q==
