登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
082法登000001,1,2,蘇義洲,201,0820107,0820107,0820110,13冊5頁,1,0,董事長,財團法人國立成功大學文教基金會,0810317,台南市大學路一號,"本會為協助國立成功大學發展校務，並設置獎助學金及貸學金、教職        員工生之急難救助與其他有關文化教育、公益活動及學術性活動等事        宜。",接受國立成功大學師長、校友暨各界熱心公益人士捐助︵自由捐助︶,八十年十二月三日台南市政府，南市教社字第二九七八三號,永久,8000000.00,1,0820107,0820211,0820211,,,,,,
082法登000002,1,1,蘇義洲,218,0820107,0820107,0820111,13冊22頁,,0,董事長,財團法人台灣省台南市西來庵,0820107,台南市正興街五十號,本道教之精神，傳揚道教教義及辦理社會公益慈善事業。,募捐,八十一年十一月十八日台南市政府民政局，南市民調字第三一一四四號,永久設立,0.00,1,0820526,0820614,0820614,,,,,,
082法登000003,1,2,蘇義洲,186,0820111,0820111,0820115,12冊32頁,2,2,董事長,財團法人王唯農博士獎學金基金會,0800114,台南市大學路一號,"為紀念王故校長唯農博士對教育及社會之貢獻，成立基金會獎助成大        優秀學生及濟助該校教職員工生急難救助。",由各界熱心公益及教育人士捐贈,七十九年十二月二十四日台南市政府，南市教社字第九九０四八號,無限期,3000000.00,1,0820111,0820211,0820211,,,,,,
082法登000004,1,1,蘇義洲,219,0820111,0820111,0820115,13冊23頁,,0,董事長,財團法人台南縣立白河國民中學文教基金會,0820111,台南縣白河鎮昇安里二二０號,"據本會宗旨以協助學校改善學習環境，發展校務，獎勵教師研究進修        ，促進學生敦品勵學，並符合主管機關業務範圍為目的。",地方熱心教育人士自由認捐。,八十一年十二月三十一日台南縣政府，府教社字第一八三０四八號,永久,3003138.00,1,0820111,0820206,0820206,,,,,,
082法登000005,1,1,蘇義洲,220,0820112,0820112,0820115,13冊24頁,,0,董事長,財團法人成大經營管理文教基金會,0820112,台南市大學路一號,培育企業經營管理人才，協助成大工管系所，企管系所之教學與研究,由成大工管系所、企管系所之系︵所︶友、校友及社會熱心人士認捐,八十一年十二月二十八日台南市政府，南市教社字第三五四五二號,永久,4266512.00,1,0820112,0820211,0820211,,,,,,
082法登000007,1,2,蘇義洲,108,0820227,0820227,0820303,8冊4頁,2,2,董事長,財團法人台南市奇美文化基金會,0660519,台南市金華路一段三九二號,獎助文化事業及醫療事業為目的,自由捐助,六十六年四月二十九日台南市政府，南市教學字第二六七一八號,不定期,230000000.00,1,0820227,0820313,0820313,,,,,,
082法登000009,1,1,蘇義洲,222,0820121,0820121,0820125,13冊26頁,,0,董事長,財團法人國立成功大學附設高級工業職業進修補習學校,0820121,台南市大學路一號,獎助國立成功大學成大附工補校學生,由校友捐助,八十一年十二月三十日台南市政府，南市教社字第一一九０七一號,永久,2200000.00,1,0820121,0820304,0820304,,,,,,
082法登000010,1,2,蘇義洲,60,0820603,0820603,0570718,3冊5頁,2,2,董事長,財團法人私立中華醫事技術專科學校,0570715,台南縣仁德鄉中山路三七三巷三十一號,"為遵照國家教育政策暨現行教育法令之規定辦理私立中華醫事技術專        科學校並謀其健全發展",由本校常務董事歐雲明先生捐贈,五十七年七月十三日教育部，台︵五七︶專字第一七二三七號,永久,397407403.00,1,0820603,0820302,0820302,,,,,,
082法登000011,1,2,蘇義洲,169,0820121,0820121,0820125,12冊15頁,2,2,董事長,財團法人台灣省私立樹河社會福利慈善事業基金會,0781026,台南縣關廟鄉下湖村一之三號,"一、急難救助。二、老人福利。三、兒童福利。四、其他社會福利事        項。",捐助,七十八年十月二十日台灣省政府社會處，社一字第四三０四０號,永久,83769130.00,1,0820121,0820302,0820302,,,,,,
082法登000012,1,2,蘇義洲,130,0820130,0820130,0820203,10冊7頁,2,2,董事長,財團法人台南市私立衛理幼稚園,0721001,台南市中區健康路一段三六八號,為發展國民學前教育養成幼兒良好習慣為目的,中華基督教衛理公會台南教會捐獻,七十二年九月二十七日台南市政府，南市教國字第一六００一號,無限期,6006230.00,1,0820130,0820302,0820302,,,,,,
