登記案號,序號,職稱,姓名,網站連結
082法登000004,1,理事長,郭美芳,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Nty5bt6msJrAYlghClLuOjHxrVhX4jkHuuNHYP_VEdhz9P9LRXcAVA==
082法登000004,2,常務理事,陳聰明,https://aomp109.judicial.gov.tw/judbp/whd6k/q/20R-QpJnS3rciTvV4m2yLQ3L-x1C_R4-zhFbSs-9OwgyJvLvSFj7jA==
082法登000004,3,常務理事,盧建縣,https://aomp109.judicial.gov.tw/judbp/whd6k/q/gKivmjpydgvtLvM4jasq3kg9zkEcAN9VWnXVOXuYr_XjAzwbmfBfkQ==
082法登000004,4,"理  事",高朝印,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Fw3br0Eo5GVV2C18nzYgwx9wZ_vfvLjJMechEOGs8W-44ree3sSITA==
082法登000004,5,"理  事",朱銘水,https://aomp109.judicial.gov.tw/judbp/whd6k/q/dSx0tWFebsWNI7LizGtd6S6oVWGc2mvk35Qf5qeg9OBiU8vSfNoSbw==
082法登000004,6,"理  事",李大同,https://aomp109.judicial.gov.tw/judbp/whd6k/q/PWMhvv6c9t_8m-4gNmsnUzzPz1ReDRGY5VGF_7lXm9XdJrO-Xhjnkg==
082法登000004,7,"理  事",李月笙,https://aomp109.judicial.gov.tw/judbp/whd6k/q/1cEQ6-ScmOddBJeDh43Si3vL_5V6rnRz2sz2JWit11CEYMQP4srSrQ==
082法登000004,8,"理  事",許福武,https://aomp109.judicial.gov.tw/judbp/whd6k/q/DDIm8Terens6fyfSeTEnkBPBYHrfeBPwkmKoVDwUDUWFq7_DMywzFA==
082法登000004,9,"理  事",許求續,https://aomp109.judicial.gov.tw/judbp/whd6k/q/-Kx_fljISMZyJPyQ_8cJKHizEXXI0V7R7aBNG1g8mxbdt7Zlt7rhZg==
082法登000004,10,常務監事,陳張碧,https://aomp109.judicial.gov.tw/judbp/whd6k/q/mYyzMT9JNGlQGSBAPNPsKe0bmQXpzJN2xsGPkH_iVpNon1t_bSmLyA==
082法登000004,11,"監  事",陳來贊,https://aomp109.judicial.gov.tw/judbp/whd6k/q/iOfz1u8wLkyTLAZeea3qqV6K1Koja6vAcBm7sKY60VqcreyuYFdCmg==
082法登000004,12,"監  事",陳秀敏,https://aomp109.judicial.gov.tw/judbp/whd6k/q/3M7uIKB5SF5hS6oL6zh5K6aiXrgKp9iVMkY80VGpDk0knJ79yI2sZg==
