登記案號,序號,分事務所地址
115法登他000003,1,台中市北區中清路1段100號15樓之1
115法登他000003,2,高雄市左營區博愛三路12號6樓
115法登他000020,1,屏東縣鹽埔鄉洛寧路31號
115法登他000054,1,台中市北屯區橫坑巷95號
115法登他000054,2,高雄市左營區文學路510號
115法登他000054,3,花蓮縣花蓮市海濱街12之5號
115法登他000072,1,桃園市龜山區文青路131號2樓
115法登他000088,1,高雄市苓雅區中正二路103號9樓之1
115法登他000112,1,新北市林口區文化一路1段150之2號
115法登他000112,2,新北市林口區文林六街62巷11號
115法登他000154,2,聖靈重建教會台南教會設於台南市永康區中山北路70號8樓之2
115法登他000154,3,聖靈重建教會台中教會設於台中市美德街170之6號
115法登他000154,4,聖靈重建教會花蓮教會設於花蓮市民權八街60號5樓
115法登他000159,4,新北市金山區三界里7鄰法鼓路555號
115法登他000159,8,台南市北區西門路3段159號14樓
115法登他000159,11,台北市中山區民權東路1段67號9樓
115法登他000159,15,台北市中正區延平南路77號
115法登他000159,20,桃園市平鎮區環南路184號3樓之1
115法登他000159,21,台北市大安區安和路1段29號4樓
115法登他000159,22,台北市內湖區成功路5段460號12樓
115法登他000159,23,新竹市民權路266號7樓之1、7樓之2
115法登他000159,24,台中市豐原區北陽路8號4樓
115法登他000159,25,雲林縣虎尾鎮林森路1段486之1號6樓
115法登他000159,26,屏東縣潮州鎮和平路26號
115法登他000159,27,宜蘭縣羅東鎮北投街368號
115法登他000159,28,花蓮市中央路4段272號
115法登他000187,1,高雄市新興區林森一路242號9樓之4
115法登他000187,2,屏東縣屏東市廣興里廣興130之2號
115法登他000188,1,新北市林口區文化一路1段150之2號
115法登他000188,2,新北市林口區文林六街62巷11號
115法登他000217,1,新北市汐止區新台五路1段104號8樓
