登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
115法登他000001,1,2,游智凱,536,1150102,1150106,1150106,14冊82頁,,,洪錦嶽,財團法人南投縣洪爸爸洪媽媽文化基金會,1110628,南投縣草屯鎮中正路587之9號,以推動南投縣各項社會教育及文化活動，促進藝術交流及鑑賞，提昇生活品質為宗旨。,由洪錦嶽捐助,"南投縣政府    中華民國111年5月18日",永久,2000000.00,1,1150106,,1150113,,原捐助章程第2條經董事會會議通過變更，報經南投縣政府114年11月7日府授文推字第1140255895號函准予備查。,,,,
115法登他000002,1,2,游智凱,10,1150105,1150115,1150115,1冊10頁,1,16,董保城,財團法人南開科技大學,0600825,南投縣草屯鎮中正路568號,以提供優質學習環境及培養高階科技人才為目的。,由顧李淑華、顧懷祖、顧不先董事等捐助。,"教育部   中華民國90年6月29日",永久,2387138533.00,1,1150115,,1150123,,"原登記之財產總額「新台幣2,389,946,891元整」減少變更登記為「2,387,138,533元整」。",,,,
115法登他000003,1,2,游智凱,512,1150106,1150107,1150107,14冊10頁,2,2,陳宗良,財團法人南投縣私立長錤社會福利慈善事業基金會,1100122,南投縣竹山鎮雲林里大仁路221號,以辦理社會福利慈善事業為宗旨。,由陳宗良、謝威儀等捐助,"南投縣政府    中華民國110年1月12日",永久,10000000.00,1,1150107,,1150115,,"一、第1屆董事任期屆滿，改選產生第2屆董事。
二、第2屆董事印鑑登記。",,,,
115法登他000004,1,2,游智凱,407,1150108,1150204,1150204,11冊145頁,2,7,陳朝興,財團法人彰化縣私立順德公益慈善事業基金會,0960927,彰化縣彰化市彰南路2段260號,以舉辦社會福利慈善事業為宗旨。,由陳朝樑、陳朝鍠、陳朝雄、陳朝廷、陳朝明及陳朝興等六人共同捐助。,"彰化縣政府  中華民國96年9月10日",永久,10000000.00,1,1150204,,1150212,,"一、第6屆董事任期屆滿，改選產生第7屆董事。
二、第7屆董事印鑑登記。",,,,
115法登他000005,2,2,游智凱,267,1150108,1150115,1150115,9冊19頁,1,8,石常仙,社團法人南投縣社區家庭支援協會,0981007,南投縣竹山鎮中山路1之61號,以從事社區家庭關懷、凝聚社區意識、辦理社區福利服務，推動社區總體營造，提升民眾對社會志工服務的意願，從而建立祥和而溫馨的社會為宗旨。,1.入會費、2.常年會費、3.事業費、4.會員捐款、5.委託收益、6.基金及其孳息、7.其他收入,"南投縣政府    中華民國91年7月30日",永久,791796.00,1,1150115,,1150123,,第8屆理事兼常務理事兼理事長曾紀平逝世。繼任理事楊麗淑、繼任常務理事兼理事長石常仙，變更暨印鑑登記。,,,,
115法登他000006,1,2,游智凱,339,1150113,1150113,1150113,10冊91頁,1,5,謝坤德,財團法人一貫道發一宗教發展基金會,1030403,南投縣埔里鎮鯉魚路25之3號,以推動中華優良傳統文化宏揚全世界，促進一貫道發一組各單位互助合作，培養拓展道務人才，發揚固有倫理道德思想，實踐道之宗旨，締建彌勒家園在人間為宗旨。,由韓萬年等捐助,"內政部    中華民國103年2月27日",永久,1055573488.00,1,1150113,,1150121,,原捐助及組織章程第3條經董事會會議通過變更，報經內政部115年1月8日台內宗字第1150002108號函准予備查。,,,,
115法登他000007,2,2,游智凱,624,1150113,1150115,1150115,16冊46頁,1,1,曾金榜,社團法人中華宣德玄武發展協會,1110530,南投縣南投市振興里南鄉路250巷143號,以推廣玄天上帝之治水禦火、消災解困，以弘揚玄天上帝領眾抗厄、救助眾生之無畏困厄消除災難之精神為宗旨。,入會費、常年會費、會員捐款、基金及其孳息、其他收入。,"內政部    中華民國111年5月9日",永久,10000.00,1,1150115,,1150123,,原主事務所為「臺中市大里區新理里愛心三街37號」變更登記為「南投縣南投市振興里南鄉路250巷143號」。,,,,
115法登他000008,1,2,游智凱,133,1150113,1150204,1150204,5冊13頁,1,7,蘇秋色,財團法人南投縣私立均頭國民中學,0891215,南投縣埔里鎮水頭里水頭路48號,為推行人間佛教，以教育培養人才的理念，辦理國民中學，建立完整的學程，回饋國家社會，並落實教育往下紮根的理想，完成全人教育理想，培養五育均衡發展的活潑兒童及健全國民為宗旨。,由財團法人佛光山文教基金會、財團法人靈巖山佛教基金會等捐助。,"南投縣政府    中華民國89年12月6日",永久,764292864.00,1,1150130,,1150212,,"原登記之財產總額「新台幣763,551,218元整」增加變更登記為「新台幣764,292,864元整」。",,,,
115法登他000009,1,2,游智凱,169,1150113,1150204,1150204,6冊19頁,1,4,王明基,財團法人南投縣私立普台國民小學,0920120,南投縣埔里鎮中台路1號,以發揚中華固有文化，培育社會精英，培植國家棟樑，啟迪世人心智，淨化社會風氣，贊助教育相關建設並謀其發展，及創立私立普台國民小學為宗旨。,由財團法人中台山佛教基金會捐助,"南投縣政府    中華民國87年8月25日",永久,2497474772.00,1,1150204,,1150212,,"原登記之財產總額「新臺幣2,497,813,348元整」減少變更登記為「新臺幣2,497,474,772元整」。",,,,
115法登他000010,2,2,游智凱,560,1150114,1150115,1150115,15冊4頁,2,60,謝宗穎,社團法人南投縣南投國際青年商會,0761231,南投縣南投市中興路627號,發展青年人之才智並結合有志青年之力量，以促進人類生活、社會、經濟及精神文明之發展為宗旨。,1.會員入會費及常年會費、2.國內外公私團體及個人之捐贈、3.基金之孳息、4.其他收入,"南投縣政府    中華民國61年6月16日",永久,117334.00,1,1150115,,1150123,,"一、第59屆理、監事任期屆滿，改選產生第60屆理、監事。
二、第60屆理、監事印鑑登記。",,,,
115法登他000011,1,2,游智凱,92,1150113,1150115,1150115,4冊2頁,2,9,王重人,財團法人慈照文教基金會,0871006,南投縣竹山鎮延平里籐湖巷150之1號,以弘揚儒家思想，推廣文化教育為宗旨。,由王文川捐助。,"南投縣政府    中華民國87年9月16日",永久,2000000.00,1,1150115,,1150123,,"一、第8屆董事任期屆滿，改選產生第9屆董事。
二、第9屆董事印鑑登記。",,,,
115法登他000012,1,2,游智凱,105,1150122,1150205,1150205,4冊15頁,2,10,黃金發,財團法人黃柱陳樣紀念文教基金會,0880416,南投縣草屯鎮碧山路445號,以推廣教育，促進家庭美滿為宗旨,由黃春帆捐助,南投縣政府八十八年二月二十三日八八投府教社字第三０三三一號函。,永久,2000000.00,1,1150129,,1150213,,"一、第9屆董事任期屆滿，改選產生第10屆董事。
二、新10屆董事印鑑登記。",,,,
115法登他000013,2,2,游智凱,487,1150123,1150225,1150225,13冊85頁,2,9,施惟德,社團法人南投縣草屯鎮土城社區發展協會,1090424,南投縣草屯鎮中正路177之2號,以促進社區發展，增進居民福利，建設安和融洽，團結互助之現代社會為宗旨。,1.入會費、2.常年會費、3.社區生產收益、4.政府機關之補助、5.捐助收入、6.社區辦理福利服務活動之收入、7.基金及其孳息、8.其他收入,"南投縣政府    中華民國82年8月25日",永久,393743.00,1,1150225,,1150305,,"第8屆理、監事任期屆滿，改選產生第9屆理、監事。
第9屆理、監事印鑑登記。",,,,
115法登他000014,1,2,游智凱,31,1150203,1150205,1150205,2冊1頁,2,12,陳本源,財團法人南投縣私立傑瑞社會福利基金會,0800105,南投縣南投市嶺興路210之3號,以舉辦社會福利為宗旨。,由陳本源等共同捐助。,"南投縣政府    中華民國79年12月1日",永久,212902961.00,1,1150204,1150518,1150213,,"一、第11屆董事任期屆滿，改選產生第12屆董事。
二、第12屆董事印鑑登記。",,,,
115法登他000015,1,2,游智凱,573,1150126,1150205,1150205,15冊43頁,2,1,張仁吉,財團法人南投縣綠光文化藝術基金會,1120925,南投縣埔里鎮南昌街277號,以推廣文化藝術發展，落實藝文介入社會，提昇(或改善)國民生活品質為宗旨。,由張仁吉、林吉財捐助,"南投縣政府    中華民國112年9月15日",永久,2017017.00,1,1150129,,1150213,,第1屆董事賴凱慧辭任董事；繼任董事朱敏慈變更暨印鑑登記。,,,,
115法登他000016,2,2,游智凱,137,1150126,1150205,1150205,5冊17頁,2,11,詹美㚬,社團法人南投縣褓姆學會,0900219,南投縣南投市南崗二路87號1樓,以增進婦幼福利為宗旨。,1.入會費、常年會費、2.基金及其孳息、3.其他收入,南投縣政府、中華民國87年8月25日,永久,555090.00,1,1150129,,1150213,,"一、第10屆理、監事任期屆滿，改選產生第11屆理、監事。
二、新11屆理、監事印鑑登記。",,,,
115法登他000017,2,2,游智凱,451,1150127,1150306,1150306,12冊126頁,2,3,柯慶良,社團法人日寶長期照護社會福利事業協會,1080319,南投縣草屯鎮太平路1段185號2樓,以辦理長期照顧相關事業及社會福利服務等業務，提升相關從業人員專業知能及品質，期待建立健全的長期照顧服務體系為宗旨。,1.入會費、2.常年會費、3.事業費、4.會員捐款、5.委託收益、6.基金及其孳息、7.其他收入,"內政部    中華民國108年2月1日",永久,1800.00,1,1150306,,1150313,,"原主事務所為「南投縣草屯鎮敦和路大明巷4弄16號」變更登記為「南投縣草屯鎮太平路1段185號2樓」。
第2屆理、監事任期屆滿，改選產生第3屆理、監事。
第3屆理、監事印鑑登記。",,,,
115法登他000018,2,2,游智凱,264,1150127,1150209,1150209,9冊10頁,2,5,張懿鳳,社團法人中國正一道教總會,0980810,南投縣草屯鎮御史里御富路172號,以弘揚道統，傳續道脈，啟迪心靈智慧，淨化社會風氣，構建和諧社會為宗旨。,1.入會費、2.常年會費、3.事業費、4.會員捐款、5.委託收益、6.基金及孳息、7.其他收入,"內政部     中華民國98年6月26日",永久,248814.00,1,1150209,,1150223,,"一、第4屆理、監事任期屆滿，改選產生第5屆理、監事。
二、新5屆理、監事印鑑登記。",,,,
115法登他000019,2,2,游智凱,146,1150127,1150309,1150309,5冊26頁,2,39,曾詩涵,社團法人南投縣南投女國際青年商會,0900831,南投縣南投市忠孝八街12號7樓,為發展青年之才智並結合有志青年的力量以促進人類生活、社會經濟及精神文明之進展。,1.會員入會費及常年會費、2.國內外公私團體及個人捐贈、3.基金之孳息、4.其他收入。,"南投縣政府    中華民國81年4月1日",永久,100000.00,1,1150309,,1150316,,"第38屆理、監事任期屆滿，改選產生第39屆理、監事。
第39屆理、監事印鑑登記。",,,,
