登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
100法登他000001,1,2,曾定東,252,1000103,1000103,1000104,10冊26頁,2,18,黃美鴻,財團法人新竹市立東門國民小學教育發展基金會,0820325,新竹市民族路33號,一、協助政府教育建設二、辦理全校性校內外之各項教育活動,校友、家長委員、地方人士自由捐助,八十二年一月十八日新竹市政府,永久,3700000.00,1,1000103,,,,,,,,
100法登他000002,1,2,曾定東,48,1000103,1000103,1000104,6冊14頁,1,15,陳東和,財團法人臺灣省新竹市私立光復高級中學,0500110,新竹市光復路二段153號,"創辦臺灣省新竹市私立光復高級中學,並謀其發展為目的。",由李仲英捐助及其他有志者捐獻。,五十年一月十五日臺灣省政府教育廳,"永  久",1967830372.00,1,1000103,,,,"財產原為新台幣1,939,195,892元，變更為新台幣1,967,830,372元。",,,,
100法登他000003,1,2,曾定東,593,1000106,1000106,1000107,17冊20頁,2,2,郭柾雄,財團法人佛教新大眾基金會,0961004,新竹市明湖路281號,為宣揚佛教教義、發揮宗教仁愛精神及興辦社會公益或慈善事業。,新大眾廟捐助,"新竹市政府  96年10月1日",永久存立,15000000.00,1,1000106,,,,,,,,
100法登他000004,1,2,曾定東,54,1000106,1000106,1000107,4冊47頁,1,12,李念平,財團法人新竹縣私立上智國民小學,0500826,新竹縣竹東鎮東寧路三段205號,配合政府教育政謀其健全發展為國培育有用人才,由財團法人天主教耶穌孝女會捐助。,五十年八月二十五日新竹縣政府,"永 久",259959229.00,1,1000106,,,,"財產總額原為新台幣259,959,229元，變更為新台幣261,424,637元整。",,,,
100法登他000005,1,2,曾定東,135,1000113,1000113,1000114,9冊48頁,1,12,劉清古,財團法人新竹市世界高級中學,0620416,設新竹市光復路一段257號,"以創辦台灣省新竹市私立世界高級中學,並謀其發展。",捐助及補助,六十二年二月九日台灣省政府教育廳,"永  久",368048764.00,1,1000113,,,,,,,,
100法登他000006,2,2,曾定東,432,1000113,1000113,1000114,14冊7頁,2,8,吳武松,社團法人新竹市殘障運動發展協會,0900305,新竹市西大路135巷16號,本會以推展殘障運動之技能與專業知識，並與國內外相關之團體相戶交流；藉以達到增進殘障朋友身心體能健康與社交技能之目的為宗旨。,會員會費等,"新竹市政府   八十五年六月九日",永　　　久,869247.00,1,1000113,,,,,,,,
100法登他000007,1,2,曾定東,431,1000113,1000113,1000114,14冊6頁,1,4,宣明智,財團法人鼎天科技教育基金會,0900213,新竹市高峰路221巷1號隔壁,以推動公益性科技教育事務，培育前瞻科技人才，從事技術諮詢、研究獎勵、人才培訓與科技教育之推動為宗旨。,由胡定華先生及聯華電子股份有限公司各捐助壹佰萬元,"新竹市政府   九十年元月十六日",永　　　久,2000000.00,1,1000113,,,,,,,,
100法登他000008,1,2,曾定東,77,1000124,1000124,1000125,12冊46頁,1,14,蔡清胤,財團法人元培科技大學,0541016,新竹市元培街三０六號,"為遵照國家教育政策暨現行教育法令之規定，辦理元培科技大學,並謀求其健全發展。",蔡炳坤先生等人捐助,五十四年十月一日教育部,永久,2582127104.00,1,1000124,,,,,,,,
100法登他000009,1,2,曾定東,346,1000124,1000124,1000125,12冊20頁,1,7,"了  中",財團法人玄奘大學,0851223,新竹市香山區玄奘路48號,為遵照國家教育政策暨現行教育法規之規定，辦理玄奘大學，並謀求其建全發展,捐助,教育部中華民國八十三年十二月二十四日台高069877號,永久,2811115244.00,1,1000125,,,,,,,,
100法登他000010,1,2,曾定東,167,1000125,1000125,1000126,8冊25頁,2,5,王盛興,財團法人台灣省新竹市基督教浸信會主恩堂,0680410,新竹市新源街六二巷二０號,傳佈基督教義，辦理宗教教育事業,由美南浸信會捐助及本會信徒奉獻,新竹縣政府六十八年三月二十二日竹財法許字第０二號許可,"永    久",2684060.00,1,1000125,,,,,,,,
