登記案號,序號,分事務所地址,網站連結
083法登000026,1,高雄市鼎中路三五八巷十七號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/lG7nWHThuMvxdTQxwWK6tCdtrVARsjQQKQg1suJEnBxylX7HBPADqQ==
083法登000026,2,台中縣大甲鎮光明路一六五巷一七二號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/hjcNT5nwB_Et3Q71jw5TU4fpx7xwOsPb4Q7nxVDBgFUhRxqHSoq8lw==
083法登000040,1,台中市柳川東路九十四號五樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/HN1IAsTm6Ex6hIluTRBOvQ2KsBRwq0vBcKxSc5PLl4mweBVMiFusIFE=
083法登000040,2,台南市南門路七十五號四樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/nNbCPDcLiYz2rDFJ2vV6DFpaleEroA_z1MMHrfxFDYKX1ZZupts7n0g=
083法登000040,3,高雄市中正一路二五五號十一樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/y0NvdbvZiVYnaK3nV3SAsHLND_Ob5uRzzforw0miESa5yfg8khh3bMo=
083法登000090,1,台北市廣州街二００號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/PwI2IX_WvyZGYwZLrwciwsVuIRFqTNqNe187XXPScR43f6XfNYqNMDi8paU=
083法登000104,1,台中市柳川東路九十四號五樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/me6IYU5vcVlQMPOuP3LztpXs93As_qCsVy0msSNedYC54qL3fKoB1oY=
083法登000104,2,台南市南門路七十五號四樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/xtfam7UQMY_70J-JJr-_OpKRxgUcxcSZ6okxvZ8CzJ68AK_kJKy71vA=
083法登000104,3,高雄市建安街八十六號二樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/pEoyganW29E7rKMyIXgbBKgtrlkS46xRGvl0ArAXTajQ5gwGHiPIXAU=
083法登000104,4,台北市北投區大業路六五巷八九號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/fLQhjyndkgXRbhl_pR5wolH-jTU1ONiPiK0L8voOF6XLkJRE9p2AM08=
083法登000104,5,台北市大安區安和路一段二九號十樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Ax0LM9mkSAKVPUZZ62WVUfE8EifByOPgTYCYJdUe5IkPpPpQ7kkFwP8=
083法登000159,1,宜蘭縣蘇澳鎮新城北路十九之十三號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/G0Pt5oo8AN0VxmDHCSAoj9ueeDU_sCc0MTaT9mwv6mdgYZMuRkq0qJw=
