登記案號,序號,職稱,姓名,網站連結
083法登000001,1,董事長,陳寶川,https://aomp109.judicial.gov.tw/judbp/whd6k/q/1q98DrQPZal8X7Z3CX2xh4ZWr1Bww37TtbFhNW2O-P46ac7YPgLzwA==
083法登000001,2,"董  事",陳重光,https://aomp109.judicial.gov.tw/judbp/whd6k/q/tvdhILB3DW59aF5VPwC4UJWPa7Or9kRfHp-nuRdGuqSWg41IRxi3Ig==
083法登000001,3,"董  事",陳根塗,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ArBTH6cQ7QTScZZyEi-y8bBO5S0QBWo1HwWboqbgv1zZSlmA8c0y4A==
083法登000001,4,"董  事",羅天照,https://aomp109.judicial.gov.tw/judbp/whd6k/q/KXXW2XjcNzEpQt-C7dtWfgRmh1P8gWAxLUq8ywreJaCPU69Ek2gBWg==
083法登000001,5,"董  事",莊阿螺,https://aomp109.judicial.gov.tw/judbp/whd6k/q/1P78Y-5DQczbnq0o6QlopGtlLdWZWEmIoYLFw_fyeglA-bziBMu2Fw==
083法登000001,6,"董  事",吳江祥,https://aomp109.judicial.gov.tw/judbp/whd6k/q/1Zt-2e-Nh3oj-VD0UOS7jh6LVIZlcBDFtvtN9WG72z3Rd32ABbeSQw==
083法登000001,7,"董  事",劉炳鳳,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ZrU1dJNLzD5qcCLTkTEjdmy27UwoZXlgb8-FqSdNcy2360-aBxO1yg==
083法登000001,8,"董  事",鄭娟娥,https://aomp109.judicial.gov.tw/judbp/whd6k/q/oL7cMqdwdGhnI7FstoN6fVlU0ZWiTp9XtdT_-FIhOj6MI3Oh_Ez6aw==
083法登000001,9,"董  事","鄭  烈",https://aomp109.judicial.gov.tw/judbp/whd6k/q/SUE0I-ut_gpLYwjYpyapgBRvuahcjGHy48oOzK0w8AWZfIavLhyetQ==
083法登000002,1,理事長,唐明超,https://aomp109.judicial.gov.tw/judbp/whd6k/q/1H4NBOzBOvGCW5zlgy_C56DN2Zt-TchxOMuJKR123xa7t4r_Kb_ctg==
083法登000002,2,常務理事,陳瑞鵬,https://aomp109.judicial.gov.tw/judbp/whd6k/q/vqjaINdeaDRGtYy3V2RPURriD08QbuUYgrK_rZYuYApz4vrnyCbqTg==
