登記案號,序號,分事務所地址,網站連結
083法登000043,1,高雄市鼎中路三五八巷十七號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/eU463XWmXeCL5NPDqoHou3Hu6uwytf7aoCivWk9kW9ayqbcwMoQ2kjY=
083法登000043,2,台中縣大甲鎮光明路一六五巷一七二號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/MSZu24ImaGOXEsMO6ydjDbmPMlRBx9ridNrhHSN2lcRDuv4JLU6u1-8=
083法登000085,1,高雄市市中一路一六七號五樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/1Ad666Z3zSMQ11qZ6AudGSZKANlhdJ3aAMUQ51bcDVL5Q79JapmIdKo=
083法登000085,2,台中市中港路一段三九三號八樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/eRmqnz-T2X-rGluKAByiD7vwGdlqf997mL12AZiiDFJxo4JJPYM0z1E=
083法登000085,3,台南市東門路一段358號5樓之2,https://aomp109.judicial.gov.tw/judbp/whd6k/q/EA49qsQ5AL8nKKieExUaVZEu2G73LxYMxRIx9Pfu2bz6emam2gfMKjg=
083法登000088,1,高雄市三民區建安街八十六號二樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/o-4S28UpQMvVTtIUEJ2glnldpPK0BfkawNQCHdkWRxaeviX60Ab_qHM=
083法登000088,2,台南市南門路七十五號四樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/EDPIaXsDFr-7jSr0ywfWd9mZ_XWS_E026ENQIZ1hwxUm8Cv-N1rPBC0=
083法登000088,3,台中市柳川東路九十四號五樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/nC9JpBPC47Irya0-OvKmWCMFiIHKt8gYw6H3kprgmUmLHh15eTVlEsQ=
083法登000088,4,台北市北投區大業路六十五巷八十九號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/OXOYtk7nNBC1k6D33fRFaa8NAcaW9QjK4hLHFTYIpbzuBWliRaZ7SqU=
083法登000088,5,台北市大安區安和路一段二十九號十樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/fvgjmZ1MYO1VyONOpF8WwduTvhFCEreFHLfYisROiAIsinuYDaoWJ_g=
083法登000097,1,高雄市自強二路一七０號八樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/dEWj7EmGFNdqjfqFDpXSac68yDR6mRqF6vSs3WGW8jBx69qzi1WMBTk=
083法登000108,1,高雄市新興區和平一路一九九號八樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/TZzwMXey1MvAandds6QiVSpUl4zwBOkXKXBmQG699XkagPBDiNgaxas=
