登記案號,序號,職稱,姓名,網站連結
103法登他000001,1,董事長,李福芃,https://aomp109.judicial.gov.tw/judbp/whd6k/q/S04XfT0jHMZeT8l3gHtrq_raiVq0Q4CXQCCUAnyJ4JylcsHbByCUtacUkw==
103法登他000001,2,董　事,嚴沈秉傑,https://aomp109.judicial.gov.tw/judbp/whd6k/q/85MlWko3ihUSwLLktYvGYsTWUbnuR3aQQerKgNVa4bCzYB4NSmWv2UyE3w==
103法登他000001,3,董　事,TsoTengGigiKwanYin,https://aomp109.judicial.gov.tw/judbp/whd6k/q/_BuVSYpKnfzEYGLWhMmwAYKx1r5nW2qcEYJFg5uCxBulGgneWXsRgAQWrQ==
103法登他000001,4,董　事,洪蘇惇媖,https://aomp109.judicial.gov.tw/judbp/whd6k/q/N745_t2CZUB2ehKPDlnxVGukDePNVFTVS49p_4dIIM1xu0ATGEzyVwu9Fg==
103法登他000001,5,董　事,張佩玉,https://aomp109.judicial.gov.tw/judbp/whd6k/q/RAbW_dFJkCwTXKAiaZ2JvwM6xtocSnzEDUSpErjlzoQXArx1Di4hJpDGpQ==
103法登他000001,6,董　事,方大和,https://aomp109.judicial.gov.tw/judbp/whd6k/q/YnLuxgUcU6qRwqtTqbENnL0uGkyPvwqJuznJT2S8EJ06mts35n-xmb2RKw==
103法登他000001,7,董　事,蔡淑和,https://aomp109.judicial.gov.tw/judbp/whd6k/q/DbUJeYYMMDDq1oPs5WLiNC1J40tOMn7xvm3gCBb_7YjqGSyo8saKJ-0JfQ==
103法登他000001,8,董　事,魏為邦,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Jpb-2LWxkfJNVXDgzf5lqXWP7wZ8nVPgHHCiUweXgeFMF6g2TLAAbqAuhA==
103法登他000001,9,董　事,朱元祥,https://aomp109.judicial.gov.tw/judbp/whd6k/q/mqMk-MGLmwIhobR1_TzE968mPC4-7KeLMFEBgQU3nrq3Dw0_8Pw8yl9wCw==
103法登他000001,10,董　事,劉永明,https://aomp109.judicial.gov.tw/judbp/whd6k/q/xrAe_uQAtgE9YhwGd-bGqluxw76Xgql90R6bKLro4MT_EKD_7kYmwR40LA==
103法登他000001,11,董　事,張麗君,https://aomp109.judicial.gov.tw/judbp/whd6k/q/9_S-jVmzMeUGjo7v6mGOmnxCWPxWhsN1kEHdhblRvaM5pawaPA8jMtCFFw==
103法登他000001,12,董　事,王玉寧,https://aomp109.judicial.gov.tw/judbp/whd6k/q/9TGG_6PiFIq2M6lVJEne2Ehbp3frHAoU0lszc_FBwOQlB5lvLhP7-nJqZw==
103法登他000001,13,董　事,劉仲熹,https://aomp109.judicial.gov.tw/judbp/whd6k/q/hyogj94nvBpoXSE9uUeazojv_CuafYZ_1EzAjmkp8afwDbgGt4VVLdU-PQ==
103法登他000001,14,董　事,許慧慧,https://aomp109.judicial.gov.tw/judbp/whd6k/q/o77TsYw5mn48rdba2ivhkyvjrzYVSdmft8-yLApeChsc1w209-LRby_kkQ==
103法登他000001,15,董　事,張莛逸,https://aomp109.judicial.gov.tw/judbp/whd6k/q/zJrGO9MFhhjA7FzKq_KKj6SUDYHFFLz3zKAx8CpkrJ4Hd94jMgd0dVnnHw==
103法登他000001,16,董　事,王瑋琦,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ZELUBmYCPdXq2fTZLQdAsHbQGbLttmfyfEn8YjwlYccx28cxCRtOxd6qSQ==
103法登他000001,17,董　事,李英,https://aomp109.judicial.gov.tw/judbp/whd6k/q/AqmuN7p5h1HCUHiqp7Nvczp5sWg6xo8QJOf61p2noegDGSY-K5BkbeyG0Q==
103法登他000001,18,監察人,董念恩,https://aomp109.judicial.gov.tw/judbp/whd6k/q/hciWoKT_D1m0Kr2HjlfqJcQ3SCLDjbTPOzVYiB0hpZTfaYxUkqlS0KWL4g==
103法登他000001,19,董　事,陳昭伶,https://aomp109.judicial.gov.tw/judbp/whd6k/q/5Pj4rWbPxh7qGLbH0Sc0s9EyfJNKxXVlC7eiIaVemVh68RKPLp8wQSgJNA==
103法登他000001,20,董　事,張秉君,https://aomp109.judicial.gov.tw/judbp/whd6k/q/2fFHnqYfyM3xQW6GIwSNMguKEKpmi8OCGJCdXEIjmwkWlCrP0f1LJxyCIg==
103法登他000001,21,監察人,陳幸菱,https://aomp109.judicial.gov.tw/judbp/whd6k/q/aUwd5WVOtv0_K7I7hYccd44WAjIcrATxUAX8LHhmr5l1bz3w7qVKAB1TNQ==
103法登他000002,1,董事長,洪金吉,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Q-jVvC8s3i2lDLuOgy-TjjhDgiveFI00O3vyiyoUSlq5LiGFLtamf8SL9r1c
103法登他000002,2,董　事,洪惠珠,https://aomp109.judicial.gov.tw/judbp/whd6k/q/g7srw7PbXy0lqth3op_cQLmRSi2EiCSkKI7mRv7FOPwn4EydRNqO1twS9N9s
103法登他000002,3,常務董事,宋永賢,https://aomp109.judicial.gov.tw/judbp/whd6k/q/9Ss-tYBHmuX6BOuF5nUg6GBKN96VgfgM3XhXFJjOo3r6sSjMBINHio_8XH6L
103法登他000002,4,常務董事,洪惠堂,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Z5QIpn3WFzGZrnJ6fYTSSw27aN5fP7DfHcJ2ab7Z1_JCwsYVkj7GkqIR_lfA
103法登他000002,5,董　事,邱曉薇,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ny7bX_9QNUQ-n0EJ0HQQTW8PYmZxdLK1nJavGpJYpb8YHuFD6wiM98wkCIrW
103法登他000002,6,董　事,蔡麗娟,https://aomp109.judicial.gov.tw/judbp/whd6k/q/D92qmDJxvA-MhfR9T9ephRD0IZ8ftBwOIRZtKV1Q4sRoQ4rfqWSryy0Oxqfe
103法登他000002,7,董　事,葉世茂,https://aomp109.judicial.gov.tw/judbp/whd6k/q/cKZDRkEzM09WZwUwhN6Xk0FBCm7dEtSzvOY9C4QJuw7rvfHp8M9xzOiJ867S
103法登他000002,8,董　事,洪玉珍,https://aomp109.judicial.gov.tw/judbp/whd6k/q/XCXRbiQh3Arb7OneIoo5BpjVbhPGMbzB0Wp4RUdrqhVH8YN2mpIN3fKCAqh9
103法登他000002,9,董　事,成茵茵,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Pmv3JGXOaBkajNSHk1ZnPc-3EKelNe-aF7_pDpWo26hilrSj9gUOZWbdC2GZ
103法登他000002,10,董　事,朱殿華,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Qmv9d7bze0vAnfqR3Dvsri235q_jA047jQC32rAP9TtWA-GIH5QUGX4l3pRv
103法登他000002,11,董　事,陳俊宏,https://aomp109.judicial.gov.tw/judbp/whd6k/q/qe0waiS8jYh1pjrH--33pVJcgcda6srYbypCY_x97tOeARmE7vEiBTxVOaWt
103法登他000003,1,董事長,李福登,https://aomp109.judicial.gov.tw/judbp/whd6k/q/p4fCqhWmKgbPMpHIjLbkbe4C__Lcr6Q-hO9xcYuwLM_vjaw19j1NEIRV6A==
103法登他000003,2,董　事,周天,https://aomp109.judicial.gov.tw/judbp/whd6k/q/6PE13HRAwoUBqtUniOfkAaj0_qfGtJqCoaSY2S3rGvYQz9U5HmzwIksB9g==
103法登他000003,3,董　事,陳猷龍,https://aomp109.judicial.gov.tw/judbp/whd6k/q/wP6_Mz2n7_BZ4RGhnB4s8xKy3o3vHl28U1CVwYLbaTXwzkKWtk2jwWezdw==
103法登他000003,4,董　事,林財源,https://aomp109.judicial.gov.tw/judbp/whd6k/q/D2iaOS-58D16tYmUaMhRmcTdYwIIrkcX6aUMwG_yzGLfs2GkCwBtXf_ZkQ==
103法登他000003,5,董　事,汪群從,https://aomp109.judicial.gov.tw/judbp/whd6k/q/5MvS23v3OXfg3BwphMirVLlZUZyhcENI3NXGMJovNldJIm1aLw088DSJow==
103法登他000003,6,董　事,馬哲儒,https://aomp109.judicial.gov.tw/judbp/whd6k/q/DgFCXeAh9n3DLksGm_3SXVHxh5Uf1O2YgSElEph9_p2Fb8SKRQ9E-mo2HQ==
103法登他000003,7,董　事,劉顯達,https://aomp109.judicial.gov.tw/judbp/whd6k/q/6UMiMY9g1mh2wKh0x_CEprTeMXpm1Rwu6LtTqhzzD45y4JGqSaSYRLZL1w==
103法登他000003,8,董　事,鍾瑞國,https://aomp109.judicial.gov.tw/judbp/whd6k/q/mBdfTM8owcmAaMSryq7cHvLsA9MgzypttSebFupZLp0tWYOpcUi1ETbxbw==
103法登他000003,9,董　事,曾騰光,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ryC4LWagDt9qa2RXgyCARSpeynZf9CmabW76G1hIbGUB6FQonuFyy6hmTw==
103法登他000003,10,監察人,歐錫祺,https://aomp109.judicial.gov.tw/judbp/whd6k/q/TG4Lf1kCZ7KdaHzMJ0hNN2AEagjgXHkl7-xaXP4NywEFtRDcLticlPA0oQ==
103法登他000004,1,常務理事,陳泰亨,https://aomp109.judicial.gov.tw/judbp/whd6k/q/lQ5grvLS7-Xu1LHq9t6ZXgt3PkUNeEtXH0TaF5PMWRxS39nmy7mHitjZmSWm
103法登他000004,2,理事長,鐘育志,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Jdgmk7wXP1JleyyK7FMP8_zhpKE-M5bvxEVYyvvqHBpeXEW2vGMUiFeYOvPJ
103法登他000004,3,理　事,林松華,https://aomp109.judicial.gov.tw/judbp/whd6k/q/nB5bySewCPz1LzZQyc-KYvy6WWGVSZUbs_AfMhECZCW6o6bGr8wy1OyE2L3B
103法登他000004,4,理　事,楊佳賓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/c5Yvvb9txcWy1E0Uv5goVQR5GXNQLawldsRA43suhedxG04PhYekMsrEeRrt
103法登他000004,5,常務理事,林瑞敏,https://aomp109.judicial.gov.tw/judbp/whd6k/q/NPBDCh9PjRd8xHMZKjl26RuAlcGDCJZEeRsay_FClg9coUt0t2swBgrxJUHQ
103法登他000004,6,理　事,連家祿,https://aomp109.judicial.gov.tw/judbp/whd6k/q/MeMySMZtzC_AuOyKJjg-gxc8YbLPsH6ze8K3a5MeruBVVfMhzxQx8q0L2G6Q
103法登他000004,7,理　事,黃旭輝,https://aomp109.judicial.gov.tw/judbp/whd6k/q/q--p7y8HPw7GrjJoktkyIKoLFRHL9gMIALPGREk0CNWG1POd9syQe-_QsUrT
103法登他000004,8,理　事,張守德,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ozmi6GPKoPkIYP8s8P1BbFHkAVkkDfy_vkdZgjAvvHNcHiblJ1vh6hVD1f0W
103法登他000004,9,理　事,苗心勝,https://aomp109.judicial.gov.tw/judbp/whd6k/q/7qDjEY7K2s5jVtuZjADM4P1Wv5-qu-SzElfzoN4NCgydloh6j3BxRxj2yihZ
103法登他000004,10,理　事,王慧儀,https://aomp109.judicial.gov.tw/judbp/whd6k/q/6WRKPSoSAOGDfcDM9fgvgEVwvbs-bwv4ypDi9OrOKDyojEaTtqMQd4cc7o-q
103法登他000004,11,理　事,黃筱雯,https://aomp109.judicial.gov.tw/judbp/whd6k/q/oYyQKsUZU1yXYW0cv7Do6UltEEJGGmWkrXs0XJXPRkUP_Af-BMu12nGKxFmD
103法登他000004,12,理　事,趙智偉,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Yj-EJEacGAwb7lDCGKNFmRmWOlcY-UYlXpJPScZ_UqPCObgcTcaNFM-A0rTn
103法登他000004,13,理　事,劉至正,https://aomp109.judicial.gov.tw/judbp/whd6k/q/HRVZuaws6gaPCWM7z0Dce9ik5Hzkm-HCXaFyyGB2MOaMWaMV8ZrpVRM9SAnO
103法登他000004,14,理　事,許展容,https://aomp109.judicial.gov.tw/judbp/whd6k/q/gp7TyNYQFKA0MlL9yucVWJmLxytTNY4CEtyngHFeNQIhB2gGf4C5NLfDjDvQ
103法登他000004,15,理　事,余婉慈,https://aomp109.judicial.gov.tw/judbp/whd6k/q/4vvxuSbMo2B072wLaeGPffHpC-ZjRPQ6UJ_nasHxjx_Ue3OpKIexmECerRh7
103法登他000004,16,常務監事,邱麗夙,https://aomp109.judicial.gov.tw/judbp/whd6k/q/3AY-Jz9a8kMt-Xb7EeGqi47qN15Qper6dXya7Gw9Q5AwbNPHRbWQc7MQot-r
103法登他000004,17,監　事,麥惠霞,https://aomp109.judicial.gov.tw/judbp/whd6k/q/-e-qjzJ20KlbwVb9NIJ2csWJVhDvKkcfNJbQmuA1FSYj8scPveDe64_6bX2j
103法登他000004,18,監　事,古琴鳳,https://aomp109.judicial.gov.tw/judbp/whd6k/q/uPJTXQ6b3Xsg4aYEfG8lHH8MVZKF-U05MbnsIgABo-fpMywUktgEyXi6zl3Z
103法登他000004,19,監　事,蔡宜雯,https://aomp109.judicial.gov.tw/judbp/whd6k/q/mC6ezvFEdCNzJoGBvO3J1Y0lgXpZeubksNSPqDX6Ln6J9OzApiLfyFcEzdP4
103法登他000004,20,監　事,楊宗中,https://aomp109.judicial.gov.tw/judbp/whd6k/q/YIbEXarW5AbWjwFz8RujyntUD6WQf-kW0kdBaU-MvC7IF_S4NCOeQtEeZN9M
103法登他000005,1,董事長,鄧昱瀅,https://aomp109.judicial.gov.tw/judbp/whd6k/q/aKxPYyFo9kvowYvZVEb4p5u4kDKLI7-r0U5I41tQmUeyhDbeSrK9cf_5i7s=
103法登他000005,2,董　事,蔡佩玲,https://aomp109.judicial.gov.tw/judbp/whd6k/q/SSBAn0y1PWc_tNLGpUwc51rtVkgVj0vUWGZNAl_98HsvCAzds9DFpuqSHUk=
103法登他000005,3,董　事,陳彩蝦,https://aomp109.judicial.gov.tw/judbp/whd6k/q/CEquZo50JeTD68l4bEd7AX9HxbNwXFmgkB3eZGDuYGe2QkuIi4THy1uMsYg=
103法登他000005,4,董　事,黃玲月,https://aomp109.judicial.gov.tw/judbp/whd6k/q/e8zmGVwpFKk3YSeYFRWYxFTX0jA0cJzrlKNcLUO0AC71RklRCDwxAFAug0Q=
103法登他000005,5,董　事,陳國瑛,https://aomp109.judicial.gov.tw/judbp/whd6k/q/9YiSakyyKtNDPI9K53pDTdTdVAmvfk9o88l2s_wIuKaDaQRrDkFkDlD4t9o=
103法登他000006,1,董事長,鍾信心,https://aomp109.judicial.gov.tw/judbp/whd6k/q/0GeyzR0AR-2OmdPeJuPw2hBigcuJiUM2G8dhrZcOcQtJcn8LxfuH9tiJqmY=
103法登他000006,2,常務董事,邱淑珍,https://aomp109.judicial.gov.tw/judbp/whd6k/q/uvV-2R4Ckz-B_IvadeG-548QtmkUYgcFuy5kQiu1dZVKW4UxT0ZnxH0ase8=
103法登他000006,3,董　事,劉雅瑛,https://aomp109.judicial.gov.tw/judbp/whd6k/q/adylNLr7uRItdokvA2BKBAzHUWkTOYpVaX64qWMSl1VUOySiX7qzjIQCGWg=
