登記案號,序號,分事務所地址,網站連結
106法登他000001,1,宜蘭縣五結鄉利福段下福東路26之1號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/c_X-3dzdxzBxlJwRMzODzwjZv9pk5MRXT30aePcdjbjhcTqhPL10WDy8OjQ=
106法登他000003,1,高雄市新興區中山二路472號7樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/qJKyhLA_tY9hhPWHA9IZt9Gk31tux73uBPs_JdvsdKisSC9Uqj8xtvvxH3I=
106法登他000014,1,宜蘭縣羅東鎮培英路108號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Sz3kPiQnVI73V8noPfm_kPqDbyEzmX4saCsc8ME5EM2jtoPayLoe6BQBejE=
106法登他000037,1,臺北市士林區文林路731號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/tLomM7IpDj5OX2-juIbygg2k7axsrR19I1pp5oGG7UKJoSbJQNVqvFucIbY=
106法登他000039,1,宜蘭分事務所：宜蘭縣宜蘭市舊城西路12號2樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ZaNMpjvNm_NVlKRcI24O1MlI9WLNYv_dVY4gEEfpyTtd8tcU7TuRkWfrZ1o=
106法登他000075,1,新北市永和區永平路51號4樓（台灣基督教會－永和）,https://aomp109.judicial.gov.tw/judbp/whd6k/q/jMSbzL0xF9kVCva0ZzNyqMiiG2xUWeintU06QD0JcLuFZ7m0XLy-ipIev1k=
106法登他000075,7,高雄市仁武區永仁街509-1號（永光基督教福音中心）,https://aomp109.judicial.gov.tw/judbp/whd6k/q/baARlX1q7t5heI7mLkSIjrOREqJZbNKKqwUMdx71n-gLhrQck8C6v9IIJ8c=
106法登他000075,9,宜蘭縣羅東鎮四育路48號3樓（羅東佳音基督教會）,https://aomp109.judicial.gov.tw/judbp/whd6k/q/fR5UEko0pPe0SaNXbY0cNY8DIbqqOnIPsC-IMGkiztM3XuHpIgV3TcjBYMQ=
106法登他000075,11,台中市北屯區崇德十路二段336號（台中國際社區教會）,https://aomp109.judicial.gov.tw/judbp/whd6k/q/9MJ-5wYWT98tG-cIDWdKj079sPvTxjk5vVx3VofB7sjESIj1Bdvn8QotiFo=
106法登他000075,13,高雄市三民區民壯路43號（真葡萄樹基督教會）,https://aomp109.judicial.gov.tw/judbp/whd6k/q/RN6OnzICakNkP0EId8VnbrFn-dw21QgBgmGJ4zj6zcyToyXRJkSiD-z2HeE=
106法登他000077,1,宜蘭分事務所：宜蘭縣宜蘭市舊城西路12號2樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/fTA9LU-qQFboyWh8_pQb3K5j4DcCj4SsNWYb0e5OetCIBG6jVs2BbSogsDE=
106法登財000001,1,臺北市青島東路3之2號5樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/DvlIVWLdv2iRyLYjJNWPh2i3R29LnJVnJnegoI2KGCEKAOO5-lI7KmFWpsg=
