登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
106法登他000001,1,2,陳美月,1660,1060103,1060105,1060109,83冊14頁,1,1,余俊彥,財團法人中鼎教育基金會,1050216,台北市士林區中山北路6段89號17樓,以提昇教育水準、培育優秀人才、獎勵學術研究、建構終身教育環境、促進國家競爭力為宗旨。,設立基金共新臺幣三千萬元整，由中鼎工程股份有限公司捐助；俟依法完成法人登記後，得繼續接受捐贈,教育部中華民國105年1月27日臺教社（三）字第1040172971號函,永久,30000000.00,1,1060105,,,,,,,,
106法登他000002,1,2,陳美月,490118,1060104,1060105,1050109,1冊57頁,1,14,熊名昭,財團法人新北市私立聖心女子高級中學,0491110,新北市八里區龍米路1段263號,以發揚天主教聖心會教育理念之目的，設立財團法人新北市私立聖心女子高級中學。,設立基金新臺幣伍拾萬元，由新北市私立聖心女子高級中學董事會捐贈，又天主教聖心會所捐贈伍佰貳拾餘萬元已全部動用為建校經費。嗣後並得繼續接受國內外之個人、法人或團體之捐贈。,台北縣政府49.9.13北府教一字第1981號函,永久,216839217.00,1,1060105,,,,,,,,
106法登他000003,1,2,陳美月,1166,1060104,1060105,1060109,58冊20頁,2,3,蔡政憲,財團法人訊聯健康基金會,0990416,台北市內湖區新湖一路36巷28號,以提昇幹細胞及基因檢測之研究及發展，以增進國人健康福址為宗旨。,設立基金新台幣壹仟萬元整，由訊聯生物科技股份有限公司捐助；嗣後得繼續接受捐助,行政院衛生署中華民國99年4月2日衛署醫字第0990006682號函,永久,10000000.00,1,1060105,,,,,,,,
106法登他000004,1,2,陳美月,670744,1060104,1060105,1060109,3冊71頁,1,19,洪山川,財團法人臺北市私立靜修女子高級中學,0670116,台北市大同區寧夏路59號,為創辦私立靜修女子高級中學暨附設國民中學部並謀其發展為目的。,設立基金新台幣貳億壹仟貳佰零肆萬柒仟捌佰陸拾玖元壹角肆分整，由財團法人台灣省天主教道明傳教修女會捐助；嗣後並得繼續接受國內外之個人、法人或團體之捐贈,台灣省政府教育廳⒋⒕(40)卯寒字第14586號函,永久,780178787.00,1,1060105,,,,,,,,
106法登他000005,1,2,陳美月,1122,1060104,1060105,1060109,56冊16頁,2,5,"林  釗",財團法人台灣日蓮佛教基金會,0890721,台北市士林區至善路2段250號,本於宗教之精神，以傳揚日蓮大聖人佛法教義為宗旨。,設立基金共新台幣參仟萬元整，由台灣國際創價學會捐助,內政部中華民國89年7月16日台(89)內民字第890603號函,永久,205990138.00,1,1060105,,,,章程第4條條文內容變更，業經主管機關內政部中華民國105年12月20日台內民字第1050090237號函備查。,,,,
106法登他000006,2,2,陳美月,1560,1060104,1060105,1060109,78冊14頁,2,2,廖峻皇,社團法人返老還童氣功協會,1031118,台北市內湖區陽光街383號6樓,以幫助人類恢復身、心、靈健康，遠離疾病的威脅為宗旨。,入會費、常年會費、會員捐款、基金及其孳息、其他收入、委託收益,內政部中華民國103年9月25日台內團字第1030302921號函,永久,23000.00,1,1060105,,,,,,,,
106法登他000007,2,2,陳美月,1256,1060104,1060105,1060109,63冊10頁,2,4,沈義男,社團法人中華潛能心理協會,0950407,台北市內湖區陽光街383號7樓,本會係以推動建置自我超越、建立共同願景、團隊學習與系統思考之學習型組織及社會服務、助人志業與協助政府推動政令、政策宣導為宗旨,入會費、常年會費、會員捐款、基金及其孳息、其他收入、委託收益,內政部中華民國95年2月7日台內社字第0950021585號函,永久,23000.00,1,1050105,,,,,,,,
106法登他000008,1,2,陳美月,1010,1060104,1060105,1060109,51冊4頁,2,4,施明哲,財團法人楊祥發紀念教育基金會,0970312,新北市汐止區東勢街266號,以推展農業生技研究相關之學術及教育活動為宗旨。,設立基金新台幣伍佰萬元整，由劉秀園女士捐助。俟完成登記後得繼續接受捐贈。,臺北縣政府教育局中華民國97年3月5日北教社字第0970141790號函,永久,5163728.00,1,1060105,,,,,,,,
106法登他000009,1,2,陳美月,301,1060106,1060110,1060112,15冊21頁,2,7,蔡鎧安,財團法人國花葉金枝紀念文教基金會,0851203,新北市淡水區新生街51巷31弄1之2號,以紀念葉金枝女士生前關懷兒童教育、藝術、文化等活動繼續發揚其遺願為宗旨。,設立基金由蔡葉偉捐助，俟完成法人登記後，得繼續接受捐助,台北縣政府85年11月9日八五北府教三字第397347號函。,永久,2004600.00,1,1060110,,,,,,,,
106法登他000010,1,2,陳美月,1489,1060106,1060110,1060112,75冊3頁,2,10,"張  賜",財團法人國防管理學院校友文教基金會,0790113,台北市北投區中央北路2段70號,以倡導管理科學之學術研究與發展、提昇企管、會計、統計、資訊、法律等之教育品質，帶動學術研究之風氣，增進教育之效果為宗旨。,設立基金共新台幣壹佰萬元，由校友及社會熱心人士捐助，俟依法完成登記後，得繼續接受捐贈,教育部中華民國78年12月28日台（78）社字第64197號函,永久,7000000.00,1,1060110,,,,原捐助章程第10條條文內容變更，業經主管機關教育部中華民國105年12月7日臺教社（三）字第1050171316號函備查。,,,,
