登記案號,序號,職稱,姓名,網站連結
077法登000017,1,董事長,葉林丹桂,https://aomp109.judicial.gov.tw/judbp/whd6k/q/y_rVt9UHSZl2Yqp7I1o9v5Sm6wZOrWby8PdQ2h_2bDYBFs3Gxb4m1Q==
077法登000017,2,"董  事",顏慶安,https://aomp109.judicial.gov.tw/judbp/whd6k/q/pMQOXsLsjI7yYYjmq5nrQA_tgv8ej_KDIa5O44D2Ul3SqH1UnBsz9g==
077法登000017,3,"董  事",葉盛雄,https://aomp109.judicial.gov.tw/judbp/whd6k/q/1YGJfJiASjn5Nb-1YhZ0bIu6TjX9NpUqVVMp9H7nRjByJuRGo6Gxsg==
077法登000017,4,"董  事",林順德,https://aomp109.judicial.gov.tw/judbp/whd6k/q/iLDLCLKB0lI7Jo0wrburbYMCVaYVT7wSONZ6HB6ejJPa_rIjSPTHAA==
077法登000017,5,"董  事",湯張權,https://aomp109.judicial.gov.tw/judbp/whd6k/q/HRSvcaXMR7CPVV1bQKYTTTbHPVKeTYzKm48zZp4tAiISJwxZisfW1w==
077法登000049,1,董事長,葉林丹桂,https://aomp109.judicial.gov.tw/judbp/whd6k/q/CGlo41oKHtWGVH21xDwjbMY8et8m8dVWQb9m934WMuFxfKL0cQ8WZQ==
077法登000049,2,"董  事",顏慶安,https://aomp109.judicial.gov.tw/judbp/whd6k/q/KUZB96XRGAINvd7eeHQOLQdkWXLCqISGpCPNf83qK9Y1Fo4ZFCCy2g==
077法登000049,3,"董  事",葉盛雄,https://aomp109.judicial.gov.tw/judbp/whd6k/q/LZbp8LvWDmkVvh5l9NtdBSE7Sp1R4hjeMtLKEUGP__9XHjJ3_A97ng==
077法登000049,4,"董  事",林順德,https://aomp109.judicial.gov.tw/judbp/whd6k/q/tr_TTN6g7VREjdUhAviwdInEFFfzQ1YxHPybWZe_5WGh6BhBv4tqUA==
077法登000049,5,"董  事",湯張權,https://aomp109.judicial.gov.tw/judbp/whd6k/q/zVD80dy-TmOC3zZxZN1WeqsTaLS22D6Wa0m69xGGCWeWVC_1EnEvhw==
