登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
096法登他000001,1,2,林文鼎,139,0960102,0960102,0960104,5冊51頁,1,13,孫繼泉,財團法人台灣省台北縣私立南山高級中學,0491204,台北縣中和市廣福路41號,為遵照國家教育政策暨現行教育法令之規定，辦理高級中學，並謀其健全發展。,由林熊祥等人捐助,台北縣政府四十六年九月五日北府教德一字第四一六四號,永久,842031544.00,1,0960102,0960301,0960109,,董事楊朝祥印鑑登記。,,,,
096法登他000002,1,2,林文鼎,171,0960102,0960102,0960104,6冊55頁,2,12,陳履慶,財團法人台灣省台北縣私立辭修高級中學,0620319,台北縣三峽鎮溪東路251號,以創辦私立辭修高級中學並謀其發展為目的,由財團法人陳誠文教基金會捐助,台灣省政府教育廳六十一年五月二十七日教二字第四二００七號,永久,649708089.00,1,0960102,0960301,0960109,,董事印鑑。,,,,
096法登他000003,1,2,林文鼎,238,0960102,0960102,0960104,9冊9頁,1,13,孫柔遠,財團法人台灣省台北縣私立徐匯高級中學,0540909,台北縣蘆洲市中山一路一號,為遵照國家教育政策暨現行教育法令之規定，辦理台灣省台北縣私立徐匯高級中學，並謀其健全發展。,由財團法人天主教耶穌會捐助,台灣省政府教育廳五十二年八月七日教二字第０三０四六號令,永久,257302375.00,1,0960102,0960301,0960109,,董事姚凌森印鑑登記。,,,,
096法登他000004,1,2,林文鼎,587,0960103,0960103,0960104,20冊49頁,1,3,謝博生,財團法人醫院評鑑暨醫療品質策進會,0880308,台北縣板橋市三民路2段31號5樓,以協助國家醫療品質政策之推展及執行，醫療品質之認證，輔導醫療機構經營管理，促進醫病關係和諧，提升我國醫療品質為目的。,由行政院衛生署等捐助,行政院衛生署中華民國八十八年一月十九日衛署醫字第八八０００九八六號函,永久,51000000.00,1,0960103,0960301,0960110,,"董事邱文達印鑑登記。
修正捐助章程第6條及第8條。",,,,
096法登他000005,2,2,林文鼎,416,0960105,0960105,0960108,15冊5頁,2,6,黃寬利,社團法人臺北縣嘉義同鄉會,0890615,台北縣新莊市中港路465號3樓,以聯絡鄉誼，濟弱扶傾，鼓勵守法守分，發揮互助互勵之精神，以促進社會之繁榮與支持國策為宗旨。,會員入會費、常年會費及其他收入。,臺北縣政府八十八年八月十一日北府社一字第三０二四一六號函,永久,771926.00,1,0960105,0960301,0960112,,理監事印鑑。,,,,
096法登他000006,1,2,林文鼎,101,0960108,0960302,0960303,4冊35頁,2,5,陳哲三,財團法人印刷工業技術研究中心,0820413,台北縣三重市光復路1段61巷27號11樓之3,以配合政府印刷工業之發展政策，從事印刷工業之機材生產技術，品質工程管理，印刷品外銷之研究發展，印刷工業技術移轉，人才培育及印刷前後技術整合與發展，藉以促進印刷工業技術升級為宗旨。,由經濟部工業局及台灣區印刷工業同業公會捐助,經濟部八十二年三月二日經82商字第二０四九九九號函,永久,40800000.00,1,0960302,0971001,0960306,,董事監察人印鑑。,,,,
096法登他000007,1,2,林文鼎,456,0960109,0950109,0950110,16冊25頁,2,3,辛晚教,財團法人環境規劃與城鄉研究文教基金會,0900413,台北縣中和市中安街40巷2號8樓,以提升環境規劃與城鄉發展專業教育及學術之研究為宗旨。,由辛晚教、黃書禮、錢學陶捐助。,臺北縣政府九十年三月三十日北府教社字第一一五０五一號函,永久,2000000.00,1,0960109,0960301,0960116,,董事印鑑。,,,,
096法登他000008,1,2,林文鼎,185,0960110,0960110,0960111,7冊23頁,2,5,張力耕,財團法人姜體臣文教基金會,0840123,台北縣泰山鄉明志路3段533號,以舉辦或獎勵教育公益業務為宗旨,由大華金屬工業股份有限公司捐助,教育部八十三年十二月三十一日台(83)社字第０七一一七五號函,永久,30000000.00,1,0960110,0960301,0960117,,董事印鑑。,,,,
096法登他000009,1,2,林文鼎,280,0960111,0960111,0960112,10冊33頁,1,12,林瀚東,財團法人林柏壽文教基金會,0611110,台北縣板橋市府中路169號9樓,以辦理與教育文化有關之公益性業務為主要目的，並得設置獎助學金。,由林柏壽捐助,台北縣政府六十一年十月三十日北府教二字第一三九七三四號,永久,23447980.00,1,0960111,0960301,0960118,,,,,,
096法登他000010,1,2,林文鼎,126,0960111,0960111,0960112,5冊25頁,1,12,徐旭東,財團法人亞東技術學院,0581007,台北縣板橋市四川路2段58號,為遵照國家教育政策暨現行法令之規定，配合國家經濟發展，培養工業專技人才，並謀其健全發展。,由遠東紡織股份有限公司及亞洲水泥股份有限公司捐助,教育部五十八年八月十二日(58)專字第一六四八七號令,永久,2877090778.00,1,0960111,0960301,0960118,,,,,,
096法登他000011,1,2,林文鼎,440,0960111,0960111,0960112,15冊53頁,2,2,張益瑞,財團法人中國人間淨土功德基金會,0891226,台北縣樹林市大安路530號10樓,以弘揚佛教、道教及易經風水妙法，發揚中華固有文化、養賢蓄才、振民育德、高尚其志、天下太平為宗旨。,由張益瑞等人捐助,內政部八十九年十二月十三日台八九內民字第八九七四一一五號函,永久,30000000.00,1,0960111,0960301,0960118,,董事印鑑。,,,,
096法登他000012,1,2,林文鼎,195,0960112,0960112,0960115,7冊43頁,1,16,單國璽,財團法人私立輔仁大學,0530410,台北縣新莊市中正路510號,為遵照國家教育政策暨現行教育法令之規定辦理私立輔仁大學，並謀其健全發展。,由羅馬教廷捐助,教育部五十三年四月一日台53高字第三六三０號,永久,6151582353.00,1,0960112,0960301,0960119,,,,,,
