登記案號,序號,分事務所地址,網站連結
096法登他000006,1,臺中市西區民權路３１２巷４號地下室,https://aomp109.judicial.gov.tw/judbp/whd6k/q/dury01rorBD8Wjc4k36BzQfX0sYP2yAMPkKmNvoQiuJFGWglecmq12iprmPT
096法登他000007,1,臺北市信義路四段二十五號十一樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/RQPx-qTdMGRlw2wf02v9YjipsfyiUV7fgfCYIVJr7RfQ3GdT23KxT01siCY=
096法登他000035,1,臺中縣大甲鎮平安里和平路１７號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/XVMwz7wTdFkr6smEt7UabbYb_NKWj1AH_KvPa0CzRJwKR2jWplE6Q3KCSyw=
096法登他000094,1,臺中市西區三民西路６１號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/qCZZU8mfZVf5yXG6jfJUV8j3mDKOmwyk8C8gvbcc2Q6YJpUBpudKaROGX7NF
096法登他000144,1,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/jETUPH-wi63sSrctmvh7iqiyBUMYlnzLmgc4-qUloaiwA8lgSMNU0QBxzS8E
096法登他000150,1,高雄縣六龜鄉新寮村三民路８１之６號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/W-GGjv3HGl3JxfWYF5ZXPDcaJc-Sr0KVYIRVN3MHKcTBxN012S4h9CLu4ac=
096法登他000158,1,臺中市西屯區工業區三十七路２５號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/tqGaV662MGNVnHLo23NxzcIPZAxGgy8XyGhkiY5ZuCK1EsDhDvbILbqSZw4=
096法登他000158,2,臺北市大安區信義路三段１６２號６樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/DEwC5hR5iIRqtNUbKJ0E4e4UIF5p2t1FnxEjMWh6TQR1EeFeTrSbXvHmgDY=
096法登他000163,1,臺北市信義路四段２５號１１樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/VVFuirro66HtDlqyGjo09ZF69xDSMeCqA5_KQ8zYFv9qHWGt_mx4ZhtauzM=
096法登他000233,1,南投縣埔里鎮西寧路70號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/B5Br5pYLkR-ThZz392MIGoZX-TbXAP5UvRUTcQM132Qph5H_XUE-S-UKLR4=
096法登他000233,2,南投縣草屯鎮中和路69號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/zC50DDv9hY_7e5eERZ3xFfEep4XuOGI1Dg1wO_YzuNBFu4nxOpeDhsjUP8g=
096法登他000233,3,臺南市東區龍山里崇明路157號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/bAkRRBdLQeo1lkYQRSQr2GlvnYsH3t9cUrsK5DOGmRlFqnzjCha8Hn7VxgE=
096法登他000233,4,臺北縣三重市正義南路89巷5號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/7CjfCdE4GvKMR3X0SZBd1cLtIkQe3ORiDUxnaZ8P1i8gHb4S2dEEMh27_h0=
096法登他000233,5,基隆市中正區正義路68號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/URLHJ4H1SSUQ1w3cR8auACyrQJ_XC2brwmRJPhOsGINTkVXVmYo9HPMTmks=
096法登他000233,6,高雄市新興區林森一路152之9號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/AOmKSZ9JZZzlpEuvSAYVWtIc0jTzq_qYR_616mExBEKmN69jxNaa-yK16xc=
096法登他000233,7,高雄縣大社鄉三民路234巷12號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/_elKVLE5-uvXiwTBoplz6R1Wof3Cie2U0NtJwMWif1XKfp7SM-gTnWULT3I=
096法登他000233,8,苗栗縣苗栗市嘉盛里嘉興1號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Z1w3xW4Rf4VykcSXNrNXlHGK8vf5Ga4c4RgPvtNBOHuXu4iwukRzEBR1EBI=
096法登他000233,9,屏東縣獅子鄉草埔村10號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/CNnqUAJ7Cb6FS9rU2KDLIZiyTo-VTa6VEwegCPGuR5UU9mjkRR-2R4qCC9Y=
096法登他000233,10,屏東縣獅子鄉草埔村35之1號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/n2IJx84jbDiKWy57zOVa_2FYn6M-DsI_cvwmBbe0hAG4gqMC0wV6a2nez9U=
096法登他000242,1,基隆市中山區協和街５５巷１１號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/a_56GC5FqPSsqa0rej6_YKpnHQnrjc6kuxNQo6FlfPybbjMwyKkRwjswi2k=
096法登他000269,1,臺中縣潭子鄉興華一路１３０巷３號(聯絡處),https://aomp109.judicial.gov.tw/judbp/whd6k/q/C-kNdOncDMqtiyVe1AZvDU3K2hRTLzsZNSS6z97Cs8hRcrQAPs5g5XyoFqs=
096法登他000280,1,高雄市三民區九如二路583號11樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/9FRsDMEMpTd5oeN0SbGT759TCcVCs2_Dq-Zjsev2BvTNG9zTRHhXpQ6uTcIp
096法登他000280,2,桃園縣中壢市環西路83號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/GVgbKx28rnxOPcOwG_aa2lpRp6680Lt7OfBRKUxBjmn4rM5VNS6ygbhxBhab
096法登他000280,3,新竹市光華二街72巷25弄7號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/qmBZMvNgw-WstkTXbLakqiehGH8xiqtDgiQbBFUoKHXg1Ds-K_hkhgXetHhr
096法登他000280,4,宜蘭縣宜蘭市延平路38之47號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/gVxaqlbIVkhR7iQHkYaQZoR9YVMXcoF3GkLmbGYgturid6_oiNGyy3j1Z-vf
096法登他000280,5,花蓮縣光復鄉中山路二段129號之1樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ce7TyQgyeMwilLREolO9kyhFF3vC5mk0FBJ39KDfpxDA-_fJ-DbpPCHoYtOD
096法登他000280,6,臺北市光復北路60巷19之6號地下樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/5j8qfZbOc5h34UcgzFwQ8fMpXDEA-2sKPPb2sYW0pSGVbu3uRwv5vzVtuDHu
096法登他000280,7,臺北縣三峽鎮國光街12巷10號1樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/rPw6Hk_GetyrOvOWtYsmTVrMswd1qLGcBTkqU8F5_IQOxfUDAEY38WIT4WsU
096法登他000280,8,臺中縣大里市內新街45號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/If1OODpN0ZfmylMWuliNHtExGcl9GMRPsJ37jIZtsrcjMidBwHysdVRKMP9B
096法登他000280,9,高雄縣鳳山市濱山街6之6號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/M-uN-gtA_pKzAbsPjdyGfR8jyKbZ-qF4EO6rpCz5tgGdnof7SYiFhvEKAozq
096法登他000280,10,嘉義市垂楊路580號2樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/aLNeSzKrKwwbLC4LIU_pmi_Jmxf_Ti7gc7WeK_AjCJfwyX1W9hjy3dQPVLCy
096法登他000280,11,嘉義縣竹崎鄉鹿滿村鹿山路60號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/SQor6QSz2zu0jhHcx9XAWYE8hMCsx-OxvzqB17DG9Z580RyddzABP0BAqtAd
096法登他000280,12,臺南縣東山鄉東山村500號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/sp2oI_VMsHdFh4s8WhYlrIDVeHmU8QfAGVo5MB6UKbkS3bHSZxhmowTRQQvE
096法登他000280,13,苗栗縣苗栗市經國路四段851號2樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/T7_9BHDMZYXID7PFMqlpf4sSrdyyAREMhj_Be_Oc4F-f5_C2HhPj4Av0hSEE
096法登他000280,14,南投縣南投市漳興里漳興巷51號地下室1樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Q1kQvAv3nRfanQlP1Pneq1YNHGry9kiezou7Ay-R-mjOPU9HvgKOGIv_OTSg
096法登他000280,15,彰化縣員林鎮山腳路一段222巷2號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/B2ZJhBPEKvSp1HzXguKvZmJNS0DKLEy6WHUdhQOJxmm3Li0JogikWDKBUbi9
096法登他000280,16,雲林縣斗六市公正里平等街53號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Vk_4X5qpBs_aDAGUHjwCOBexov2z3Gr-fOf2YXdFLDIQPLmFhYTrGgtEQGbz
096法登他000280,17,屏東縣東港鎮中正路一段10之1號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/yQDd21bXzZzU2y2hBCqq1o7rTLMxq7lz-tlSkVreV4IeYTAhaQv-J8A8Qkke
096法登他000280,18,臺東縣延平鄉桃源村昇平路191號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/hNrRWAG6_pUn2mGCUaIeCxT_bigCc5sdyGguTL3HMIqpltSFNxk6LZUSPbad
096法登他000280,19,臺中市北屯區北屯路212巷9號2樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/rtiDPYauPLUckgI64EIqQVdGGMvVJHSo3T7AxwMackqqwhwRayjlhqoa1w3R
096法登他000293,1,臺中縣豐原市大湳里大勇街１號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/GDNnZoy0tTrGa6gaYZBanzb0ooAP52G5PBYdD9Xe37b1vHazAeKLsnpwafo=
096法登他000335,1,臺中市崇德路一段５７９號３樓之１、２、３,https://aomp109.judicial.gov.tw/judbp/whd6k/q/gCq6rTSG6HQS0mGsMRw0ASfAW69tq70PtL435Sp5VJa6NE9FhsQCUHT7cWJZ
096法登他000335,2,臺中縣潭子鄉中山路二段１３３號３樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/imQdFL_bI2hR7IyXoD81zZCYME60LufGgGz4RZZZSs6IjYONivzOSz7OZR7B
096法登他000348,1,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ggBwrcTk5LKG60uu4IET4zg6XE1kFX093utpxppHCFsn-1OYhHgwxNISZJKA
096法登他000367,1,臺中縣大里市東榮路４８３號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/JCCYp0FS59S-pteYEawb8kMA4tE-MPj0OwmEQpPRHxjWWjXCEXIUQS6d450=
096法登財000002,1,臺中縣豐原市永康路１０８號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/TaZd6APFc7qyaSB6GOWFBs7AR4xh60esLzYCRVB6lNhnL7abFLPOGZKJwzEt
096法登財000003,1,臺中市河南路四段３４０號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/JH0HntiGDelWsdtmxaDFPFkEwCSO5zT3-RJWctd19x06o3ss6aancnt8CTg_
096法登財000003,2,南投縣埔里鎮仁愛路４９５號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/D1GFbLL6nt063fRpMgmwfxpQ3a8mpDg7LNG_7NZ1xjpuv_1wetdrS0469wOz
