登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
096法登他000001,1,2,張淑芬,5,0960104,0960104,0960108,1冊10頁,2,7,董事長,財團法人台灣省苗栗縣中華基督徒祈禱院,0860819,台灣省苗栗縣造橋鄉談文村淡文湖三鄰三號,以基督教聖經之原則，舉辦祈禱以宣揚基督教義，辦理社會公益及宗教教育事工。,㈠贊同本院宗旨人士之捐助㈡基金之孳息㈢其他收入,苗栗縣政府七十七年四月十三日,永久存立,26231455.00,1,0960104,0960504,0960119,,,,,,
096法登他000002,1,2,張淑芬,17,0960108,0960111,0960115,2冊3頁,1,17,董事長,財團法人台灣省苗栗縣私立大成高級中學,0870224,苗栗縣頭份鎮新華里2鄰65號,創辦私立大成高級中學並謀其發展為目的,由本會董事及地方熱心教育人士籌資購買及建築房屋捐獻為本會財產,四十九年五月十九日栗府教中字第二二五二四號,無限期,204103027.00,1,0960111,0960226,0960119,,,,,,
096法登他000003,1,2,張淑芬,21,0960109,0960111,0960115,1冊4頁,2,12,董事長,財團法人臺灣省苗栗縣私立君毅高級中學,0870317,苗栗縣竹南鎮山佳里1鄰公義路245號,發展地方教育,由董事出資及捐贈收入,臺灣省教育廳四十七年十二月九日教二字第六七號,永久,465005213.00,1,0960111,0960504,0960122,,1.原有財產總額為肆億貳仟肆佰伍拾貳萬參仟肆佰玖拾玖元整，變更財產總額為事業肆億肆仟玖佰貳拾陸萬伍仟零壹拾捌元整。2.第11屆董事任期屆滿，改選第12屆董事變更登記。,,,,
096法登他000004,1,2,張淑芬,60,0960109,0960110,0960111,3冊58頁,2,3,董事長,財團法人山城友愛文教基金會,0890601,苗栗縣竹南鎮延平路二六六號,推動社會文教工作，關懷社會文化教育。,捐助,苗栗縣政府八十九年四月十八日府教社字第八九０００三０五０六號,永久,2031000.00,1,0960110,0960226,0960119,,,,,,
096法登他000005,1,2,張淑芬,86,0960110,0960315,0960316,4冊86頁,2,9,董事長,財團法人伊甸社會福利基金會苗栗分事務所,0931021,"台北市文山區萬美街一段五十五號 三樓。〈苗栗市嘉新里經國路四段八五一號二樓〉",以舉辦社會福利為目的。,由劉俠等人繼續捐助,台北市政府社會局七十二年三月十九日北市社四字第九六九九號函,永久,132773622.00,1,0960315,0960501,0960327,,,,,,
096法登他000006,1,2,張淑芬,72,0960110,0960110,0960118,4冊4頁,2,4,董事長,財團法人林木林田村文教基金會,0900220,苗栗縣竹南鎮大埔里竹篙厝200號,為推廣學術研究，提昇國內學術研究水準，培育優秀人才為宗旨。,捐助,教育部八十三年六月二十九日,永久,10000000.00,1,0960110,0960226,0960125,,法人名稱變更,,,,
096法登他000007,1,2,張淑芬,19,0960118,0960119,0960123,2冊9頁,1,17,董事長,財團法人臺灣省苗栗縣私立建臺高級中學,0870331,苗栗縣苗栗市福麗里至公路251號,創辦私立建臺高級中學，並謀其發展。,本財團法人董事會籌資購買土地建築校舍購買設備為校產，供本校教育使用。,教育部。中華民國三十七年八月二十八日,無限期,565585906.00,1,0960119,0960226,0960125,,1.董事劉高橋變更為董事謝昭彥。2.董事李玉展住址變更為苗栗縣銅鑼鄉銅鑼村永樂路40號。,,,,
096法登他000008,2,2,張淑芬,22,0960118,0960119,0960123,1冊43頁,2,6,理事長,社團法人苗栗縣地政士公會,0910514,苗栗市為公路520號,以保障會員權益，聯絡同業情誼，發揚自律、守法、合作之精神，以提昇服務品質，協助政府推行政令，維護不動產交易安全及保障人民財產權益為宗旨。,會員會費及捐助。,苗栗縣政府中華民國八十三年四月二十七日,永久,1266222.00,1,0960119,0960226,0960205,,,,,,
096法登他000009,1,2,張淑芬,27,0960118,0960119,0960123,1冊12頁,2,11,郭豐樹,財團法人苗栗縣郭振秋公財團董事會,0870608,苗栗市府前路五十一之一號,以維持郭振秋公祭祀為目的,捐助,苗栗縣政府。中華民國陸拾貳年玖月拾日,永久,200347.00,1,0960119,0960226,,,,,,,
096法登他000010,1,2,張淑芬,35,0960119,0960123,0960129,1冊4頁,1,3,董事長,財團法人育達商業技術學院,0880315,苗栗縣造橋鄉談文村學府路168號,為遵照國家教育政策暨現行教育法令之規定，辦理商業技術學院，並謀其健全發展。,由王廣亞先生及王蔡秀鸞女士共同捐助,教育部民國八十八年二月九日台技㈡字第八七一四四三二四號,永久,2333645629.00,1,0960123,0960226,0960205,,,,,,
096法登他000011,2,2,張淑芬,11,0960129,0960207,0960208,1冊58頁,2,8,理事長,社團法人苗栗縣生命線協會,0870608,苗栗縣苗栗市建功里莊敬街26號3樓,本會以發揚博愛精神，運用專業知識技能辦理生命線社會服務工作為目標。,會員會費，董監事及社會善心人士捐助,苗栗縣政府。中華民國八十六年十一月二十四日。,永久,2341836.00,1,0960207,0960226,0960214,,第8屆理監事任期屆滿，改選第9屆理監事。,,,,
096法登他000012,1,2,張淑芬,83,0960130,0960207,0960208,4冊37頁,2,7,董事長,財團法人苗栗縣私立文鳥幼稚園,0920424,苗栗縣竹南鎮正南里和平街四七號,遵照國家教育政策現行教育法令之規定辦理幼稚園並謀其健全發展。,蔡陳靜及私立文鳥幼稚園等捐助,六十六年三月十五日苗栗縣政府許可,無限期,18387245.00,1,0960207,0960501,0960301,,,,,,
096法登他000014,2,2,張淑芬,37,0960207,0960315,0960316,1冊73頁,1,1,理事長,社團法人中華靈學研究協會,0950208,苗栗縣通霄鎮新埔里3鄰中山路462、463號1樓,靈學研究，係突破歷史所記載之靈修理論，以靈學學術啟發人體本能，促使精神認知能力及生命昇華，進而了解人生意義，探索宇宙之真理，解除人類偏向物慾所帶來之苦悶與沈淪，善導精神依歸，使人與靈界達成共識，促進靈能致和之大同世界。,會員會費收入,內政部中華民國94年11月18日台內社字第0940042376號函,永久,73000.00,1,0960315,0960829,0960517,,,,,,
096法登他000015,1,2,張淑芬,102,0960214,0960315,0960316,5冊7頁,2,5,董事長,財團法人苗栗慈導寺財團,0451123,苗栗縣苗栗市青苗里中山路579號,宣揚佛教增進古有道德。,原本願寺暨本山本願寺所有土地房屋組織更名為本財團名義及信徒捐。,苗栗縣政府45年10月2日,無限期,11450000.00,1,0960315,0960501,0960810,,,,,,
096法登他000016,1,2,張淑芬,56,0960315,0960315,0960319,3冊46頁,1,5,董事長,財團法人苗栗縣私立廣愛教養院,0890126,苗栗縣大湖鄉靜湖村上坪88號,以安置欠缺生活自理與社會適應能力之智障同胞為目的,捐助,苗栗縣政府。⒒９府社福字第一一九九六八號函,無限期,2429592.00,1,0960315,0960501,0960329,,"捐助章程條文修正第4條：分事務所苗栗縣大湖鄉義和村盛興91、93號於95年春節後中止使用。第16條：經多次研討及試驗，決議將各組改為行政組、社工組、教保組、職訓組及總務組等五組，以利院務運作。
第四屆董事任期已滿，第五屆董事改選，全部連任。",,,,
096法登他000017,1,2,張淑芬,4,0960316,0960323,0960327,1冊9頁,1,6,董事長,財團法人苗栗縣後備軍人(子女)獎學金文教基金會,0860819,苗栗市府前路56號,獎助本縣優秀而家境經濟困難之後備軍人暨子女努力向學。,捐助,中華民國六十九年五月十二日,無限期,6710560.00,1,0960323,0960501,0960411,,一、變更章程第8條、第9條。二、原任董事長劉明進榮調，由張英仁接任董事長職務；董事吳榮光、徐祥康、林明松、吳昭興御任，由邱登興、湯珠宏、呂水源、洪文昌接任董事職務；辦理董事異動登記。,,,,
096法登他000018,1,2,張淑芬,73,0960327,0960418,0960425,4冊7頁,1,11,董事長,財團法人謝申伯公育英財團,0900717,苗栗市恭敬里7鄰72號,資助教育事業及獎勵文化事業為目的。,由祭祀公業謝申伯公嘗所有土地及房屋變更為財團名義,民國四十一年十月二十九日,無限期,487458599.00,1,0960418,0960829,0960517,,,,,,
096法登他000020,1,2,張淑芬,76,0960416,0960417,0960418,4冊16頁,2,8,董事長,財團法人戈福江先生獎助學金紀念基金會,0910104,苗栗縣竹南鎮頂埔里科東二路52號,為紀念戈福江先生畢生從事畜牧事業，促進臺灣養豬事業發展為企業經營，貢獻至大，將設立基金會，以培養畜牧科技企業人才促進科學化、企業化之畜牧研究發展。,戈福江先生前好友、同窗、門生及各界人士捐獻。,教育部民國七十三年十月十一日台（73）高字第四○八七九號,永久,2038436.00,1,0960417,0960829,0960427,,,,,,
096法登他000021,2,2,張淑芬,4,0960418,0960419,0960420,1冊4頁,1,9,理事長,社團法人苗栗縣救難協會,0860614,苗栗市恭敬里中正路1070號,各項意外事故、車禍、山難、水難、火災等緊急救援以及公益活動之支援。,社會各界捐助,苗栗縣政府中華民國八十一年一月二十三日,永久,2500000.00,1,0960419,0960829,0960430,,,,,,
096法登他000022,1,2,張淑芬,84,0960418,0960419,0960420,4冊40頁,2,2,董事長,財團法人國立苑裡高級中學教育基金會,0921226,苗栗縣苑裡鎮育才街100號,協助國立苑裡高級中學校務發展,熱心教育之公司行號及地方人士捐助,苗栗縣政府中華民國九十二年十二月八日府教社字第0920123449號,永久,10000000.00,1,0960419,0960829,0960504,,,,,,
096法登他000023,1,2,張淑芬,38,0960420,0960423,0960425,2冊66頁,2,3,董事長,財團法人基督教頭份全福教會,0880610,苗栗縣頭份鎮仁愛里十三鄰信東路十一巷十二號,本會係本於博愛之精神、傳揚耶蘇基督之教義及協助辦理社會公益慈善事業為目的。,由教會會友共同捐献,苗栗縣政府⒌３府民禮字第八八０００三七二七０號,永久,4500000.00,1,0960423,0960829,0960430,,,,,,
096法登他000024,1,2,張淑芬,68,0960424,0960425,0960426,3冊82頁,1,5,董事長,財團法人台灣動物科技研究所,0891123,苗栗縣竹南鎮頂埔里科東二路五二號,以從事動物科技之研究、開發及提供相關服務與諮詢、驗證及檢驗等工作，以提升動物應用效率為宗旨。,⒈政府機關捐助或補助。⒉其他機關或個人之捐助。,八十三年二月八日行政院農業委員會農牧字第三一０二０五０Ａ號,永久,50422299.00,1,0960425,0960829,0960511,,,,,,
096法登他000025,1,2,張淑芬,31,0960424,0960426,0960517,2冊45頁,2,3,董事長,財團法人苗栗縣私立大千社會福利慈善事業基金會,0871028,苗栗縣苗栗市大同路151號3樓,本會以慈善公益事業為宗旨。,捐助,苗栗縣政府民國八十七年九月十四日八七府社福字第8400068074號,永久,10000000.00,1,0960426,0960829,0960628,,,,,,
096法登他000026,1,2,張淑芬,85,0960430,0960501,0960507,4冊85頁,2,2,董事長,財團法人基督教家庭教會,0930703,頭份鎮成功里大亨街四六號,協助本財團所屬各地方教會，在政府法律之下，遵照聖經的真理，傳揚耶蘇基督救贖大能之福音，並興辦教育及一切有關之公益、慈善事業。,由羅淑琴等捐助,苗栗縣政府九三年六月七日府民禮字第０９３００５７２２５號函,永久,6976000.00,1,0960501,0960829,0960515,,,,,,
096法登他000027,1,2,張淑芬,104,0960509,0960604,0960605,5冊13頁,1,2,曾國棠,財團法人太平洋農業生物科技研究發展基金會,0891208,苗栗縣頭份鎮信東路27號,以提昇台灣及太平洋地區之農業技術與經驗，研究發展生物科技，協助各地農民發展農業，加強國際學術合作及技術交流、促進臺灣與大陸人才交流及產業合作為主旨。,由方啟三及國朕生物科技股份有限公司共同捐助,行政院農業委員會中華民國89年10月2日（89）農糧字第89014622號函,永久,4000000.00,1,0960604,0960829,0960615,,,,,,
096法登他000028,2,2,張淑芬,12,0960601,0960608,0960612,1冊3頁,2,6,理事長,社團法人苗栗中興工業區南區管理會,0870507,苗栗縣銅鑼鄉中平村26鄰中興路3號,推動本工業區廠商、公益事業單位暨住宅社區等全體會員之共同事務與福利措施並謀求本工業區之發展。,本工業區內廠商、公益事業單位暨住宅等全體會員繳付維護費及其他收入。,苗栗縣政府八十一年九月二十二日。,無限期,36202569.00,1,0960608,0960829,0960615,,,,,,
096法登他000029,2,2,張淑芬,18,0960620,0960623,0960625,1冊35頁,2,4,理事長,社團法人苗栗縣後龍老人會,0900607,苗栗縣後龍鎮中龍里中市街二三七號,本會以從事老人問題理論研究、策劃老人福利，改革老人生活環境為宗旨。,會員繳納常年會費、捐獻及社會人士團體贊助。,"苗栗縣政府八七年六月二七日府社政字第8700059932 號",永久性,335000.00,1,0960623,0960829,0960628,,,,,,
096法登他000030,2,2,張淑芬,6,0960622,0960706,0960706,1冊7頁,2,12,理事長,社團法人苗栗縣肢體傷殘自強協會,0860731,苗栗縣苗栗市中正路191號,"一、協助政府推行政令，配合政府身心障礙福利政策。
二、喚起社會各界人士發揮愛心，重視身心障礙者。
三、增進身心障礙者身心平衡發展，激勵身心障礙朋友發揮潛能及堅強意志，積極參與社會，服務人群，由勉迎向實際，由互助走向創造，互策互勵，從團隊中找尋智慧，促進三民主義大同世界之理想早日實現為宗旨。",捐助,苗栗縣政府社政字第九八八六五號七十四年四月十四日,永久性,1173382.00,1,0960706,0960829,0960718,,,,,,
096法登他000031,1,2,張淑芬,96,0960703,0960705,0960706,4冊76頁,1,,董事長,財團法人祭祀公業蔡勝周公勝上公嘗,0950206,苗栗縣竹南鎮竹興里4鄰龍山路一段127號3樓,紀念本宗第14世祖光遠公、第15世祖萬壽公暨第16世祖勝周公勝上公，並祭祀歷代祖先、傳揚尊祖敬宗精神，增進派下宗親福利，維護善良風俗及辦理社會公益慈善事業。,捐助,苗栗縣政府中華民國94年9月16日府民禮字第0940106394號函,永久,12770000.00,1,0960706,0960829,0960806,,,,,,
096法登他000032,1,2,張淑芬,41,0960703,0960709,0960710,3冊1頁,2,3,董事長,財團法人聖心明愛文化基金會,0900220,苗栗縣頭屋鄉明德村9鄰明德路4巷15之6號,以推動文化事業活動為宗旨。,捐助,苗栗縣政府民國九十年一月三十日府文推字第九００五００００一八號函,永久,2024000.00,1,0960709,0960829,0960716,,,,,,
096法登他000033,1,2,張淑芬,90,0960718,0961022,0961024,4冊58頁,2,3,董事長,財團法人安國慈善事業基金會,0751103,苗栗縣南庄鄉獅山村242之2號,協助政府襄辦社會急難救助事宜，協助政府推行社會福利工作，宣揚佛教教義暨興建佛教設施，提倡社會正當育樂活動，協助政府及民間辦理各項訓練、展覽活動。,由陳金灶、吳昭男、吳春甫、陳啟德捐助。,苗栗縣政府中華民國75年7月25日府社福字第68376號函,無限期,5000000.00,1,0961022,0970219,0961112,,,,,,
096法登他000034,2,2,張淑芬,22,0960727,0960730,0960731,1冊43頁,1,6,理事長,社團法人苗栗縣地政士公會,0910514,苗栗市為公路520號,以保障會員權益，聯絡同業情誼，發揚自律、守法、合作之精神，以提昇服務品質，協助政府推行政令，維護不動產交易安全及保障人民財產權益為宗旨。,會員會費及捐助。,苗栗縣政府中華民國83年4月27日91府社政字第9100113569號函,永久,1266222.00,1,0960730,0960829,0960807,,,,,,
096法登他000035,1,2,張淑芬,4,0960807,0960813,0960813,1冊9頁,1,6,董事長,財團法人苗栗縣後備軍人(子女)獎學金文教基金會,0860819,苗栗市府前路56號,獎助本縣優秀而家境經濟困難之後備軍人暨子女努力向學。,捐助,中華民國六十九年五月十二日,無限期,6710560.00,1,0960813,0970219,0960830,,原任董事胡瑞訓榮調，由陳宜宏董事職務，辦理董事異動登記。,,,,
