登記案號,序號,職稱,姓名,網站連結
080法登000223,1,董事長,楊慶萬,https://aomp109.judicial.gov.tw/judbp/whd6k/q/nUSL8drtQruIA83Oi_PUG4Husr7bC51OWEoXP-LV8tlPBjyDCPrMRLM=
080法登000223,2,"董  事",楊慶城,https://aomp109.judicial.gov.tw/judbp/whd6k/q/mNZqWH_WcbCkB_QxnevCz_lSiMf8X8xnVGozbv2ACOjaiKIRkzBzR9g=
080法登000223,3,"董  事",楊慶增,https://aomp109.judicial.gov.tw/judbp/whd6k/q/rtmPqszHU5pgtPl8YvIBB0s4HoY4C8st8Bk2AmhxIt3F6b4E3zgz230=
080法登000223,4,"董  事",楊錦成,https://aomp109.judicial.gov.tw/judbp/whd6k/q/9_EwjzFK_MQC90o24QwkZBXz1pshuiN3syfZKJ7nfhTiaTFEFD6rmmo=
080法登000223,5,"董  事",楊欽元,https://aomp109.judicial.gov.tw/judbp/whd6k/q/nlNZT-GcTvVD9IphGaMiUj-t5mMonU6xATHo8bpsFQg42hBERHxXlxI=
080法登他000061,1,董事長,陳錦相,https://aomp109.judicial.gov.tw/judbp/whd6k/q/MDEewrcTBcIlZxxGCQBS2rclRw2XKGf35p6mTCVdkuSiyjobxRkqpMxkKg==
080法登他000061,2,"董  事",江財仁,https://aomp109.judicial.gov.tw/judbp/whd6k/q/VgxVSnZ7jLfgPNAxUhSV4oSaAUZbrhIaMEKAa-c5g0S0GqXkOcpf0VD63w==
080法登他000061,3,"董  事",田錦松,https://aomp109.judicial.gov.tw/judbp/whd6k/q/enM-Di-_XLoR8gaYu3vICaWllPvEnxM4zjHxonr4HWR5zmynsgiWXkoQqg==
080法登他000061,4,"董  事",葉紹欽,https://aomp109.judicial.gov.tw/judbp/whd6k/q/eKfTO-g1quQnsSJBRQHZS7GFVcvPw_uOqXOHeNpM1Mqf47kwf00kKXW9TA==
080法登他000061,5,"董  事",葉爕堂,https://aomp109.judicial.gov.tw/judbp/whd6k/q/5be9dIfivsa4cy7kr6aTLYLzAzhthm9o4xvCCNaCoFC0Kk1_nPqk-d2ApA==
080法登他000061,6,"董  事",劉阿鋉,https://aomp109.judicial.gov.tw/judbp/whd6k/q/vmloFG4ylNM8bp5XrzMzeblmwLHflOhP54cC7E4H2FN9e-mNPnOEATUjnQ==
080法登他000061,7,"董  事",陳石山,https://aomp109.judicial.gov.tw/judbp/whd6k/q/PsGFl_fJ5Ku1ewVLrCTC7AfS64Mx7ojY_RXQYRz_HdOvRuWGteHWhzTXZA==
080法登他000061,8,"董  事",張洪茂,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ZfdyUER6GYm3JEADBGbs7bFGG8soWYaCNiwbxV-JIQsOws5IgzSqojsVqA==
080法登他000061,9,"董  事",魏金發,https://aomp109.judicial.gov.tw/judbp/whd6k/q/xXLLsA5x_KjJ0XY4EgZqw_UBQ-RSUlQw02tECSXpwGLZ-asFT7_myVZ9Hg==
080法登他000061,10,"董  事",姜金坤,https://aomp109.judicial.gov.tw/judbp/whd6k/q/KGb9FykfWd_6AksT9k22QmiDHsvc9XgmEQ0hFzn3K95KyQsdEH7TH5aXQQ==
080法登他000061,11,"董  事",劉世機,https://aomp109.judicial.gov.tw/judbp/whd6k/q/U6MPK8GeL4WulmTN1qIb_y-VHhPXie4Yk_XJ3-a8ds7wZdFXV_rqIsxDCg==
