登記案號,序號,職稱,姓名,網站連結
080法登000008,1,董事長,林義雄,https://aomp109.judicial.gov.tw/judbp/whd6k/q/eVobGl2xpZQ-cGinl5vxj1uMhDZ-ePTx2pB6ikiLU0iQTb8was-i
080法登000009,1,董事長,張明法,https://aomp109.judicial.gov.tw/judbp/whd6k/q/VIv4X37SBCbO3o01pVkgb_qw8J31tekT55fyO-bz1wrrHgl4xY6Ekg==
080法登000009,2,董　事,潘年高,https://aomp109.judicial.gov.tw/judbp/whd6k/q/33Hmh-7utpK6L0jmiIYZkvV67HcIl3RlXJZgawIgKaWG_HSy8psYYA==
080法登000009,3,董　事,賴志勇,https://aomp109.judicial.gov.tw/judbp/whd6k/q/pxoSnoBbZdQCEgwI0QsV1w4ig485LdCVO-lLxYyIxELmAptnkWP4Kw==
080法登000009,4,董　事,王京陽,https://aomp109.judicial.gov.tw/judbp/whd6k/q/QkTPdUlBG6zHPwDd_lMARS_7hrR9tVcGDUm-vSMX_fuXpV-s7_fshg==
080法登000009,5,董　事,陳淑美,https://aomp109.judicial.gov.tw/judbp/whd6k/q/TXC0BfpgWklgiwXM5HWQSuKP3vHFR_h2oTt-RGDp1bYwTRTdOE7u8Q==
080法登000011,1,董事長,韓秦秀葉,https://aomp109.judicial.gov.tw/judbp/whd6k/q/WU7x2gZLHvWxCWQTMlIu_0zR-zIGpE6GlGuyFh138e0Lq79K5OEMxFU=
080法登000011,2,董　事,陳燈章,https://aomp109.judicial.gov.tw/judbp/whd6k/q/IlPk1L7-3ggOkNweZpQbzQnyFV8TldrWsadXgdknJYY-oy14BnlXil4=
080法登000011,3,董　事,潘仁修,https://aomp109.judicial.gov.tw/judbp/whd6k/q/zyBxPzYI2OoKKOvs--jDlt2jF78MB33snFheGw-pkB7pPl7TQlLiG04=
080法登000011,4,董　事,李揆暐,https://aomp109.judicial.gov.tw/judbp/whd6k/q/0AEAzYQsspe3-TdWf15iNPzYsk8nEt3ewrfSlDkpxbBdSgiGV9Gjr1w=
080法登000011,5,董　事,陳憲文,https://aomp109.judicial.gov.tw/judbp/whd6k/q/od9gczeB6sPv7Z_MAAZV5uG2iIQOrrFJuG2dBGn01qMpm7uoyiksVb0=
080法登000011,6,董　事,潘兆禎,https://aomp109.judicial.gov.tw/judbp/whd6k/q/CrOSDFffuQlij9toSo5ExrRHoI5czPYDay4ho5pC60vzE4skRPz5sGk=
080法登000011,7,董　事,李後進,https://aomp109.judicial.gov.tw/judbp/whd6k/q/8-GWzxDqCO5kZT1ss0Qv5IjS0NEOkcoPS1tgTOcSI0YkoXQY63yRGTc=
080法登000011,8,董　事,林長庚,https://aomp109.judicial.gov.tw/judbp/whd6k/q/LQf0UukK3HGTghAnv-Oh7XzzrFjzrYlAyPS7cClp2xkXA-Objutl-Ls=
080法登000011,9,董　事,林素珠,https://aomp109.judicial.gov.tw/judbp/whd6k/q/OrxNyot1L2iuiQnxN5RBv8W6m-A_-ldCovjUZJnpNRAaGNwZYXGuTXA=
