登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
084法登000001,1,1,許金樹,76,0840117,0840117,0840117,4冊9頁,,0,董事長,財團法人雲林縣安南國民小學校友文教基金會,0840117,雲林縣東勢鄉安南路一０九號,"一、獎勵安南國小清寒績優學生                                        二、獎勵安南國小校友及其子女暨教師等研究進修                        三、辦理推展學(社)區各項藝文社教活動",校友捐助為主、地方人士為輔,雲林縣政府八十三年十二月十五日,永久,2135007.00,1,0840117,0840117,,,,,,,
084法登000002,1,1,許金樹,77,0840119,0840119,0840119,4冊10頁,,0,董事長,財團法人天理教斗六教會,0840119,雲林縣斗南鎮雲林路三段六一九巷一弄十九號,促進信徒健全信仰傳揚天理教義，並配合政府政策以所捐助財產辦理社會福利教育文化及慈善事業為目的,教徒捐助,雲林縣政府民政局八十三年十二月二十日,永久,694900.00,1,0840119,0840119,,,,,,,
084法登000003,2,1,許金樹,78,0840211,0840211,0840211,4冊11頁,,0,理事長,社團法人雲林縣汽車修理材料商業同業公會,0840211,雲林縣斗南鎮建國二路一五五號五樓之三,以推廣國內外貿易，促進經濟發展，協調同業關係，增進共同利益，提高檢修技術，維護車輛以策交通安全,會員年繳會費,雲林縣政府六十三年五月十七日,永久,1065466.00,1,0840211,0840211,,,,,,,
084法登000004,1,2,許金樹,4,0840228,0840228,0840228,2冊17頁,,0,董事長,財團法人雲林縣私立正心高級中學,0541015,雲林縣斗六鎮虎溪里正心路一號,為供應正心初級中學舉辦各項教育事業所需之一切設備及經費,羅馬教廷補助不敷之數由董事長捐贈,五十一年三月三十日(原在嘉義地方法院登記第二十三號),無限期,163077419.00,1,0840228,0840228,,,,,,,
084法登000005,1,2,許金樹,64,0840316,0840316,0840316,3冊44頁,1,0,董事長,財團法人國立雲林技術學院文教基金會,0810812,斗六市大學路三段一二三號,以獎助國立雲林技術學院師生之教學研究，提升學術與科技水準，促進產業升級，並提供相關產業之科技研發與服務為宗旨,由社會賢達、工商企業團體及各界熱心教育人士捐助,雲林縣政府81年7月14日八一府教社字第76188號函,永久,4000000.00,1,0840316,0840316,,,,,,,
084法登社000002,2,1,許金樹,79,0840407,0840412,0840415,4冊12頁,,0,理事長,社團法人雲林縣脊髓損傷者協會,0840412,雲林縣斗六市大智街二十九號,為結合社會各界之力量協助脊髓損傷者自力自強重新適應社會生活以減少家庭及國家社會之負擔,由社會人士不定期不定額捐款,雲林縣政府八十三年六月十六日,永久,0.00,1,0840407,0840428,0840428,,,,,,
084法登社000003,2,1,許金樹,80,0840815,0840830,0840901,1冊13頁,,0,理事長,社團法人雲林縣復健青年協進會,0840830,斗六市府文路三十號,服務殘障同胞，推動社會福利，增進生活之幸福美滿,社會善心人士捐助,雲林縣政府社會科，民國七十四年八月十一日,永久,2153200.00,1,0840830,0840901,,,,,,,
084法登社000004,2,1,許金樹,83,0841107,0841121,0841123,1冊16頁,,0,林榮發,社團法人雲林縣汽車修理業職業工會,0841121,斗南鎮建國二路一五五號五樓之四,本會以保障勞工權益增進勞工知能發展生產事業改善勞工生活協調勞資關係為宗旨。,會員捐助,雲林縣政府八十四年九月廿一日八四府社勞字第122242號,永久,2637442.00,1,0841121,0841123,,,,,,,
084法登財000006,1,2,許金樹,39,0840613,0840620,0840621,3冊21頁,,0,董事長,財團法人臺灣省雲林縣西螺基督教會,0731121,雲林縣西螺鎮修文路一三七號,本教會為便利宣揚基督教教義，發揮宗教仁愛精神及興辦社會公益及慈善事業,教徒或有關單位捐助,雲林縣政府73年9月12日(七三)府民禮字第89271號,長期,206200.00,1,0840613,0840621,,,,,,,
084法登財000007,1,2,許金樹,62,0840801,0840814,0840817,3冊42頁,1,0,董事長,財團法人虎尾基督徒聚會處,0810331,雲林縣虎尾鎮文化路七十號,傳揚基督教義,由聚會教友自由奉獻,雲林縣政府84年7月14日民禮字第90166號,永久,2000000.00,1,0840814,0840817,,,,,,,
084法登財000008,1,2,許金樹,18,0840822,0840830,0840901,1冊12頁,1,0,董事長,財團法人雲林縣私立大德高級工業家事職業學校,0610724,雲林縣斗南鎮大同路四００號,創辦私立大德工業商業職業學校，以培養職業技術人才，為國家服務、為社會人群造福，並以公益為目的,由董事捐助,台灣省政府教育廳，中華民國六十一年五月三十日,無限期,139237789.00,1,0840830,0840901,,,,,,,
084法登財000009,1,1,許金樹,81,0840906,0840907,0840911,1冊14頁,,0,李江林,財團法人雲林縣崇文國民小學文教基金會,0840907,雲林縣口湖鄉蚵寮村崇文路二段二八五號,協助崇文國民小學改善學校環境、充實文教設備、推動教育研究、推展文教活動、提昇學區文風、改善社區生活環境品質。,由校友、家長委員會委員及熱心之廠商、人士、文教士紳、各級政府補助、捐助。,雲林縣政府八十四年七月二十五日八四府教社字第八九一三八號函,永久,2103000.00,1,0840907,0840911,,,,,,,
084法登財000010,1,1,許金樹,82,0840915,0840918,0840921,1冊15頁,,0,廖登堂,財團法人雲林縣螺陽文教基金會,0840918,雲林縣西螺鎮民權街六十號,推動鄉土文化教育活動、維護社會善良風俗。,文教基金孳息、每月小額捐款、熱心人士捐助。,雲林縣政府民國八十四年九月五日,永久,2000000.00,1,0850209,0840921,,,,,,,
