登記案號,序號,職稱,姓名,網站連結
084法登000001,1,理事長,莊根添,https://aomp109.judicial.gov.tw/judbp/whd6k/q/S9X4KDjPVrtpRc1pOwDik9xEoQa5LFgF7hNN8U9gzPjPZN8tL2MsxQ==
084法登000001,2,"理  事",莊守紀,https://aomp109.judicial.gov.tw/judbp/whd6k/q/XVlsk-wlZmK74Xu8Ovme6200Fy6wFlSXA7kdkW2kvx9yrb7fd7IqRA==
084法登000001,3,"理  事",莊怡成,https://aomp109.judicial.gov.tw/judbp/whd6k/q/TaLl5ffDOjW5KPvJd-A5AStNQgx6ZkVjQdEjjZPrtOLSsALUskTKlg==
084法登000001,4,"理  事",李秋維,https://aomp109.judicial.gov.tw/judbp/whd6k/q/lNGyw54yUvc6eqK5dK1-SAgcFPI_CaNrfvRJvGLwPaCg0k0_VBQYHQ==
084法登000001,5,"理  事",莊恭圓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/F9YrsGGuh71JFVfpAhSzFY3fCy4fUsxf3hP11lVrgW1NqZAarA-ftw==
084法登000001,6,"理  事",莊友宰,https://aomp109.judicial.gov.tw/judbp/whd6k/q/KV2DyT2fKnOQqxPSOXcWR3bmv5mXWe1ylV2hFBLckOW-kOy5ll1XHQ==
084法登000001,7,"理  事",莊自在,https://aomp109.judicial.gov.tw/judbp/whd6k/q/gbSuU4rNQFnQ_K2LctU4-D1Qxz1wI1fbqvmuCdhsWdz0Iz_O3zRBYA==
084法登000001,8,"理  事",莊鎮勝,https://aomp109.judicial.gov.tw/judbp/whd6k/q/LUOaqtCtmkDX1nH4be6J-XqqGiWEap5rXCo-UftV9QJAcwnYeBnxRg==
084法登000001,9,"理  事",莊永福,https://aomp109.judicial.gov.tw/judbp/whd6k/q/K2L2uobSM88cMhLRcyqBNwCYMryfnayckZluMAY_umI9ZAbOrfa7kg==
084法登000001,10,"理  事",莊水池,https://aomp109.judicial.gov.tw/judbp/whd6k/q/CB8VG8nQET78i3JOuZMA-C5nCOtMeJ5XnDaTd3C-hkzAOCf0qOkALQ==
084法登000001,11,"理  事",莊煥增,https://aomp109.judicial.gov.tw/judbp/whd6k/q/-T1aYrEWRNYZWOzShFL6E_XUDyJzYcUvvSBncLDB0MZYmr9QxsXDiQ==
084法登000001,12,"理  事",王漢文,https://aomp109.judicial.gov.tw/judbp/whd6k/q/cqtaOPHDJtQ_n71aPcL0C9beKAK699c1lY0AVQ_gnMDC93ws5ed_wQ==
084法登000001,13,"理  事",楊漢宗,https://aomp109.judicial.gov.tw/judbp/whd6k/q/WBSVgSnnY1b5MBYdaYKmG7QtJqjMoWUkpixWccPWchHyPvDaHkg10Q==
084法登000001,14,"理  事",莊麗水,https://aomp109.judicial.gov.tw/judbp/whd6k/q/HLGpWS7Be-GN2qh1__AZSwXx7Y2YEC1sN6Vth9Zds-l-X8CpIPJjhg==
084法登000001,15,"理  事",莊江流,https://aomp109.judicial.gov.tw/judbp/whd6k/q/jbOY0u2tl_eaLhEEWUi219WEqeJfdyL1WynUZtA5diGIGbakMZFdIA==
084法登000002,1,董事長,陳辛酉,https://aomp109.judicial.gov.tw/judbp/whd6k/q/IYBdJc-hjg8ksswYY3Uz5oeGJa8p6k04kLOi0yC54ig-kdGFDa0g
084法登000002,2,"董  事",王興仁,https://aomp109.judicial.gov.tw/judbp/whd6k/q/sBu4BJDqQc7IJCiFJa2RXRTBOdj9eyk3DNqJPhGlGnxMK4S2VvXD
084法登000002,3,"董  事",洪政雄,https://aomp109.judicial.gov.tw/judbp/whd6k/q/gg4D_y8AVf6iDORNFfTJyLtdM9oQkfmYVpcy1-pL-Akwo-sUf_qR
