登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
084法登他000011,1,2,洪有川,31,0840901,0840902,0840902,1冊15頁,2,7,吳仲敬,財團法人台灣省屏東縣里港双慈宮協善會,0601227,屏東縣里港鄉大平村大平路五十號,宣揚敬神崇祖，維持淳風美俗，管理双慈宮財產，興辦慈善事業。,由信徒自由捐助。,台灣省屏東縣政府，中華民國六十年十二月二日,永久,182330.00,1,0840906,0931014,,,,,,,
084法登社000002,2,1,唐志明,102,0840501,0840506,0840508,4冊1頁,,0,羅再得,社團法人屏東縣萬丹鄉社皮社區發展恊會,0840506,屏東縣萬丹鄉社皮村活動中心,促進社區發展，增進居民福利，建設安和融洽，團結亙助之現代化社會。,入會費、及常年會費。,屏東縣政府八十一年六月三日屏府社政字第七一九一一號函。,永久。,599246.00,1,0840510,0840501,0840501,,,,,,
084法登社000003,2,1,唐志明,103,0840508,0840417,0840518,4冊2頁,,0,理事長,社團法人屏東縣脊髓損傷者協會,0840417,屏東市民和路四十八之九路,本會以結合群力，協助脊髓損傷者自立自強，重新適應社會生活為宗旨。,社會捐助。,屏東縣政府八十四年四月七日八四屏府社政字第五０七０一號函。,永久。,12600.00,1,0840523,0840523,0840523,,,,,,
084法登社000004,2,1,唐志明,106,0840706,0840821,0840822,4冊4頁,,0,鄭順益,社團法人屏東縣啟智協進會,0840821,屏東市廣州街三號之四,為智能不足者謀求福利，並輔導其就學、就業、就醫、就養以啟發其潛技能，並促進社會大眾對智能不足者之關懷與協助。,會費收入、社會捐助、政府補助、活動收入、基金孳息。,屏東縣政府七十七年二月二十二日屏府社政字第二四七號,永久,201240.00,1,0840822,0931014,0930907,,,,,,
084法登社000005,2,1,唐志明,108,0840901,0840908,0840908,4冊5頁,,0,華加志,社團法人屏東縣中國童子軍會,0840908,屏東市自由路五二七號,本會以發展本地區青少年潛在能力，養成良好習慣，使其人格高尚，常識豐富，體魄健全，智、仁、勇兼備之國民為宗旨。,入會費等及其他收入。,台灣省屏東縣政府八十四年四月十九日屏府社政字第五四九六五號函。,永久,1900000.00,1,0840908,0931014,,,,,,,
084法登社000006,2,1,唐志明,109,0840914,0840919,0840920,4冊8頁,,0,李燕清,社團法人屏東縣慈光社,0840919,屏東市重慶路一六一號二樓,秉持惻隱之心，人皆有之，然往往流於形式而不能顧及在廣大社會中，尚有亟需濟助之一群。為發揮同胞愛，期能集腋成裘，盡一份力量，為其解困，並定慈善公益為宗旨。,社員入會費及常年會費、自由捐獻、基金孳息、其他收入。,屏東縣政府七十年三月二十七日屏府社勞字第００九號,永久,197000.00,1,0840919,0931014,,,,,,,
084法登社000007,2,1,唐志明,110,0841005,0841009,0841012,4冊9頁,,0,尤文來,社團法人屏東縣潮州鎮公共事務協進會。,0841009,屏東縣潮州鎮潮州里文化路一八號,非營利為目的之社會團體，以研討公共事務，促進社會公益及弘揚民主政治。,會費收入及其他捐助。,屏東縣政府八十四年九月四日屏府社政字第四八二號。,永久,162987.00,1,0841009,0931014,,,,,,,
084法登社000008,2,1,唐志明,113,0841023,0841024,0841026,4冊10頁,,0,吳亮慶,社團法人屏東縣長治鄉番仔寮社會福利協會,0841024,屏東縣長治鄉繁昌村昌隆一街五十五號,非以營利為目的之社會團體，以推展社會福利為宗旨。,會費收入及其他捐助。,屏東縣政府八十四年八月二十四日屏府社政字第一三六三八八號函,永久,2860000.00,1,0841024,0931014,,,,,,,
084法登社000009,2,1,唐志明,115,0841211,0841212,0841214,4冊11頁,,0,陳瑞慶,社團法人屏東縣里港鄉阿里港文化協會,0841212,屏東縣里港鄉過江村過江路七十三號,非以營利為目的之社會團體，以促進地方發展，提昇里港鄉文化、歷史、教育及生活品質為宗旨。,會員會費及公益捐款。,屏東縣政府八十四年十月十二日屏府社政字第一六三四三三號函。,永久,100000.00,1,0841213,0931014,,,,,,,
084法登財000001,1,2,唐志明,24,0840112,0840210,0840525,1冊8頁,2,7,林吉男,財團法人屏東縣私立新基高級中學,0580707,屏東縣東港鎮新基街一二八號,遵照教育宗旨創辦綜合中學協助政府發展地方教育為目的,捐贈,台灣省政府教育廳，中華民國五十二年八月十九日核准。,永久,117452380.00,1,0840525,0840112,0840112,,,,,,
084法登財000002,1,2,唐志明,63,0840206,0840217,0820218,2冊21頁,2,3,"劉 侃",財團法人屏東基督教勝利之家,0771011,屏東縣屏東市大連路十九號,"宏揚基督耶穌救人愛心、辦理殘障青少年、兒童收養、教育、復健、        職訓、就業輔導、福利工廠企業經營及其他有關殘障福利工作等社會        公益事業為目的。",由挪威協力教會補助、國內社社會捐助。,台灣省屏東縣政府，七十七年八月廿九日屏府社福字第九五二六０號,永久,22319142.00,1,0840204,0840206,0840206,,,,,,
084法登財000003,1,1,唐志明,100,0840220,0840304,0840304,3冊29頁,,0,吳天翼,財團法人大統長治文教基金會,0840304,屏東縣長治鄉繁昌村中山路一四九號,教育文化公益性事業。,大統畜牧公司捐助現金新台幣貳佰萬元。,台灣省屏東縣政府、八十四年二月三日屏府教社字第13180號,永久存立。,2000000.00,1,0840804,0840220,0840220,,,,,,
084法登財000004,1,2,唐志明,17,0840921,0840923,0840930,1冊1頁,2,10,洪慶麟,財團法人私立永達工商專科學校,0560725,屏東縣麟洛鄉麟蹄村五鄰中山路三一六號,為供應私立永達工商專科學校所需之一切設備及經費。,由創辦人車轟等捐助,五十六年六月十日教育部，台五六高字第九八四一號,永久,574131223.00,1,0840929,0840327,0840327,,,,,,
084法登財000005,1,1,唐志明,101,0840410,0840426,0840427,3冊30頁,,0,何福田,財團法人國立屏東師範學院教育基金會,0840426,屏東市林森路一號,運用社會資源，推動教育研究，發展教育建設，提昇本學院教育品質。,募款。,教育部八十四年三月二十五日台(84)社013766號函。,永久,10000000.00,1,0840501,0840427,0840427,,,,,,
084法登財000006,1,2,唐志明,61,0840508,0840508,0840509,2冊19頁,2,4,董事長,財團法人屏東縣文化基金會,0770208,屏東縣屏東市大連路六十九號,"推展文化建設、辦理藝文活動、充實民眾生活內涵、提昇民眾文化水        準、革新社會風氣．",台灣省政府、屏東縣政府補助及民間捐助。,台灣省屏東縣政府，民國七十七年一月十一日，七六屏府教社字第一四四０四一號,永久,34000000.00,1,0840508,0840508,0840508,,,,,,
084法登財000007,1,2,唐志明,29,0840508,0840513,0840515,1冊13頁,2,5,翁瑞亨,財團法人台灣省屏東縣屏東中華路基督教會,0600421,屏東市中華路一六三號,傳佈耶蘇救世大恩，造福人群，使社會與國家均蒙補益。,由信徒捐助。,台灣省屏東縣政府，中華民國六十年三月廿二日，,永久,10430000.00,1,0840601,0931014,,,,,,,
084法登財000008,1,2,唐志明,91,0840601,0830606,0840607,3冊20頁,,0,董事長,財團法人屏東縣立麟洛國民小學教育發展基金,0830113,屏東縣麟洛鄉麟趾村中華路八十六號,"協助政府推展教育建設、奬勵清寒績優學生、辦理各項教育文化體育        活動、充實學校設備、發行校刊及其他與教育建設有關之事項。",政府補助、社會人士捐助、基金孳息及其他收入。,八十二年十二月十七日台灣省屏東縣政府，八二屏府教社字第一八五四一三號,永久,3000000.00,1,0840606,0931014,,,,,,,
084法登財000009,1,1,唐志明,104,0840612,0840616,0840619,4冊3頁,,0,顏水泉,財團法人李良玉畜牧獸醫學文教基金會,0840616,屏東縣內埔鄉老埤村學府路一號(獸醫系館),發展畜牧暨獸醫學教育。,顏水泉等人共同捐助,屏東縣政府中華民國八十四年五月四日,永久,2000000.00,1,0840626,0931014,,,,,,,
084法登財000013,1,1,唐志明,107,0840901,0840907,0840908,4冊6頁,,0,劉振興,財團法人台灣省屏東縣長治鄉福崙宮,0840907,屏東縣長治鄉崙上村崑崙路一七九之二號,闡揚我國傳統正道，推行政府社會政策，興辦公益慈善事業，策進國泰民安，樂利民生為宗旨。,原福崙宮財產,屏東縣政府八十四年八月十七日屏府民禮字第一三二０九九號函。,永久,33661200.00,1,0840907,0931014,,,,,,,
084法登財000016,1,1,唐志明,111,0841005,0841012,0841013,1冊17頁,,0,高英茂,財團法人中華民國台灣基督教信義會,0841012,屏東縣潮州鎮三林路一八六號,傳揚福音，慈善事業公益為目的。,由芬蘭差會募款信徒樂意奉獻，政府或私人支助捐獻。,台灣省政府六十一年三月三十日函准設立。,永久,2600000.00,1,0841012,0931014,,,,,,,
084法登財000017,1,1,唐志明,112,0841009,0841019,0841020,2冊16頁,,0,董事長,財團法人屏東縣私立基督教信望愛育幼院,0841019,屏東縣里港鄉土庫村東榮巷三十之六號,宏揚耶蘇基督大愛，辦理育幼事業及其他社會福利事工。,由創辦人王守信、王祥珍等原始出資並接受基督教徒及社會人士繼續捐助,屏東縣政府中華民國七十三年十二月二十六日,永久,13063120.00,1,0841019,0931014,,,,,,,
084法登財000020,1,1,唐志明,114,0841026,0841027,0841028,2冊12頁,,0,董事長,財團法人台灣省屏東縣南州鄉精明寶宮,0841027,屏東縣南州鄉米崙村精明路五十一號,以敬神並祭典維護本宮廟宇財產，發揚中華文化講解聖賢之聖書，宏揚博愛精神及辦理公益慈善事業及推行文化建設為宗旨。,精明寶宮原有財產全部，信徒及有關單位樂助。,中華民國七十一年八月十二日,永久,936920.00,1,0841027,0931014,,,,,,,
