登記案號,序號,職稱,姓名,網站連結
084法登000001,1,董事長,伍壽坤,https://aomp109.judicial.gov.tw/judbp/whd6k/q/OJZYRGj67iTsdV43DrIH9LurAzkyeLrsh4IaInUsjp1K300yTWjZLQ==
084法登000001,2,"董  事",李緒忱,https://aomp109.judicial.gov.tw/judbp/whd6k/q/yPxeKU9ON3phnf0_swIi8eIcrRea7Jz8ctc_Js0E9gI_NkpHAGv5mg==
084法登000001,3,"董  事",劉希曾,https://aomp109.judicial.gov.tw/judbp/whd6k/q/zICAqUsy0LKX2XPxIdjwwRj0CA9UHGrk7aIsUkhYS1IICb1jB7HwbQ==
084法登000001,4,"董  事",郭永興,https://aomp109.judicial.gov.tw/judbp/whd6k/q/pVRGDTqlwhCQ5ou1YFrHDC32DrclvBpz3gGRkkcok_8yuQvrfbuEnA==
084法登000001,5,"董  事",周必祥,https://aomp109.judicial.gov.tw/judbp/whd6k/q/jXhkslvS7DzIqecIe-ETtnr5RAQ25VwlI0FK5COPbj5tnIIIprHRBA==
084法登000002,1,董事長,吳壽柏,https://aomp109.judicial.gov.tw/judbp/whd6k/q/A7KqJzVbXyimCmPsK-Wse9vIVz-0-U64sbEimklAJJHw7w2CncEc
084法登000002,2,"董  事",王信德,https://aomp109.judicial.gov.tw/judbp/whd6k/q/7wLXJMlCo016NWP85KCITCRaXHxpPdAQIMv9I8yRKvphE4YXOXCX
084法登000002,3,"董  事",潘金順,https://aomp109.judicial.gov.tw/judbp/whd6k/q/is__LbWhXac0-y1uGtfCSvMQfNv91jeTpjoccOrHhQwfWJMOCGSX
084法登000002,4,"董  事",林清德,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ZJJfBZ9-WgXuCvB36cEektuD6b9xXkG7369qipn4xbCQ2c8PyDhO
084法登000002,5,"董  事",陳億文,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ZMpuR0bV0w1WokA0cyFGvOqLmINjr7Ve8JvuznGA481PYJG5aw3w
084法登000003,1,董事長,顏惠卿,https://aomp109.judicial.gov.tw/judbp/whd6k/q/yF1Od860xHlO53u7o8cL97L1c4putl9RPHWSX86h530p51uiB0lqGA==
084法登000003,2,"董  事",魏火曜,https://aomp109.judicial.gov.tw/judbp/whd6k/q/hsl1LqvxpMkSFx7eWxCgQj_Nwd5vXaVzZaIx0VngKlHNQxWrGuP6aQ==
084法登000003,3,"董  事",林衡道,https://aomp109.judicial.gov.tw/judbp/whd6k/q/e15KcTF5D_Yr9Y3jXc4ZVJ80hB4TLunPI1Pw0_IJfJywQHS65VOcqQ==
084法登000003,4,"董  事",連方瑀,https://aomp109.judicial.gov.tw/judbp/whd6k/q/c74R5yV0OBlqfC7wVwHkixACLDrE8p1-MHGRu5XCGEYAb8cfMKN9vQ==
084法登000003,5,"董  事",顏朝邦,https://aomp109.judicial.gov.tw/judbp/whd6k/q/HmDW3r-Bsfk5a-47QMhhyU4T8umFAUtZuCRlSTTSgyUiKGwYmLSG7Q==
084法登000003,6,"董  事",顏惠澤,https://aomp109.judicial.gov.tw/judbp/whd6k/q/56oa0uqpcCc1I9pWIeK4SxWUs6xO_T12KgSwl2xLQrUWhcX6cnaP0A==
