登記案號,序號,職稱,姓名,網站連結
045法登000036,1,董事長,孔彼得,https://aomp109.judicial.gov.tw/judbp/whd6k/q/fe90XNEoUnwxduq391UVxjxCe4CBR30Gvt8MCEye-DmSRd027iATkw==
045法登000036,2,"董  事",孔美麗,https://aomp109.judicial.gov.tw/judbp/whd6k/q/200LC3liGbR0jJVUk9y1_4UWo0bVPBqqgcExNPDywS2YCnlmx_nA3A==
045法登000036,3,"董  事",成文秀,https://aomp109.judicial.gov.tw/judbp/whd6k/q/7sEuJz23h9ztlvqt059fwu9apAALl95IZHw2XqM3jvsi9s8guTLySQ==
045法登000036,4,"董  事",祁約翰,https://aomp109.judicial.gov.tw/judbp/whd6k/q/K-F0SA5JzacsECWjdB3ddFQBmYtQ1kxm0EOXQvRUggJIcVp1tnFnTA==
045法登000036,5,"董  事",許振偉,https://aomp109.judicial.gov.tw/judbp/whd6k/q/_jtTwDC9R1mlHZcG3UAVEePHsz_kjg9ZMvOqFKbeIUMKLudmTLrYRQ==
045法登000040,1,董事長,高甘霖,https://aomp109.judicial.gov.tw/judbp/whd6k/q/04ejxv0IkfZi7FxVZ0S_ELp_7TAJFn_GLBTinH-gA6KUFY3SPfxVIA==
045法登000040,2,"董  事",孫雄谷夫人,https://aomp109.judicial.gov.tw/judbp/whd6k/q/tuOtJJI88b_31XacxujIKXEyOaiTFEisVDMG2n3n6pGRQJDl93lsEA==
045法登000040,3,"董  事",劉振芳,https://aomp109.judicial.gov.tw/judbp/whd6k/q/3q1EeUcfjAvOh2FxyaSdGQfZOvwJGpM1KFTUPZxtTKyFRqyNBCdpug==
045法登000040,4,"董  事",呂春長,https://aomp109.judicial.gov.tw/judbp/whd6k/q/zRiTqt0EKstx-pMwm6QY1ohUwSGOsITnMMSS-KYENx06ENk2k8pXNQ==
045法登000040,5,"董  事","費  斯",https://aomp109.judicial.gov.tw/judbp/whd6k/q/Jt8ScXIMZZYEq_kr1Ena9UnsoGvqurWjEOK9SfuoCZyz8SYtkcgtJQ==
045法登000040,6,"董  事","周  憫",https://aomp109.judicial.gov.tw/judbp/whd6k/q/xiMIsubUHbr4nOKEog3SFlKnAZ5fMNBYqP1c6bfWwA0GdFgVFV1o-w==
045法登000040,7,"董  事","貝  賡",https://aomp109.judicial.gov.tw/judbp/whd6k/q/uCfK1V7T7gUq1wNKApE52tGxPQLCIIWAUKAVmtyjFBqZCTpbw7WVqA==
045法登000040,8,"董  事",陳柑果,https://aomp109.judicial.gov.tw/judbp/whd6k/q/RiC6JmerqvA8801fbiCS5asb4_CBNyJcSMW3ULpwHan-2KN7SXNXWQ==
045法登000040,9,"董  事",王秀英,https://aomp109.judicial.gov.tw/judbp/whd6k/q/wlPdn6TKqJWqJiAQGecb55r_NlInbLoJuGtZV75OctNLS_GJq3Biow==
045法登000042,1,董事長,黃六點,https://aomp109.judicial.gov.tw/judbp/whd6k/q/lomastiRUrGb5Z-3P3IkBRJ9NrvCUJWnJllVKcRrGXnwCQh3GTw_5A==
045法登000042,2,"董  事",黃海南,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ywoufsdWE3Yr5CuQDX7T-AsFiKE7PLz6TdcVaXXx2QAfqDwlnaXuQw==
045法登000042,3,"董  事",許德得,https://aomp109.judicial.gov.tw/judbp/whd6k/q/wLvLvMcFYcTkX6NGvr7jE0z83lAPtKQr-LBqF9_Gp6ew3rgAnyz5fA==
045法登000042,4,"董  事",蔡金屋,https://aomp109.judicial.gov.tw/judbp/whd6k/q/2rlu_OjbHdM7K_uHZg5z8D4ojFLqk8sOBXivcscQjzvFkwl8F4714w==
045法登000042,5,"董  事",葉港和,https://aomp109.judicial.gov.tw/judbp/whd6k/q/bhP4Dz0Lv0ziglKUrLOAPQl8fYCp1s_mTnM3ajh3XWQFJpyKWIA4ng==
045法登000043,1,董事長,張湘澤,https://aomp109.judicial.gov.tw/judbp/whd6k/q/c36mLnvdb0bNQTyqJ7eXzHxSHRwNaSHyLQCRfEWJgrHb-xCOr8F1oQ==
045法登000043,2,"董  事",洪勤誠,https://aomp109.judicial.gov.tw/judbp/whd6k/q/fyhc2x2G4IHuyWJMHwP8BmWjX3FfHm06jnNr5IjKYHMU-kUpJUSU6Q==
045法登000043,3,"董  事",劉光琳,https://aomp109.judicial.gov.tw/judbp/whd6k/q/hRuRmgWHT0lqSHIMpUoUWi8dvV1Zp6bV-fjBoIVRuDTiawQTTg-6iw==
045法登000043,4,"董  事",李克安,https://aomp109.judicial.gov.tw/judbp/whd6k/q/vhRTFwh3hjnHnJRJaBwmzgvoX2hsWUVVqB8iD0_jCPt0MediiXto9A==
045法登000043,5,"董  事",趙復生,https://aomp109.judicial.gov.tw/judbp/whd6k/q/8BzHm0BZIHbyMFO_2vRSOi9sVMrQnI2xGXHny3HCiUctFp4c5MLWMw==
045法登000045,1,董事長,"許  丙",https://aomp109.judicial.gov.tw/judbp/whd6k/q/Rh-NT8PwnjYRGcq0SJ6d3KZgCwOvxMa3qhPxdo32kCxa7znF1yWo0Q==
045法登000045,2,"董  事",許潭清,https://aomp109.judicial.gov.tw/judbp/whd6k/q/I8Zb9coMzgSoLmlpiBlDHmqR-kzas46RCYYoyabSmgymx8ohOs38-Q==
045法登000045,3,"董  事","許  埤",https://aomp109.judicial.gov.tw/judbp/whd6k/q/9sbF7odR967iHVYnDuxwIfhXYBRdOPkJfajbsPJOqoPAQEH2dNb8EA==
045法登000045,4,"董  事",許丙丁,https://aomp109.judicial.gov.tw/judbp/whd6k/q/iD1KQhmB4me416KYVioW77E1hG9FvGMdkF0yMT7Wd7ehaedpQCMMXQ==
045法登000045,5,"董  事",許傳水,https://aomp109.judicial.gov.tw/judbp/whd6k/q/PCEUDd_eZLFgTTXlp_38l63YvzhyQi3TApV3HjbzeHypmgtn0bYE7A==
045法登000045,6,"董  事","許  加",https://aomp109.judicial.gov.tw/judbp/whd6k/q/X5CXm2Tssh29CKmG05UJUK3DUx65zn74FxmWzG5pMquL70PBqeOW9A==
045法登000045,7,"董  事",許媽瞈,https://aomp109.judicial.gov.tw/judbp/whd6k/q/X7b34dAbxP00EMK7PEJ7LEPbgDEq-7sjQgbGXWgN0pZ8YkaP5Qh-Fw==
045法登000047,1,董事長,李連春,https://aomp109.judicial.gov.tw/judbp/whd6k/q/8UYGELVvH2vkEdIqxTfoKtlhYlBk7KkvCG2B9zYnw_r3dEzAaOKulA==
045法登000047,2,"董  事",陳平利,https://aomp109.judicial.gov.tw/judbp/whd6k/q/zZ2x6CU6uyVr8Uf52RpOW7Pdmm6sBFo8daBEmooWyNfXMA8cVzC-Xg==
045法登000047,3,"董  事",王秋鴻,https://aomp109.judicial.gov.tw/judbp/whd6k/q/iagMXSEMwVPFHOZiyY47hQ1OhQ2LNMSjvLpg_QvMk2mp4ygtkixplA==
045法登000047,4,"董  事",黃啟瑞,https://aomp109.judicial.gov.tw/judbp/whd6k/q/jPutEVgKBr7jsf0SFkC7rjLbw5Ynkrhqq0zlI8VMIChoaCFol293VA==
045法登000047,5,"董  事",高玉樹,https://aomp109.judicial.gov.tw/judbp/whd6k/q/PHdI3_mJBGDo5q61X-AQW2D1-OM9kpVvWAvduHm301aulMWDchTcjw==
045法登000047,6,"董  事",劉興文,https://aomp109.judicial.gov.tw/judbp/whd6k/q/YC-IOpSI2O91xKebeCIzx2-1sGFqKF0anXwH1pvavJWESobxxoKTkw==
045法登000047,7,"董  事",廖萬居,https://aomp109.judicial.gov.tw/judbp/whd6k/q/3JK7TvPF8UMJIfJSKdANpfJLtIVxahOvox9yMXaWzBa3j8fkgHXHuA==
045法登000047,8,"董  事",何添貴,https://aomp109.judicial.gov.tw/judbp/whd6k/q/xIvBiauQwVoVt-aUE8YB3fIVm4icQkmTDeJFEfOWqQClyfGPMbrOmA==
045登000001,1,董事會主席,孔彼得,https://aomp109.judicial.gov.tw/judbp/whd6k/q/jOcGKcwFs0wgpsHDLS5xZ0BTU8Dd5RhZVrZfX4sywakxOG9O-w==
045登000001,2,董　事,孔美麗,https://aomp109.judicial.gov.tw/judbp/whd6k/q/oR7G1e62MXxS8QJiQu7HjL5SL3vLu5hlWhH1MqG0CVnnGFWmWA==
045登000001,3,董　事,成文秀,https://aomp109.judicial.gov.tw/judbp/whd6k/q/g5osv2c3c1klq3haRz4bJQFz666P2RZRxjRdEObmRr4F-0d6bg==
045登000001,4,董　事,祁約翰,https://aomp109.judicial.gov.tw/judbp/whd6k/q/QaTwcchl9vQUfA4ngHDUbMcWuVNLnl3VUS2wtw-Ujp0JMuCkvg==
045登000001,5,董　事,許振偉,https://aomp109.judicial.gov.tw/judbp/whd6k/q/IDoRJ5NjQSCzy_2aXhlUusquJVeBOQxanzw9ue6tGz8mRsJ_Aw==
045登000002,1,董事長,李輝煌,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Y53VIydJvGF5sYTy6H-notUutSHyDfWQnXr1pdYn_dLBcirddw==
045登000002,2,董　事,李青鎰,https://aomp109.judicial.gov.tw/judbp/whd6k/q/FSfCUziTI7IXvtW7GD3FxRr3iPFLWUs0oHvzdegVohsmAfJj-g==
045登000002,3,董　事,李萬金,https://aomp109.judicial.gov.tw/judbp/whd6k/q/-INg8I2jd8yLwRnSYEyzg7ld41YhkuMUGugf2GTv1YHjxSrNnQ==
045登000002,4,董　事,李發得,https://aomp109.judicial.gov.tw/judbp/whd6k/q/KVr-EhHUODxpGkXi-yOtc0I9JDiAm-iHbeLZUOyKF3osPRLqDA==
045登000002,5,董　事,李順益,https://aomp109.judicial.gov.tw/judbp/whd6k/q/03xpyVFfjHb9Kgn2Z9rdPHN0xqJvXAhX-CtRyPnSy6JwxGit4g==
045登000002,6,董　事,李祖德,https://aomp109.judicial.gov.tw/judbp/whd6k/q/6C-z6zF9klwnHZqULbkqpFS07vENxDtg4c9XY6ldHYVzYKZ_zA==
