登記案號,序號,職稱,姓名,網站連結
063法登000010,1,董事長,邱碧祥,https://aomp109.judicial.gov.tw/judbp/whd6k/q/tU7JeF3KjQ7HtlgQJh8bS9g0_lmomknsH0arY8Gjl35_mcYrxQyViA==
063法登000010,2,"董  事",李廷樞,https://aomp109.judicial.gov.tw/judbp/whd6k/q/gwhhs270SvKg6xJzE1_wZ4HbMdRiT2wY-Ta6tHgOQ9tmRD7GJH1qJQ==
063法登000010,3,"董  事",陳蘭松,https://aomp109.judicial.gov.tw/judbp/whd6k/q/FW4fbqc38q4ThBlxSZ1PKIpGlc85Dh9zAhKPhooaFSRqvfgFQVmF_A==
063法登000010,4,"董  事",盧泰江,https://aomp109.judicial.gov.tw/judbp/whd6k/q/W_t6PjttdD41bFLAlldaVSrjb8yy8txzd7-HQoPAZPC9ppc3R12f_w==
063法登000010,5,"董  事",楊萬福,https://aomp109.judicial.gov.tw/judbp/whd6k/q/lmfquEGopmPylypoupmT4itXRaOp8CgRA7xx2P5Ulv9b8hrnNmNIZg==
063法登000010,6,"董  事",楊清雄,https://aomp109.judicial.gov.tw/judbp/whd6k/q/PeLssmz5FKVcx_iDczs-9ZEuLg7yCMABJfZ8JPZlDyG1k3-up24kTQ==
063法登000010,7,"董  事",潘進賢,https://aomp109.judicial.gov.tw/judbp/whd6k/q/x2ptU0EKXfZhu_vvHq90KJk8XWbuBZhuA1iFmfbIYp13oT0JL-tvmA==
063法登000010,8,"董  事",劉榮宗,https://aomp109.judicial.gov.tw/judbp/whd6k/q/jzQnRKx_H5lb3WocF4v2w6sQbaBL7RZKYaPBEGUXOF118Ipunq9s7Q==
063法登000010,9,"董  事","謝  炎",https://aomp109.judicial.gov.tw/judbp/whd6k/q/mOqMajkSF7i2onLUatRTgq3Cma-UyDE2Gm-knoFWxackjJD10WS-fg==
063法登000010,10,"董  事",王英世,https://aomp109.judicial.gov.tw/judbp/whd6k/q/GAgPcmq67gr7nC_-WhEjl3DYwEyt2m8Z1zsBgTp6so1qFnKPBB7oVA==
063法登000152,1,臨時管理,人張善火,https://aomp109.judicial.gov.tw/judbp/whd6k/q/eHNcHVrFDzm4HlJ34zLSNmRCwiBUqvd1rIV3tD0Ea6CNnNULF5zYVuQ=
063法登000153,1,董事長,鄭再傳,https://aomp109.judicial.gov.tw/judbp/whd6k/q/tOI7hsi1u7xJXKP0_8SS7AIEoZUtKywMuRUOjGPPf-S3LIZn58Wl03I=
063法登000153,2,"董  事",鄭興家,https://aomp109.judicial.gov.tw/judbp/whd6k/q/VyCKDQ7ZgD1s_cDXc0vWB_6FQaPJZfZIcQ-okoqUfyoypQv5OM0yCHg=
063法登000153,3,"董  事",鄭隆家,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ScTFgzODJjgoTRKELQBMMQbUAcoclBDRNetcGVQV-Ml7rt_dft3cMcI=
