登記案號,序號,分事務所地址
076法登000058,1,桃園縣龜山鄉復興街五號
076法登000184,1,台北市永緩路八號
076登000049,1,高雄縣內門鄉內南村大學路二００號
076登000056,3,台北市南京東路5段108號4樓
076登000108,1,台北市大直街62巷10號
076登000131,3,台北市南京東路5段108號4樓
076登000147,1,台北市松山路604之3號
076登000157,1,台東市長沙街303巷1號
076登000184,1,台北市永綏路8號
076登000203,1,台北縣永和市福和路221號2樓
076登000203,2,台北縣板橋市實踐路130號4樓及132號4樓
076登000203,3,台北縣三重市重陽路4段130號4樓
076登000203,4,台南縣永康市中華路663號2樓
076登000203,5,嘉義市中山路498號1之4樓
076登000203,6,高雄市五福四路104號1之5樓
076登000203,7,台中市東興路3段315號2樓之1
076登000203,8,花蓮市中山路475之3號1之4樓
076登000203,9,台中縣豐原市水源路595號1之4樓
076登000203,11,台中市中興街341號2樓
076登000203,12,台南市東寧路384號1之5樓
076登000203,13,屏東市端正里中正路109號
076登000203,14,屏東市信義路272號1樓至3樓
076登000203,15,台南市崇明路401號2樓、403號2樓
076登000203,16,台中市興安路1段271號
076登000203,17,台中市北區陝西路47號Ｂ1、1樓、2樓及49號2樓
076登000203,18,台北縣土城市清水路166號2樓
076登000203,19,台中市自由路2段8號9樓之1
076登000203,20,台南市中正路53巷1號2樓
076登000203,21,台北縣永和市中山路1段214號3樓
076登000203,22,台中市向上路1段36號3樓之1
076登000203,23,高雄市華夏路981號2樓
076登000203,24,高雄市中正三路88號3樓
076登000203,25,嘉義市仁愛路371號
076登000203,26,台中市市府路97號
076登000203,27,台北縣蘆洲市中山二路162號3樓
076登000210,1,台北市北投區石牌路2段201號　榮民總醫院
076登000210,2,台中縣豐原市中山路343之1號　潘耳鼻喉科醫院
076登000210,3,高雄市前金區中正路261號　高雄市政府衛生局
076登000229,1,台北市四維路52巷24弄2之2號
076登000238,1,台北縣新店市五峯路75號2樓
