登記案號,序號,職稱,姓名,網站連結
056法登財000001,1,董事長,朱水樹,https://aomp109.judicial.gov.tw/judbp/whd6k/q/PmYnsclIC_wmOSnWJwnykkkcg0S8sI1r6AOLQRFPFipvuzOtkO28WLwGxpU=
056法登財000001,2,"董  事",黎自珍,https://aomp109.judicial.gov.tw/judbp/whd6k/q/1rHpvQ9q4fpzLKvAq0PT79MGxwEFA_vOlaatUsHC0c5-gP55b9e7cDonxAA=
056法登財000001,3,"董  事",黃茅生,https://aomp109.judicial.gov.tw/judbp/whd6k/q/IM-ONJ5PE-4CTbAyHfgf_Ffw4WPqelU8xYe8QVRb-b0mEq5kTINIIDG9CD4=
056法登財000001,4,"董  事",王哲錚,https://aomp109.judicial.gov.tw/judbp/whd6k/q/s_ZAsNWTJQAIKyz3tN0ykzJiEtMqyjrkfxzSXVjZFhFnaepL37hCYzFCBwE=
056法登財000001,5,"董  事",黃安美,https://aomp109.judicial.gov.tw/judbp/whd6k/q/FBrb0vibpv6Neio4oB0isUnBE7hTX9XoaQE7lxej4PllaTUfj8DYfuG8GY8=
056法登財000001,6,"董  事",黃慶和,https://aomp109.judicial.gov.tw/judbp/whd6k/q/3XjHuhGYB6BtsWoUT3OmWYijIf67x-CWfCkNx3NEmpdP0XAkOHTmWpJbzZ8=
056法登財000001,7,"董  事",徐梅琴,https://aomp109.judicial.gov.tw/judbp/whd6k/q/JmVAp6-FhOzumAhzCPE8IE48EZv0iNDU2FROCcXLrpFnUzRSa1lnd7KU0uI=
056法登財000001,8,"董  事",謝芬蘭,https://aomp109.judicial.gov.tw/judbp/whd6k/q/To4OPLUDC2RkyuVoTczNK4AMG9g_22TrOw__qxlrqMpkxdvUr9SFMb_GqaE=
056法登財000001,9,"董  事",楊繁盛,https://aomp109.judicial.gov.tw/judbp/whd6k/q/DVHiSR5sEo_0QvQ0kcOskW5gbhXxioOAkcEm-5BtU4YMQ9a2pgHe05voOhs=
056法登財000001,10,"董  事",周天固,https://aomp109.judicial.gov.tw/judbp/whd6k/q/dKSJDElO6Xx-g1WsJSdNdKB_jvVrOwonHSMXd-Kh7wsWEaePvnhRFUTqBZ4=
056法登財000001,11,"董  事",江肇強,https://aomp109.judicial.gov.tw/judbp/whd6k/q/VnyEXoDMSXPsq3v15uFZC6nmvYrxBy7BsDy9-fcgSdwrXrw12P2uWZu1RYM=
