登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
107法登他000001,1,2,全國榮,350,1070102,1070102,1070102,16冊9頁,1,3,杜灴城,財團法人屏東市聖帝廟慈鳳宮,0980109,屏東市中山路39號,"仁愛之精神鴻揚本教教義,增進社會福祉,推動公益慈善事業之宗旨",捐助,中華民國97年12月29日屏府民禮字第0970269675號,永久,506030692.00,1,1070102,,,,捐助暨組織章程第十條之一，第十二條、十三條、十四條修正，經本院106年度法字第9號裁定准予變更。。,,,,
107法登他000002,1,2,全國榮,24,1070108,1070108,1070108,1冊8頁,1,17,劉振忠,財團法人臺灣省屏東縣私立新基高級中學,0580707,屏東縣東港鎮新基街一二八號,遵照教育宗旨創辦綜合中學協助政府發展地方教育為目的,由天主教高雄教區捐贈,台灣省政府教育廳，中華民國五十二年八月十九日核准。,永久,110251758.00,1,1070108,,,,,,,,
107法登他000003,1,2,全國榮,163,1070108,1070108,1070108,7冊1頁,2,7,賴桂霞,財團法人屏東縣私立明聖佛院社會福利慈善事業基金會,0881011,屏東縣麟洛鄉新田村民生路興農巷7之1號,老人、兒童、青少年、婦女、身心障礙者之福利、急難、災害（變）之救助、低收入及醫療補助、奬助學金、志願服務、社會公益活動及接受主管機關指導辦理事項。,由徐順賢等人捐助,"屏東縣政府 八十八年九月廿九日 八八屏府社福字第一七二九一四號",永久,130830370.00,1,1070108,,,,新任董事印鑑。,,,,
107法登他000004,1,2,全國榮,7,1070109,1070109,1070109,1冊7頁,1,17,房徐蕙英,財團法人屏東縣私立美和高級中學,0520715,屏東縣內埔鄉美和村學人路323號,為協助政府發展教育.,由籌措之教育經費捐助、並由徐傍興捐助二佰萬元,84年12月28日台灣省政府教育廳(84教二字第120627號函),永久,113617413.00,1,1070109,,,,,,,,
107法登他000005,1,2,全國榮,193,1070111,1070111,1070111,8冊11頁,2,6,葉金淑,財團法人屏東縣立枋寮高級中學教育基金會,0910415,屏東縣枋寮鄉新龍村義民路3號,改善環境、發展校務、奬助優秀清寒學生，促進學生敦品勵學。,由校友、家長、公司行號及熱心人士捐助,屏東縣政府，九十一年四月九日，屏府教社字第０九一００五四五一四號,永久,2000000.00,1,1070111,,,,董事任期屆滿改選。,,,,
107法登他000006,2,2,全國榮,383,1070115,1070115,1070115,18冊2頁,2,3,姚淑吟,社團法人台灣仕馨服務協會,0990409,屏東縣內埔鄉學興路27巷10弄5號,以士人「人飢己飢」之心，發「濟弱扶傾」之志，打造人人得享溫馨之社會，另提供專業資源協助社服組織，建立專業知能培養專業人力。,會費、捐款,內政部中華民國99年2月24日台內社字第0990024741號函,永久,32103.00,1,1070115,,,,任期屆滿董監事改選,,,,
107法登他000007,2,2,全國榮,506,1070116,1070116,1070116,24冊5頁,2,2,郭雅惠,社團法人中華基督教沙瑪敬拜禱告協會,1030214,屏東縣恆春鎮省北路256-7號,以公益為目的以推展宗教。,入會費及捐贈,內政部中華民國103年1月9日台內團字第1030060385號函,永久,52500.00,1,1070116,,,,任期屆滿董監事改選。,,,,
107法登他000008,2,2,全國榮,374,1070116,1070116,1070116,17冊13頁,2,3,林淑貞,社團法人屏東縣屏東市北極宮帝爺會,0990127,屏東市潭墘里崇安街41號,傳承孔孟道理之精神，發揚宗教民俗技藝，復興中華文化。,會員會費、會員捐款、委託收益、基金及孳息、其他收入。,屏東縣政府中華民國98年11月4日屏府社字第0980255688號函,永久,20000.00,1,1070116,,,,"任期屆滿董監事改選
圖記變更",,,,
107法登他000009,1,2,全國榮,63,1070123,1070123,1070123,2冊21頁,1,10,余廣亮,財團法人屏東基督教勝利之家,0771011,屏東縣屏東市大連路十九號,"宏揚基督耶穌救人之愛心、辦理身心障礙者與兒童、青、少年、婦女及老人之養護、教育、復健、職業訓練、就業輔導、福利及庇護工場經營，及其他有  關身心障礙、兒童、青、少年、婦女及老人等社會福利工作之社會公益事業。",由挪威協力教會補助、國內社會捐助。,台灣省屏東縣政府，七十七年八月廿九日屏府社福字第九五二六０號,永久,22319142.00,1,1070123,,,,任期內董事長變更。,,,,
107法登他000010,1,2,全國榮,16,1070126,1070126,1070126,1冊17頁,1,16,黃國慶,財團法人大仁科技大學,0550228,屏東縣塩埔鄉新二村維新路20號,1.發揚「力學行仁」服務社會人群之精神。2.教授應用科學與技術。3.培養實用科技與人文並重之專業人才。,由本校董事會捐贈,"五十四年十月十六日教育部 台（54）高字第一六一五八號",永久,3170906109.00,1,1070126,,,,,,,,
107法登他000011,2,2,全國榮,586,1070130,1070130,1070130,28冊5頁,1,1,陳鴻隆,社團法人基督教愛鄰舍全人關懷協會,1060502,屏東市豐年街117巷17弄3號,秉持神愛世人之精神，以基督教聖經教導為本，用信仰建造重生希望，以成功戒毒、全人康復為使命，協助更生人復歸家庭及社會接軌為宗旨。,入會費、事業費、會員捐款、委託收益、基金及其孳息、其他收入,內政部中華民國106年3月29日台內團字第1060008083號函,永久,10000.00,1,1070130,,,,新任董事長、常務理事、理事印鑑。,,,,
107法登他000012,1,2,全國榮,476,1070130,1070130,1070130,22冊15頁,1,2,劉侃,財團法人屏東縣私立畢嘉士社會福利基金會,1020306,屏東市莊敬街一段62巷7弄5號,本會以宏揚基督耶穌救人博愛精神辦理社會福利慈善事業為目的。,個人與企業捐助,屏東縣政府中華民國102年3月5日屏府社長字第10205475600號函,永久,10000000.00,1,1070130,,,,捐助暨組織章程3條修正，經本院106年度法字第11號裁定准予變更。,,,,
107法登他000013,1,2,全國榮,408,1070201,1070201,1070201,19冊7頁,1,3,陳明順,財團法人阿猴媽祖文教基金會,0991202,屏東市中山路39號,本會以推廣學術、文化、教育、宗教為宗旨,捐助財團法人屏東市聖帝廟慈鳳宮,屏東縣政府99年11月10日屏府文推字第0990255696號函,永久,30000000.00,1,1070201,,,,捐助章程第六條變更,,,,
107法登他000014,1,2,全國榮,14,1070207,1070207,1070207,1冊15頁,1,16,林祖繩,美和學校財團法人,0541021,屏東縣內埔鄉美和村屏光路23號,為協助政府發展教育並培養護理管理人才為宗旨。,由徐傍興捐助,教育部，55年8月11日，55高13292號,永久,2438665473.30,1,1070207,,,,任期內董事變更,,,,
107法登他000015,2,2,全國榮,298,1070207,1070207,1070207,13冊16頁,2,6,陳福源,社團法人屏東縣福德慈善會,0960705,屏東縣屏東市瑞光里香揚巷397弄7號,以發動社會善心人士認捐善款，資助低收入戶，照顧獨居老人為目的。,1.發動社區辦理資源回收。2.發動社會善心人士認捐善款。3.會員入會費、會員常年會。,屏東縣政府中華民國96年6月6日屏府社政字第0960112714號函。,永久,97500.00,1,1070207,,,,任期屆滿改選、會址變更。,,,,
107法登他000016,1,2,全國榮,77,1070212,1070212,1070212,3冊6頁,2,11,杜建新,財團法人中華基督教屏東浸信會,0820218,屏東市林森路14-5號,宣揚基督教義及辦理公益慈善事業,由財團法人美南浸信會台北市事務所捐贈,八十二年二月一日台灣省屏東縣政府(八十二屏府民禮一三五七七號）,永久,25447500.00,1,1070212,,,,任期屆滿董監事改選,,,,
107法登他000017,1,2,全國榮,117,1070212,1070212,1070212,4冊13頁,1,8,蘇威菘,財團法人蘇天生文教基金會,0850306,屏東縣東港鎮中正路1段210號,推展文教公益活動。,由安泰醫院及各地熱心人士捐助。,屏東縣政府八十五年二月十二日屏府教社字第二五０二二號函。,永久,5000000.00,1,1070212,,,,捐助及組織章程第2條及第20條修正，經本院106年度法字第13號裁定准予變更。,,,,
107法登他000018,2,2,全國榮,180,1070222,1070222,1070222,7冊18頁,2,12,張瑞文,社團法人屏東縣家長協會,0900628,屏東市中正路219巷13號,推動家長參與教育事務，協助各校家長會運作功能，推動教育改革，參與政府政策,由會員捐助,屏東縣政府，（八九）屏府社政字第170143號,永久,0.00,1,1070222,,,,"新任理、監事印鑑。
組織章程第十六條修正。",,,,
107法登他000019,1,2,全國榮,112,1070223,1070223,1070223,2冊16頁,2,12,王傳宇,財團法人屏東縣私立基督教信望愛家園,0841019,屏東縣里港鄉土庫村東榮巷30之6號,宏揚耶蘇基督大愛，辦理育幼事業及其他社會福利事工。,由創辦人王守信、王祥珍等原始出資並接受基督教徒及社會人士繼續捐助,屏東縣政府中華民國七十三年十二月二十六日,永久,21102473.00,1,1070223,,,,1.董事印鑑。2.原捐助組織章程第10條、第11條及第15條條文修正，經本院106年度法字第14號民事裁定准予變更。,,,,
107法登他000020,2,2,全國榮,380,1070223,1070223,1070223,17冊19頁,1,3,張麗玉,社團法人屏東縣社會工作師公會,0990310,屏東市瑞光里香揚巷46號,協助政府推展社會福利政策、建立社會工作專業服務體系、確保受服務對象之權益，維護會員權益及謀求會員福利。,會員會費、捐款。,屏東縣政府中華民國99年01月19日屏府社字第0990013182號函,永久,45000.00,1,1070223,,,,1.繼任理事長及新任理事印鑑。2.圖記變更。,,,,
107法登他000022,1,2,全國榮,215,1070226,1070226,1070226,9冊13頁,2,4,邱鈺茹,財團法人屏東縣私立聖天社會福利慈善事業基金會,0921215,屏東縣內埔鄉上樹村樹新路201號,本會以舉辦社會福利慈善事業為宗旨,由高邱菊英女士發起創設暨捐助成立,屏東縣政府民國92年12月5日屏府社福字第0920212947號,永久,10000000.00,1,1070226,,,,"任期屆滿改選。
捐助章程第五條增訂修正，經本院（106年度法字第15號）裁定准予變更。",,,,
107法登他000023,2,2,全國榮,504,1070226,1070226,1070226,24冊3頁,2,2,黃宜萱,社團法人屏東縣聖佳照顧關懷協會,1030120,屏東縣內埔鄉上樹村樹新路201號號,1、老人及身心障礙者照顧服務相關業務。2、社區健康營造、照顧服務之教育訓練。3、其他相關社會福利服務業務。,入會費。,屏東縣政府中華民國102年12月31日屏府社政字第10279691900號函,永久,16500.00,1,1070226,,,,1.任期屆滿改選。2.組織章程第六條修正變更。,,,,
107法登他000024,2,2,全國榮,358,1070308,1070308,1070308,16冊17頁,2,4,唐鴻漳,社團法人屏東縣屏東中會社區關懷協會,0980611,屏東縣屏東市香揚巷1-6號,關懷社區、促進祥和、提昇文化、教育為宗旨。,會費收入、團體捐助。,屏東縣政府中華民國98年02月19日屏府社字第0980032526號函,永久,200000.00,1,1070308,,,,理監事任期屆滿改選。,,,,
107法登他000025,2,2,全國榮,457,1070308,1070308,1070308,21冊16頁,2,3,林皆得,社團法人臺灣鮪延繩釣協會,1010621,屏東縣東港鎮朝隆路35號2樓,以策劃與拓展沿近海及遠洋鮪魚類輸出業務之改良發展及謀求會員之共同利益為宗旨。,入會費、常年會費，事業費、會員捐款、委託收益，基金及其孳息，其他收入。,內政部中華民國101年5月16日台內社字第1010172955號函,永久,2000000.00,1,1070308,,,,任期屆滿改選。,,,,
107法登他000026,1,2,全國榮,153,1070314,1070528,1070528,6冊8頁,2,6,蘇政君,財團法人屏東縣私立椰子園老人養護之家,0880526,屏東縣長治鄉繁昌村振興路16之9號,"1.依老人福利法規定辦理之養護機構。
2.依老人福利法的規定舉辦老人福利慈善事業。
3.關於志願服務之辦理及推廣事項。
4.關於接受政府機關指導委辦各項社會福利服務事項。
5.關於老人住院醫療照顧服務事項。
6.關於人力資源培訓、媒合、派遣暨承攬等業務執行事項。
7.有關社會福利慈善事業事項。
8.有關長期照顧服務事項。",由蘇玉霖、王青茂、陳慶林、賴平妹、陳志樑、蕭玲珍等人捐助,臺灣省屏東縣政府，八十八年四月廿三日，八八屏府社福字第七０四五七號,永久,91005000.00,1,1070528,1070717,,,1.任期屆滿董事改選。2.捐助章程第二章第五條修正變更。,,,,
107法登他000027,2,2,全國榮,187,1070316,1070316,1070316,8冊5頁,2,9,陳來福,社團法人屏東縣原住民文教協會,0901120,屏東縣霧台鄉霧台村魯凱街200號,本會以熱愛原住民文化為精神，並按有關法令規定，辦理公益性文化及教育事務為宗旨。,會員會費,屏東縣政府，中華民國九十年十月十六日，九十屏府社政字第167440號函,永久,20000.00,1,1070316,,,,理、監事任期屆滿改選。,,,,
107法登他000028,2,2,全國榮,267,1070316,1070316,1070316,12冊5頁,2,5,宋怡蕙,社團法人屏東縣花木蘭文化產業發展協會,0950925,屏東縣麟洛鄉民族路183巷1號,發展文化產業,會員繳納會費及捐款,屏東縣政府中華民國95年8月7日屏府社政字第0950149833號函,永久,15687.00,1,1070316,,,,理監事任期屆滿改選。,,,,
107法登他000029,1,2,全國榮,123,1070328,1070328,1070328,4冊18頁,1,8,劉伯男,財團法人永達技術學院社區總體營造文教基金會,0850907,屏東縣麟洛鄉麟蹄村中山路316號,以協助及配合永達技術學院提昇學術與生活品質，推動學校與校友、家長聯繫及協助學校推廣教育與回饋社區為宗旨。,由永達技術學院（故董事長王天賞先生）等捐助,教育部民國八十五年八月十二日台(85)社(四)字第八五五一二三０六號函,永久,25222513.00,1,1070328,1070522,,,"繼任董事印鑑、董事住址變更
捐助章程第3條、第7條、第8條、第17條修正",,,,
107法登他000030,1,2,全國榮,11,1070330,1070330,1070330,1冊12頁,1,15,"劉  侃",屏基醫療財團法人,0531230,屏東市大連路60號,為宏揚基督耶穌濟世救人之愛心、辦理醫療、傷殘復健、公共衞生、山地巡廻義診、貧病優待施醫、國際醫療合作等社會公益事業之目的，設立屏基醫療財團法人。,由基督教挪威協力會捐助,五十三年十月五日台灣省屏東縣政府,永久,3134000.00,1,1070330,1070522,,,捐助章程第三條修正。,,,,
107法登他000031,1,2,全國榮,43,1070402,1070402,1070402,1冊27頁,2,16,陳郁然,財團法人台灣香蕉研究所,0650804,屏東縣九如鄉玉泉村榮泉街一號,研究改進香蕉之生產與運銷，促進台灣香蕉產銷事業之發展。,由創辦人捐助、政府機關補助、基金孳息等。,五十九年五月二日經濟部，經五九農字第一九八四九號,永久,70000000.00,1,1070402,1070615,,,1.任期屆滿董事改選。2.捐助暨組織章程第九、十三、十四、十七條修正，經本院107年度法字第3號裁定准予變更。,,,,
107法登他000032,2,2,全國榮,386,1070409,1070409,1070409,18冊5頁,2,22,王景山,社團法人屏東縣生命線協會,0990420,屏東市長春街42-1號,基於尊重生命之精神，對於企圖自殺之人施以救援，對於心靈受創傷，志氣消沉之人給與必要之協談或協助，以重燃生命之火為宗旨。,理監事、顧問、會員、社會大眾。,屏東縣政府中華民國99年4月13日屏府社字第0990086396號函,永久,823400.00,1,1070409,1070615,,,理監事任期屆滿改選。,,,,
107法登他000033,2,2,全國榮,393,1070409,1070409,1070409,18冊12頁,2,3,龔万明,社團法人屏東縣美食交流協會,0990705,屏東縣屏東市忠孝路309-2號,協助輔導對餐飲有興趣要學習第二專長，創業就業、證照輔導考試，一般餐飲的進修學習。,理事長捐贈,屏東縣政府中華民國99年3月1日屏府社政字第0990044042號函,永久,5000.00,1,1070409,1070615,,,1、任期屆滿改選。2、住址變更。,,,,
107法登他000034,1,2,全國榮,67,1070410,1070410,1070410,2冊25頁,2,10,李戊錦,財團法人屏東縣私立圓融社會福利慈善基金會,0781011,屏東市勝利里修德巷六號,推廣社會福利，復興中華文化。,各界捐助、營運收益、基金收益。,屏東縣政府，七十八年九月二十二日，屏府社福字第九六四二八號函,永久,3000000.00,1,1070410,1070615,,,任期屆滿董事改選,,,,
107法登他000035,1,2,全國榮,211,1070412,1070412,1070412,9冊9頁,2,5,林再錦,高鳳學校財團法人,0920527,屏東縣長治鄉復興村新興路38號,為培育實踐中華文化儒家道德倫理思想並具備國際移動能力的莘莘學子，以期對社會、國家、世界有所貢獻，辦理高級中等以下各級學校。,捐贈。,教育部、92年5月19日台技（二）字第0920070016A號,永久,1045279737.00,1,1070412,1070615,,,任期屆滿董監事改選。,,,,
107法登他000036,1,2,全國榮,148,1070416,1070416,1070416,6冊3頁,2,6,陳榮泉,財團法人屏東縣私立永安老人養護中心,0871217,屏東縣恆春鎮網紗里大埔路8號,舉辦老人福利慈善事業為宗旨,由陳周和美、施永豐、林振華等捐助,"台灣省屏東縣政府 八十七年七月十八日 八七屏府社福字第一二二二二八號",永久,174883889.00,1,1070416,1070615,,,新任董、監事印鑑,,,,
107法登他000037,2,2,全國榮,181,1070416,1070416,1070416,7冊19頁,2,26,江紘宇,社團法人屏東縣牙醫師公會,0900628,屏東縣屏東市和生路一段十四號九樓之一,本會以宣揚醫道，發展牙醫學術，增進國民健康，推行口腔衛生及保健，謀求會員之權益暨親睦為宗旨。,會員常年會費及捐款,屏東縣政府，民國四十年一月廿八日成立，屏縣民社自字第一號,永久,4851900.00,1,1070416,1070615,,,任期屆滿董監事改選,,,,
107法登他000038,1,2,全國榮,53,1070417,1070417,1070417,2冊10頁,1,16,蔡文賢,屏榮學校財團法人,0511023,屏東市民學路100號,辦理高級中等學校，並謀其健全發展。,由創辦人蔡江來個人捐助。,台灣省教育廳，中華民國四十六年四月廿九日，四六教三字第二二五四二號,永久,956671825.00,1,1070417,1070615,,,財產總額變更為新台幣956671825元整及遴選監察人,,,,
107法登他000039,1,2,全國榮,138,1070418,1040418,1070418,5冊13頁,2,8,蕭玉珠,財團法人禮圓文化教育基金會,0861028,屏東縣佳冬鄉石光村大豐路72號,本會以發揚中華倫理文化及獎助在校學生敦品勵志為宗旨。,由王金財、林滿妹、賴鳳嬌等捐助。,屏東縣政府八十六年十月三日屏府教社字第一六六八一七號,永久,42927888.00,1,1070418,1070615,,,變更財產總額,,,,
107法登他000040,1,2,全國榮,11,1070418,1070418,1070418,1冊12頁,1,15,陳秀琴,屏基醫療財團法人,0531230,屏東市大連路60號,為宏揚基督耶穌濟世救人之愛心、辦理醫療、傷殘復健、公共衞生、山地巡廻義診、貧病優待施醫、國際醫療合作等社會公益事業之目的，設立屏基醫療財團法人。,由基督教挪威協力會捐助,五十三年十月五日台灣省屏東縣政府,永久,3134000.00,1,1070418,1070615,,,繼任董事長及董事印鑑。,,,,
