登記案號,序號,職稱,姓名,網站連結
066法登000001,1,董事長,許福津,https://aomp109.judicial.gov.tw/judbp/whd6k/q/AwdM7Vi6qt0omeONQhgkI5gcvAPUyWkPxq5nnNheTtBwbASGIyK9Jg==
066法登000001,2,"董  事",黃錫忠,https://aomp109.judicial.gov.tw/judbp/whd6k/q/1aGHkD7Of3cMnaeN78dvmmpfaCEHDQYxxrqxNbSvqv8BMWyXtG8v3A==
066法登000001,3,"董  事",林通賜,https://aomp109.judicial.gov.tw/judbp/whd6k/q/gMIR8SDlVu29SfR8ViO9wiwuU3SGfUSdQ5NtayRj3BjR1FkQU-yEZw==
066法登000001,4,"董  事",紀益源,https://aomp109.judicial.gov.tw/judbp/whd6k/q/EcCDhACKwIxa3WqMnqPzdIU0D54EhM4kKSsPZTkpjG0Hy0IfGZEhfg==
066法登000001,5,"董  事",周益在,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Q6bJCVA7SsdRtDzE69lCPXiZiV3pQ6eaUSH2xQkOUQ_Jg1F1xRzhtw==
066法登000001,6,"董  事",李新源,https://aomp109.judicial.gov.tw/judbp/whd6k/q/iFM1DbF5z_4QSjhI5d-2ytqEyMTEwpp5Zp8LC0Z_EMbHhYBtM_YjXA==
066法登000001,7,"董  事",徐景忠,https://aomp109.judicial.gov.tw/judbp/whd6k/q/gmb_qM5ytRINRV8YpYNF6JXsM_AJhE8Pt-TbuwuBR6LMM7EG4SgaeQ==
066法登000001,8,"董  事",丁金塗,https://aomp109.judicial.gov.tw/judbp/whd6k/q/huHZdWgCHN-Z37Lcx5xxMth-Y3LA7cCkDOb8C9iL5vO3CRH-GnyfAQ==
066法登000001,9,"董  事",郭獻文,https://aomp109.judicial.gov.tw/judbp/whd6k/q/pB9exOkSpU7x7yULanPRPtQTN-lufaB1M_yFERb3STKAoVCixPh6rw==
066法登000001,10,"董  事",徐嘉良,https://aomp109.judicial.gov.tw/judbp/whd6k/q/6q-BhtctYaK7JqwH0Jbix_Oy8jGWA_WuSzUlU4DUcP_52ryti6r6Fg==
066法登000001,11,"董  事",梁聰明,https://aomp109.judicial.gov.tw/judbp/whd6k/q/LtGhAdSVVf20oqvSYyp0nX9OGQuy5L2RDEmyJQNB5IXOQrlwoxxM7Q==
066法登000002,1,董事長,王斐如,https://aomp109.judicial.gov.tw/judbp/whd6k/q/RkpFPXMK8Jc9Y0xDAg1BLybETIguX3Dx6K1rsaUI_j6Wa9uNOh6L
066法登000002,2,"董  事",王吟貴,https://aomp109.judicial.gov.tw/judbp/whd6k/q/sH0JYSKcReseT_KxdKMH9gy1-0m1BQYtr0tVosQPs-Ol2BGX2mAf
066法登000002,3,"董  事",蔡連德,https://aomp109.judicial.gov.tw/judbp/whd6k/q/zYcmOAumncIWbcQRyBNim9FQLC1Qso4Ob-CNPRt4MIsrVM00uyka
066法登000002,4,"董  事",白振廣,https://aomp109.judicial.gov.tw/judbp/whd6k/q/6witG-4YIdTzpAQpfAZG_YibtPiwYmThDme0kJqovH7BlVMzA3Gw
066法登000002,5,"董  事",李永康,https://aomp109.judicial.gov.tw/judbp/whd6k/q/PgXP_OloXwD8MvdsfqXrrExLfn3peXaZlC_fnhBoF3-JnUq3mGK4
066法登000002,6,"董  事",張世炎,https://aomp109.judicial.gov.tw/judbp/whd6k/q/xWDzNZtYNDzxj36tacc0uSqdZULTToWtUhdKrRQMAiom7neLVoh4
066法登000002,7,"董  事",陳福均,https://aomp109.judicial.gov.tw/judbp/whd6k/q/TCVhkRsoHYpb4jIA1sUHSwy2dj-wIenyqjorF55WI3ECmfHOWpRF
066法登000002,8,"董  事",沈星琍,https://aomp109.judicial.gov.tw/judbp/whd6k/q/uauP6_pFqv_cn-fb-P5pmCx2sUZI5MP9o2HA9b8kA0s3wV7BTMb8
