登記案號,序號,分事務所地址
114法登他000029,1,高雄市內門區內南里大學路200號
114法登他000042,1,台北市中山區新生北路3段7號3樓
114法登他000067,1,花蓮縣壽豐鄉公園路103號
114法登他000067,2,臺東縣臺東市中興路三段102巷22弄7號
114法登他000109,1,屏東縣東港鎮南平路339號
114法登他000109,2,高雄市三民區建國二路221號
114法登他000109,3,台北市萬華區梧州街6號3樓
114法登他000123,1,高雄市鼓山二路二七四號。
114法登他000123,2,宜蘭縣蘇澳鎮永昌路四十六號。
114法登他000123,4,高雄縣小港鄉長春街十四號。
114法登他000123,5,花蓮市民享里華東一０三號。
114法登他000123,6,台中縣大肚鄉沙田路二段三０三號。
114法登他000123,7,花蓮縣秀林鄉和平村和平二六三號
114法登他000184,1,臺北市萬華區忠孝西路二段20號三樓
114法登他000184,2,桃園市桃園區幸福路200號三樓
114法登他000232,1,臺北市士林區仰德大道3段125巷5弄21號3樓
114法登他000284,34,台北市中山區建國北路2段115號7樓
114法登他000284,35,高雄市鼓山區龍水里中華一路2300號
114法登他000284,36,新北市板橋區萬板路476號4樓
114法登他000284,37,宜蘭縣宜蘭市民權新路1-2號
114法登他000284,38,桃園市桃園區中平路102號15樓
114法登他000284,39,新竹縣竹北市成功六街163號
114法登他000284,40,苗栗市北苗里站後南路13號
114法登他000284,41,台中市豐原區南陽路85號
114法登他000284,42,彰化縣彰化市中央路184號12樓之12
114法登他000284,43,南投縣南投市玉井街38號
114法登他000284,44,雲林縣斗六市南京路426-1號
114法登他000284,45,嘉義縣太保市健康路181號
114法登他000284,48,屏東縣屏東市瑞光路2段290號
114法登他000284,49,花蓮縣花蓮市中原路374號
114法登他000284,50,台東縣台東市四維路1段381號
114法登他000284,51,澎湖縣馬公市朝陽路146號1樓
114法登他000284,52,基隆市中正區義一路59號5樓
114法登他000284,53,新竹市西大路772號2樓
114法登他000284,55,嘉義市西區興達路226號
114法登他000284,56,台南市中華西路1段137巷103號
114法登他000284,57,金門縣金湖鎮伯玉路3段379號2樓
114法登他000284,58,高雄市苓雅區興中一路62號5樓
